timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;3619.51;22.5;124.57;42.68;25.61;0.0;0.0;6750.51;-6750.51;-5.06;2344.7;0.0;131.0;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.2;0.0;4700.0;22.48;124.14;46.17;27.7;0.0;0.0;5438.07;-5438.07;-4.08;2797.1;0.0;129.4;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;0.0;22.43;123.71;46.17;27.7;0.0;0.0;732.67;-732.67;-1.36;3062.5;0.0;132.7;1.0;0.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.0;1.0;4700.0;22.18;162.12;49.66;29.79;0.0;0.0;7843.48;-7843.48;-14.51;3140.9;0.0;143.5;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;4700.0;22.12;161.69;53.14;31.89;0.0;0.0;5444.25;-5444.25;-15.52;3163.8;0.0;144.3;1.0;0.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;1.0;0.0;4700.0;22.8;161.26;56.63;33.98;0.0;0.0;7832.98;-7832.98;-22.32;3054.6;0.0;133.0;1.0;0.0;0.3;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.2;4700.0;22.56;168.0;60.11;36.07;0.0;0.0;5563.49;-5563.49;-18.64;3138.5;0.0;263.5;1.0;0.0;0.06;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.35;0.0;0.0;22.6;167.57;60.11;36.07;0.0;0.0;1588.34;-1588.34;-5.32;3408.2;0.0;545.5;1.0;0.0;0.1;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;0.0;22.3;200.32;60.11;36.07;0.0;0.0;3761.04;-3761.04;-10.72;3943.9;0.0;761.0;1.0;0.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;0.0;22.8;199.89;60.11;36.07;0.0;0.0;3922.63;-3922.63;-11.18;4808.0;0.0;922.6;1.0;0.0;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.0;0.79;0.0;22.38;223.41;60.11;36.07;0.0;0.0;3278.28;-3278.28;-3.77;5471.2;0.0;908.6;1.0;0.0;0.0;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;1.0;0.0;0.0;22.79;222.98;60.11;36.07;0.0;0.0;3669.72;-3669.72;-4.22;5755.6;0.0;669.7;1.0;0.0;0.29;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.54;0.0;0.0;22.8;222.55;60.11;36.07;0.0;0.0;2126.46;-2126.46;-28.28;5740.0;0.0;508.6;1.0;0.0;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.48;0.0;0.0;22.8;222.12;60.11;36.07;0.0;0.0;1864.27;-1864.27;-24.79;5181.5;0.0;415.9;1.0;0.0;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.45;0.0;0.0;22.76;182.01;60.11;36.07;0.0;0.0;1663.06;-1663.06;-15.38;5214.3;4147.9;322.1;1.0;0.0;0.26;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;0.0;22.46;181.58;60.11;36.07;0.0;0.0;816.65;-816.65;-7.55;5979.7;0.0;216.7;1.0;0.0;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;1.0;0.0;0.0;22.8;181.15;60.11;36.07;0.0;0.0;3333.82;-3333.82;-14.17;6005.5;0.0;333.8;1.0;0.0;0.3;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.37;0.0;0.0;22.68;177.57;60.11;36.07;0.0;0.0;1796.62;-1796.62;-7.64;5278.9;329.2;682.7;1.0;0.0;0.18;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.2;0.0;0.0;22.44;177.14;59.27;35.56;0.0;0.0;1336.39;-1336.39;-0.07;5075.9;0.0;736.4;0.0;1813636.3636363638;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.0;0.0;0.0;22.04;140.77;58.43;35.06;0.0;0.0;514.51;-514.51;-0.03;5258.7;3756.4;514.5;0.0;1813636.3636363638;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.0;0.0;0.0;21.62;140.34;57.59;34.56;0.0;0.0;336.49;-336.49;0.67;5378.2;0.0;336.5;0.0;1813636.3636363638;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.0;0.0;0.0;21.2;139.91;56.76;34.05;0.0;0.0;218.26;-218.26;0.44;5477.4;0.0;218.3;0.0;1813636.3636363638;0.3;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;1.0;0.0;0.0;21.63;139.48;55.92;33.55;0.0;0.0;3353.97;-3353.97;13.92;5008.0;0.0;354.0;0.0;1813636.3636363638;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.85;0.0;0.0;22.01;138.12;55.08;33.05;0.0;0.0;3285.14;-3285.14;13.63;4037.1;97.0;748.3;0.0;1813636.3636363638;0.0;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;1.0;0.0;0.0;22.55;137.69;54.24;32.54;0.0;0.0;4048.05;-4048.05;14.37;3791.6;0.0;1048.1;0.0;1813636.3636363638;0.05;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.2;0.0;0.0;22.39;137.26;53.4;32.04;0.0;0.0;1855.91;-1855.91;6.59;4234.7;0.0;1255.9;0.0;1813636.3636363638;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.2;0.0;0.0;22.2;136.83;52.56;31.53;0.0;0.0;1759.88;-1759.88;-1.5;4585.4;0.0;1159.9;0.0;1813636.3636363638;0.0;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;0.2;0.0;0.0;21.99;136.39;51.72;31.03;0.0;0.0;1328.1;-1328.1;-1.13;4919.8;0.0;728.1;0.0;1813636.3636363638;0.0;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;0.2;0.0;0.0;21.77;135.96;50.88;30.53;0.0;0.0;1104.36;-1104.36;-0.94;4939.3;0.0;504.4;0.0;1813636.3636363638;0.0;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;1.0;0.0;0.0;22.28;135.53;50.04;30.02;0.0;0.0;3496.42;-3496.42;-2.97;4426.4;0.0;496.4;0.0;1813636.3636363638;0.0;-4.15;-1.7;3.69;1.0;0.0;0.0
31;15:00;1.0;0.0;0.0;22.8;135.1;49.2;29.52;0.0;0.0;3505.79;-3505.79;-5.96;4284.5;0.0;505.8;0.0;1813636.3636363638;0.3;-4.08;-3.4;3.71;1.01;0.0;0.0
32;15:30;0.2;0.0;0.0;22.62;134.67;48.36;29.02;0.0;0.0;1118.43;-1118.43;-1.9;4549.0;0.0;518.4;0.0;1813636.3636363638;0.12;-4.03;-3.4;3.72;1.02;0.0;0.0
33;16:00;0.59;0.0;0.0;22.78;134.24;47.52;28.51;0.0;0.0;2388.83;-2388.83;-1.19;4508.8;0.0;614.9;0.0;1813636.3636363638;0.28;-3.95;-1.0;3.73;1.03;0.0;0.0
34;16:30;0.0;0.0;0.0;22.45;133.81;46.68;28.01;0.0;0.0;779.5;-779.5;-0.39;4160.2;0.0;779.5;0.0;1813636.3636363638;0.0;-3.85;-1.0;3.75;1.05;0.0;0.0
35;17:00;0.0;0.0;0.0;22.14;133.38;45.84;27.5;0.0;0.0;1032.29;-1032.29;6.14;4128.1;0.0;1032.3;0.0;1813636.3636363638;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
36;17:30;0.0;0.0;0.0;21.78;132.95;45.0;27.0;0.0;0.0;1385.0;-1385.0;8.24;4558.7;0.0;1385.0;0.0;1813636.3636363638;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
37;18:00;0.0;0.0;0.0;21.41;132.52;45.0;27.0;0.0;0.0;1314.65;-1314.65;6.44;4772.3;0.0;1314.6;1.0;0.0;0.09;-3.87;9.8;3.74;1.04;0.0;0.0
38;18:30;1.0;0.0;0.0;21.89;132.09;45.0;27.0;0.0;0.0;3803.48;-3803.48;18.64;4888.1;0.0;803.5;1.0;0.0;0.0;-4.02;9.8;3.72;1.02;0.0;0.0
39;19:00;0.0;0.0;0.0;21.53;129.12;45.0;27.0;0.0;0.0;544.69;-544.69;3.62;4708.7;265.8;544.7;1.0;0.0;0.0;-3.91;13.3;3.74;1.04;0.0;0.0
40;19:30;0.0;0.0;0.0;21.2;128.69;45.0;27.0;0.0;0.0;556.25;-556.25;3.7;4219.5;0.0;556.3;1.0;0.0;0.3;-3.51;13.3;3.81;1.11;0.0;0.0
41;20:00;0.33;0.0;0.0;21.2;128.25;45.0;27.0;0.0;0.0;1607.71;-1607.71;6.43;3861.7;0.0;605.4;1.0;0.0;0.3;-3.01;8.0;3.9;1.2;0.0;0.0
42;20:30;0.33;0.0;0.0;21.2;127.82;45.0;27.0;0.0;0.0;1683.59;-1683.59;6.73;3866.3;0.0;707.4;1.0;0.0;0.3;-2.41;8.0;4.01;1.31;0.0;0.0
43;21:00;0.68;0.0;0.0;21.6;127.39;45.0;27.0;0.0;0.0;2657.62;-2657.62;10.23;3183.1;0.0;608.9;1.0;0.0;0.0;-1.86;7.7;4.11;1.41;0.0;0.0
44;21:30;0.0;0.0;0.0;21.45;126.96;45.0;27.0;0.0;0.0;295.48;-295.48;1.14;1926.6;0.0;295.5;1.0;0.0;0.05;-1.36;7.7;4.2;1.5;0.0;0.0
45;22:00;0.0;0.0;0.0;21.33;126.53;45.0;27.0;0.0;0.0;128.67;-128.67;0.55;1426.0;0.0;128.7;1.0;0.0;0.17;-0.98;8.6;4.26;1.56;0.0;0.0
46;22:30;0.0;0.0;0.0;21.2;126.1;45.0;27.0;0.0;0.0;103.65;-103.65;0.45;1695.4;0.0;103.6;1.0;0.0;0.3;-0.73;8.6;4.31;1.61;0.0;0.0
47;23:00;1.0;0.0;0.0;22.04;125.67;45.0;27.0;0.0;0.0;3093.08;-3093.08;-5.57;2024.1;0.0;93.1;1.0;0.0;0.0;-0.48;-3.6;4.35;1.65;0.0;0.0
48;23:30;0.2;0.0;0.0;22.05;125.24;45.0;27.0;0.0;0.0;703.11;-703.11;-1.27;2441.5;0.0;103.1;1.0;0.0;0.0;-0.23;-3.6;4.4;1.7;0.0;0.0
