timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.2;0.0;21.77;124.57;0.0;0.0;925.88;-925.88;-0.69;2169.1;0.0;325.9;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;1.0;21.62;163.75;0.0;0.0;3184.1;-3184.1;-2.39;1928.6;0.0;184.1;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.2;21.47;171.19;0.0;0.0;713.37;-713.37;-1.32;1836.5;0.0;113.4;0.03;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.0;0.2;21.32;178.53;0.0;0.0;715.84;-715.84;-1.32;1949.3;0.0;115.8;0.18;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;1.0;0.0;22.08;178.1;0.0;0.0;3115.21;-3115.21;-8.88;2138.8;0.0;115.2;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.2;21.88;185.07;0.0;0.0;712.31;-712.31;-2.03;2494.7;0.0;112.3;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;21.84;184.64;0.0;0.0;715.3;-715.3;-2.4;2855.8;0.0;115.3;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;21.76;184.21;0.0;0.0;725.52;-725.52;-2.43;3324.6;0.0;125.5;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;1.0;0.0;22.37;183.78;0.0;0.0;3141.83;-3141.83;-8.95;3584.7;0.0;141.8;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.2;0.0;22.27;183.35;0.0;0.0;757.48;-757.48;-2.16;3565.8;0.0;157.5;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.93;0.0;22.8;182.92;0.0;0.0;3119.83;-3119.83;-3.59;3544.2;0.0;320.2;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.31;0.0;22.8;182.49;0.0;0.0;1587.77;-1587.77;-1.83;3461.9;0.0;645.2;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.2;0.0;22.68;182.06;0.0;0.0;1501.54;-1501.54;-19.97;3747.0;0.0;901.5;0.18;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.2;0.0;22.51;181.63;0.0;0.0;1693.32;-1693.32;-22.52;4376.0;0.0;1093.3;0.01;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;22.3;171.59;0.0;0.0;1635.52;-1635.52;-15.13;4784.5;1003.9;1035.5;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;1.0;0.0;22.73;171.16;0.0;0.0;3700.37;-3700.37;-34.23;4905.0;0.0;700.4;0.23;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.6;0.0;22.8;170.73;0.0;0.0;2282.17;-2282.17;-9.7;5360.5;0.0;475.6;0.3;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.2;0.0;22.49;170.3;0.0;0.0;1000.01;-1000.01;-4.25;6061.7;0.0;400.0;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;1.0;0.0;22.74;169.87;0.0;0.0;3310.28;-3310.28;-0.17;6699.7;0.0;310.3;0.24;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.2;0.0;22.35;169.44;0.0;0.0;816.09;-816.09;-0.04;7105.5;0.0;216.1;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;1.0;0.0;22.61;169.01;0.0;0.0;3286.48;-3286.48;6.57;6889.2;0.0;286.5;0.11;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.2;0.0;22.3;167.07;0.0;0.0;1143.58;-1143.58;2.29;6073.5;157.5;543.6;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.2;0.0;22.03;166.64;0.0;0.0;1207.0;-1207.0;5.01;5653.8;0.0;607.0;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.2;0.0;21.75;166.21;0.0;0.0;1051.72;-1051.72;4.36;5707.2;0.0;451.7;0.0;-4.73;8.3;3.59;1.0;0.0;0.0
