timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;110061.16;0.0;0.0;0.0;-82.55
2;00:30;110060.7;0.0;0.0;0.0;-82.55
3;01:00;110061.12;0.0;0.0;0.0;-203.61
4;01:30;110060.73;0.0;0.0;0.0;-203.61
5;02:00;110061.1;0.0;0.0;0.0;-313.67
6;02:30;110061.64;0.0;0.0;0.0;-313.68
7;03:00;110062.29;0.0;0.0;0.0;-368.71
8;03:30;110061.77;0.0;0.0;0.0;-368.71
9;04:00;110061.39;0.0;0.0;0.0;-313.67
10;04:30;110063.52;0.0;0.0;0.0;-313.68
11;05:00;110061.87;0.0;0.0;0.0;-126.57
12;05:30;110061.79;0.0;0.0;0.0;-126.57
13;06:00;110060.61;0.0;0.0;0.0;-1463.81
14;06:30;110061.16;0.0;0.0;0.0;-1463.81
15;07:00;110062.64;0.0;0.0;0.0;-1018.08
16;07:30;110061.6;0.0;0.0;0.0;-1018.07
17;08:00;110062.7;0.0;0.0;0.0;-467.77
18;08:30;110061.72;0.0;0.0;0.0;-467.76
19;09:00;110060.27;0.0;0.0;0.0;-5.5
20;09:30;110062.12;0.0;0.0;0.0;-5.5
21;10:00;110060.28;0.0;0.0;0.0;220.12
22;10:30;110061.62;0.0;0.0;0.0;220.12
23;11:00;110061.67;0.0;0.0;0.0;456.76
24;11:30;110059.46;0.0;0.0;0.0;456.75
25;12:00;110062.8;0.0;0.0;0.0;390.72
26;12:30;110060.09;0.0;0.0;0.0;390.71
27;13:00;110061.31;0.0;0.0;0.0;-93.55
28;13:30;110062.75;0.0;0.0;0.0;-93.55
29;14:00;110061.45;0.0;0.0;0.0;-93.55
30;14:30;110060.67;0.0;0.0;0.0;-93.55
31;15:00;110061.23;0.0;0.0;0.0;-187.1
32;15:30;110061.25;0.0;0.0;0.0;-187.1
33;16:00;110063.09;0.0;0.0;0.0;-55.03
34;16:30;110062.44;0.0;0.0;0.0;-55.03
35;17:00;110062.63;0.0;0.0;0.0;654.87
36;17:30;110062.06;0.0;0.0;0.0;654.87
37;18:00;110060.92;0.0;0.0;0.0;539.3
38;18:30;110061.2;0.0;0.0;0.0;539.3
39;19:00;110061.16;0.0;0.0;0.0;731.91
40;19:30;110061.41;0.0;0.0;0.0;731.91
41;20:00;110062.79;0.0;0.0;0.0;440.25
42;20:30;117111.54;0.0;0.0;0.0;468.45
43;21:00;114762.1;0.0;0.0;0.0;441.83
44;21:30;112412.03;0.0;0.0;0.0;432.79
45;22:00;40687.4;0.0;0.0;0.0;174.96
46;22:30;52448.48;0.0;0.0;0.0;225.53
47;23:00;112410.88;0.0;0.0;0.0;-202.34
48;23:30;110061.73;0.0;0.0;0.0;-198.11
