timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;21.58;124.57;0.0;0.0;324.48;-324.48;-0.24;2172.2;0.0;324.5;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;1.0;21.43;163.75;0.0;0.0;3183.28;-3183.28;-2.39;1914.2;0.0;183.3;0.07;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;1.0;0.0;22.22;163.32;0.0;0.0;3112.51;-3112.51;-5.76;1857.0;0.0;112.5;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.57;0.0;22.6;162.89;0.0;0.0;1829.11;-1829.11;-3.38;1921.9;0.0;116.4;0.1;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;22.62;162.46;0.0;0.0;716.13;-716.13;-2.04;2158.0;0.0;116.1;0.12;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.2;22.42;169.43;0.0;0.0;711.9;-711.9;-2.03;2473.1;0.0;111.9;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;22.38;169.0;0.0;0.0;714.78;-714.78;-2.39;2872.5;0.0;114.8;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;22.3;168.57;0.0;0.0;725.53;-725.53;-2.43;3318.4;0.0;125.5;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.2;0.0;22.2;168.14;0.0;0.0;741.34;-741.34;-2.11;3590.7;0.0;141.3;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.8;167.71;0.0;0.0;3158.23;-3158.23;-9.0;3556.1;0.0;158.2;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.32;0.0;22.8;167.28;0.0;0.0;1283.54;-1283.54;-1.48;3569.3;0.0;321.4;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.32;0.0;22.8;166.85;0.0;0.0;1588.68;-1588.68;-1.83;3499.7;0.0;635.9;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.2;0.0;22.68;166.42;0.0;0.0;1497.27;-1497.27;-19.91;3752.0;0.0;897.3;0.18;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.56;0.0;22.8;165.99;0.0;0.0;2767.27;-2767.27;-36.8;4377.7;0.0;1099.9;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;22.6;155.75;0.0;0.0;1634.54;-1634.54;-15.12;4733.2;1025.0;1034.5;0.1;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.72;0.0;22.8;155.32;0.0;0.0;2840.34;-2840.34;-26.27;4913.3;0.0;691.4;0.3;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.0;0.0;22.39;154.89;0.0;0.0;483.59;-483.59;-2.06;5364.2;0.0;483.6;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.0;0.0;21.92;154.46;0.0;0.0;396.36;-396.36;-1.68;6103.6;0.0;396.4;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;1.0;0.0;22.17;154.03;0.0;0.0;3313.56;-3313.56;-0.17;6640.9;0.0;313.6;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;22.4;153.6;0.0;0.0;3211.9;-3211.9;-0.16;7145.9;0.0;211.9;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;1.0;0.0;22.65;153.17;0.0;0.0;3285.08;-3285.08;6.57;6920.0;0.0;285.1;0.15;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.0;0.0;22.18;151.15;0.0;0.0;546.74;-546.74;1.09;6112.5;165.9;546.7;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.0;0.0;21.75;150.72;0.0;0.0;610.98;-610.98;2.54;5669.1;0.0;611.0;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.0;0.0;21.31;150.29;0.0;0.0;450.14;-450.14;1.87;5672.7;0.0;450.1;0.19;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;1.0;0.0;21.71;111.96;0.0;0.0;3315.4;-3315.4;11.77;5556.5;3961.3;315.4;0.0;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;1.0;0.0;22.16;109.73;0.0;0.0;3212.02;-3212.02;11.4;4940.0;188.4;212.0;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
