timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;4081.82;21.58;124.57;43.03;25.82;0.0;0.0;4404.93;-4404.93;-3.3;2191.6;0.0;323.1;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;1.0;0.0;21.43;163.75;43.03;25.82;0.0;0.0;3183.35;-3183.35;-2.39;1942.7;0.0;183.4;1.0;0.0;0.07;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;1.0;0.0;0.0;22.22;163.32;43.03;25.82;0.0;0.0;3112.77;-3112.77;-5.76;1859.5;0.0;112.8;1.0;0.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;0.0;22.25;162.89;43.03;25.82;0.0;0.0;716.14;-716.14;-1.32;1953.2;0.0;116.1;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;0.2;4700.0;22.08;170.07;46.51;27.91;0.0;0.0;5415.98;-5415.98;-15.44;2167.9;0.0;116.0;1.0;0.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.2;4700.0;21.88;177.05;50.0;30.0;0.0;0.0;5412.05;-5412.05;-15.42;2511.9;0.0;112.1;1.0;0.0;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.2;4700.0;21.66;183.79;53.48;32.09;0.0;0.0;5415.25;-5415.25;-18.14;2912.8;0.0;115.2;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;1.0;0.0;0.0;22.29;183.36;53.48;32.09;0.0;0.0;3126.05;-3126.05;-10.47;3374.8;0.0;126.1;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.35;0.0;0.0;22.32;182.93;53.48;32.09;0.0;0.0;1185.63;-1185.63;-3.38;3613.6;0.0;140.4;1.0;0.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.2;0.0;0.0;22.22;182.5;53.48;32.09;0.0;0.0;758.64;-758.64;-2.16;3613.9;0.0;158.6;1.0;0.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;1.0;0.0;0.0;22.8;182.07;53.48;32.09;0.0;0.0;3322.37;-3322.37;-3.82;3586.0;0.0;322.4;1.0;0.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.32;0.0;0.0;22.8;181.64;53.48;32.09;0.0;0.0;1601.98;-1601.98;-1.84;3527.9;0.0;641.7;1.0;0.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
