timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.46;0.0;22.01;124.57;0.0;0.0;1711.37;-1711.37;-1.28;2165.8;0.0;320.9;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;1.0;0.0;22.8;124.14;0.0;0.0;3183.85;-3183.85;-2.39;1937.6;0.0;183.9;0.3;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;1.0;22.65;163.07;0.0;0.0;3112.28;-3112.28;-5.76;1862.0;0.0;112.3;0.15;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.0;0.2;22.5;170.4;0.0;0.0;716.22;-716.22;-1.33;1915.4;0.0;116.2;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.5;0.0;22.8;169.97;0.0;0.0;1610.09;-1610.09;-4.59;2133.7;0.0;117.3;0.3;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.2;22.6;176.95;0.0;0.0;711.46;-711.46;-2.03;2470.5;0.0;111.5;0.1;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.2;22.38;183.7;0.0;0.0;715.5;-715.5;-2.4;2869.2;0.0;115.5;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;22.3;183.27;0.0;0.0;725.72;-725.72;-2.43;3345.6;0.0;125.7;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.2;0.0;22.2;182.84;0.0;0.0;739.79;-739.79;-2.11;3541.3;0.0;139.8;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.8;182.41;0.0;0.0;3160.19;-3160.19;-9.01;3575.4;0.0;160.2;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.32;0.0;22.8;181.98;0.0;0.0;1287.82;-1287.82;-1.48;3569.3;0.0;325.7;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.32;0.0;22.8;181.55;0.0;0.0;1600.1;-1600.1;-1.84;3502.0;0.0;646.7;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.2;0.0;22.68;181.11;0.0;0.0;1503.63;-1503.63;-20.0;3726.3;0.0;903.6;0.18;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.22;0.0;22.52;180.68;0.0;0.0;1751.8;-1751.8;-23.3;4341.8;0.0;1105.6;0.02;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;22.32;170.58;0.0;0.0;1651.53;-1651.53;-15.28;4679.2;1011.5;1051.5;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;22.11;170.15;0.0;0.0;1294.66;-1294.66;-11.98;4867.2;0.0;694.7;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;1.0;0.0;22.5;169.72;0.0;0.0;3475.81;-3475.81;-14.77;5372.5;0.0;475.8;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;1.0;0.0;22.8;169.28;0.0;0.0;3397.05;-3397.05;-14.44;6138.6;0.0;397.0;0.3;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.2;0.0;22.43;168.85;0.0;0.0;911.57;-911.57;-0.05;6781.8;0.0;311.6;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.0;0.0;21.88;168.42;0.0;0.0;212.74;-212.74;-0.01;7118.7;0.0;212.7;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.47;0.0;21.72;167.99;0.0;0.0;1683.04;-1683.04;3.37;6926.8;0.0;286.8;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;1.0;0.0;22.05;166.04;0.0;0.0;3545.99;-3545.99;7.09;6079.1;159.2;546.0;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;1.0;0.0;22.42;165.61;0.0;0.0;3608.55;-3608.55;14.98;5688.0;0.0;608.6;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;1.0;0.0;22.8;165.18;0.0;0.0;3452.58;-3452.58;14.33;5798.2;0.0;452.6;0.3;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.0;0.0;22.38;127.16;0.0;0.0;320.0;-320.0;1.14;5476.6;3928.7;320.0;0.0;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.0;0.0;21.99;124.92;0.0;0.0;211.6;-211.6;0.75;4976.9;189.1;211.6;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.0;0.0;21.64;124.49;0.0;0.0;399.07;-399.07;-0.34;4588.7;0.0;399.1;0.0;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;0.0;0.0;21.32;124.06;0.0;0.0;895.74;-895.74;-0.76;4128.2;0.0;895.7;0.18;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;0.23;0.0;21.2;123.63;0.0;0.0;1889.21;-1889.21;-1.61;4032.2;0.0;1203.1;0.3;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;1.0;0.0;21.73;123.2;0.0;0.0;4278.31;-4278.31;-3.64;4141.6;0.0;1278.3;0.0;-4.15;-1.7;3.69;1.0;0.0;0.0
31;15:00;1.0;0.0;22.25;122.77;0.0;0.0;4148.38;-4148.38;-7.05;4283.4;0.0;1148.4;0.0;-4.08;-3.4;3.71;1.01;0.0;0.0
32;15:30;0.2;0.0;22.08;122.34;0.0;0.0;1386.28;-1386.28;-2.36;4403.4;0.0;786.3;0.0;-4.03;-3.4;3.72;1.02;0.0;0.0
33;16:00;0.62;0.0;22.27;121.91;0.0;0.0;2441.16;-2441.16;-1.22;4335.4;0.0;594.1;0.0;-3.95;-1.0;3.73;1.03;0.0;0.0
34;16:30;0.0;0.0;21.95;121.48;0.0;0.0;592.82;-592.82;-0.3;4065.4;0.0;592.8;0.0;-3.85;-1.0;3.75;1.05;0.0;0.0
