timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.87;0.0;22.38;124.57;0.0;0.0;2730.93;-2730.93;-2.05;2329.9;0.0;131.1;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.2;0.0;22.35;124.14;0.0;0.0;728.6;-728.6;-0.55;2795.7;0.0;128.6;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;1.0;22.11;163.07;0.0;0.0;3131.04;-3131.04;-5.79;3034.1;0.0;131.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;22.8;162.64;0.0;0.0;3145.1;-3145.1;-5.82;3155.8;0.0;145.1;0.3;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;0.2;22.56;169.82;0.0;0.0;745.35;-745.35;-2.12;3142.5;0.0;145.4;0.06;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.53;0.0;22.8;169.39;0.0;0.0;1711.32;-1711.32;-4.88;3067.8;0.0;132.4;0.3;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;22.73;168.96;0.0;0.0;859.82;-859.82;-2.88;3181.1;0.0;259.8;0.23;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;22.65;168.53;0.0;0.0;1149.21;-1149.21;-3.85;3397.0;0.0;549.2;0.15;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.2;0.0;22.52;168.1;0.0;0.0;1360.29;-1360.29;-3.88;3948.8;0.0;760.3;0.02;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.24;0.0;22.36;167.67;0.0;0.0;1660.7;-1660.7;-4.73;4830.8;0.0;935.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;1.0;0.0;22.8;167.24;0.0;0.0;3898.04;-3898.04;-4.48;5473.3;0.0;898.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.52;0.0;22.8;166.81;0.0;0.0;2235.37;-2235.37;-2.57;5783.0;0.0;669.1;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.2;0.0;22.53;166.38;0.0;0.0;1103.91;-1103.91;-14.68;5647.3;0.0;503.9;0.03;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.25;0.0;22.34;165.95;0.0;0.0;1163.52;-1163.52;-15.47;5150.6;0.0;417.7;0.0;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;22.11;126.4;0.0;0.0;925.81;-925.81;-8.56;5162.4;4088.4;325.8;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;1.0;0.0;22.46;125.97;0.0;0.0;3216.87;-3216.87;-29.76;5937.9;0.0;216.9;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;1.0;0.0;22.8;125.54;0.0;0.0;3331.8;-3331.8;-14.16;5951.6;0.0;331.8;0.3;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.0;0.0;22.4;121.75;0.0;0.0;680.26;-680.26;-2.89;5198.4;350.7;680.3;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;1.0;0.0;22.78;121.32;0.0;0.0;3743.72;-3743.72;-0.19;5015.1;0.0;743.7;0.28;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.2;0.0;22.53;85.25;0.0;0.0;1113.62;-1113.62;-0.06;5224.3;3725.7;513.6;0.03;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.2;0.0;22.27;84.82;0.0;0.0;934.02;-934.02;1.87;5443.6;0.0;334.0;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.2;0.0;22.01;84.39;0.0;0.0;819.17;-819.17;1.64;5404.2;0.0;219.2;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.2;0.0;21.79;83.96;0.0;0.0;948.41;-948.41;3.94;5031.4;0.0;348.4;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.0;0.0;21.48;82.66;0.0;0.0;748.72;-748.72;3.11;4017.2;90.2;748.7;0.02;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.2;0.0;21.35;82.23;0.0;0.0;1659.54;-1659.54;5.89;3758.7;0.0;1059.5;0.15;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;1.0;0.0;21.86;81.8;0.0;0.0;4259.77;-4259.77;15.12;4190.2;0.0;1259.8;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.2;0.0;21.67;81.37;0.0;0.0;1763.94;-1763.94;-1.5;4604.8;0.0;1163.9;0.0;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;1.0;0.0;22.13;80.94;0.0;0.0;3727.56;-3727.56;-3.17;4928.9;0.0;727.6;0.0;-4.35;-1.7;3.66;1.0;0.0;0.0
