timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;21.58;124.57;0.0;0.0;320.87;-320.87;-0.24;2165.8;0.0;320.9;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.79;0.0;22.17;124.14;0.0;0.0;2541.85;-2541.85;-1.91;1937.6;0.0;183.9;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;1.0;22.02;163.07;0.0;0.0;3112.28;-3112.28;-5.76;1862.0;0.0;112.3;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;22.8;162.64;0.0;0.0;3116.22;-3116.22;-5.77;1915.4;0.0;116.2;0.3;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;0.0;22.63;162.21;0.0;0.0;117.29;-117.29;-0.33;2133.7;0.0;117.3;0.13;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.2;22.44;169.18;0.0;0.0;711.46;-711.46;-2.03;2470.5;0.0;111.5;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;22.4;168.75;0.0;0.0;715.5;-715.5;-2.4;2869.2;0.0;115.5;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;22.32;168.32;0.0;0.0;725.72;-725.72;-2.43;3345.6;0.0;125.7;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.2;0.0;22.22;167.89;0.0;0.0;739.79;-739.79;-2.11;3541.3;0.0;139.8;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.31;0.0;22.21;167.46;0.0;0.0;1086.89;-1086.89;-3.1;3575.4;0.0;160.2;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
