timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;0.0;22.52;124.57;40.0;24.0;0.0;0.0;3122.03;-3122.03;-2.34;2159.4;0.0;122.0;1.0;0.0;0.02;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;1.0;0.0;22.33;163.75;40.0;24.0;0.0;0.0;3122.03;-3122.03;-2.34;2374.9;0.0;122.0;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.0;0.0;22.13;163.32;40.0;24.0;0.0;0.0;122.03;-122.03;-0.23;2576.2;0.0;122.0;1.0;0.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.0;0.0;4700.0;21.92;162.89;43.49;26.09;0.0;0.0;4822.03;-4822.03;-8.92;2762.4;0.0;122.0;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;0.52;0.0;21.69;182.27;43.49;26.09;0.0;0.0;1690.82;-1690.82;-4.82;2937.2;0.0;129.3;1.0;0.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;1.0;0.0;0.0;22.36;181.84;43.49;26.09;0.0;0.0;3144.42;-3144.42;-8.96;3099.9;0.0;144.4;1.0;0.0;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;0.0;22.29;181.41;43.49;26.09;0.0;0.0;752.21;-752.21;-2.52;3256.0;0.0;152.2;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;0.0;22.21;180.98;43.49;26.09;0.0;0.0;752.21;-752.21;-2.52;3405.1;0.0;152.2;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.2;0.0;0.0;22.11;180.55;43.49;26.09;0.0;0.0;892.01;-892.01;-2.54;3520.9;0.0;292.0;1.0;0.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;0.0;22.71;180.12;43.49;26.09;0.0;0.0;3581.23;-3581.23;-10.21;3601.1;0.0;581.2;1.0;0.0;0.21;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.2;0.0;0.0;22.57;179.69;43.49;26.09;0.0;0.0;1443.08;-1443.08;-1.66;3991.4;0.0;840.4;1.0;0.0;0.07;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.69;0.0;0.0;22.8;179.26;43.49;26.09;0.0;0.0;3150.27;-3150.27;-3.62;4713.4;0.0;1067.4;1.0;0.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.2;0.0;0.0;22.56;178.83;43.49;26.09;0.0;0.0;1640.75;-1640.75;-21.82;5318.2;0.0;1040.8;1.0;0.0;0.06;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.4;0.0;0.0;22.45;178.4;43.49;26.09;0.0;0.0;1952.64;-1952.64;-25.97;5797.8;0.0;743.0;1.0;0.0;0.0;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;1.0;0.0;0.0;22.8;134.35;43.49;26.09;0.0;0.0;3533.88;-3533.88;-32.69;6005.8;4559.2;533.9;1.0;0.0;0.3;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.56;0.0;0.0;22.8;114.53;43.49;26.09;0.0;0.0;2107.19;-2107.19;-19.49;5923.3;2026.5;419.4;1.0;0.0;0.3;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.0;0.0;0.0;22.33;113.88;43.49;26.09;0.0;0.0;313.93;-313.93;-1.33;6116.5;22.7;313.9;1.0;0.0;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.0;0.0;0.0;21.82;107.74;43.49;26.09;0.0;0.0;218.15;-218.15;-0.93;6604.5;597.0;218.1;0.5;0.0;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;1.0;0.0;0.0;22.08;107.31;43.19;25.92;0.0;0.0;3310.79;-3310.79;-0.17;6634.3;0.0;310.8;0.0;630000.0;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;0.0;22.38;68.05;42.9;25.74;0.0;0.0;3604.85;-3604.85;-0.18;6174.4;4058.3;604.9;0.0;630000.0;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.46;0.0;0.0;22.3;67.62;42.61;25.57;0.0;0.0;2081.58;-2081.58;4.16;5787.3;0.0;691.4;0.0;630000.0;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.54;0.0;0.0;22.31;67.19;42.32;25.39;0.0;0.0;2176.66;-2176.66;4.35;5478.0;0.0;556.1;0.0;630000.0;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.2;0.0;0.0;22.06;66.76;42.03;25.22;0.0;0.0;1013.28;-1013.28;4.21;5269.1;0.0;413.3;0.0;630000.0;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;1.0;0.0;0.0;22.49;66.33;41.74;25.04;0.0;0.0;3262.52;-3262.52;13.54;5167.5;0.0;262.5;0.0;630000.0;0.0;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.2;0.0;0.0;22.28;65.9;41.44;24.87;0.0;0.0;1043.38;-1043.38;3.7;4784.9;0.0;443.4;0.0;630000.0;0.0;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;1.0;0.0;0.0;22.8;64.85;41.15;24.69;0.0;0.0;3978.73;-3978.73;14.12;4102.0;64.6;978.7;0.0;630000.0;0.3;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.2;0.0;0.0;22.66;64.42;40.86;24.52;0.0;0.0;1851.16;-1851.16;-1.57;4005.0;0.0;1251.2;0.0;630000.0;0.16;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;0.24;0.0;0.0;22.51;63.99;40.57;24.34;0.0;0.0;1964.92;-1964.92;-1.67;4534.3;0.0;1242.5;0.0;630000.0;0.01;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;0.2;0.0;0.0;22.31;63.56;40.28;24.17;0.0;0.0;1680.28;-1680.28;-1.43;4794.4;0.0;1080.3;0.0;630000.0;0.0;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;0.0;0.0;0.0;21.94;63.13;39.99;23.99;0.0;0.0;753.84;-753.84;-0.64;4766.7;0.0;753.8;0.0;630000.0;0.0;-4.15;-1.7;3.69;1.0;0.0;0.0
31;15:00;0.0;0.0;0.0;21.57;62.7;39.69;23.82;0.0;0.0;587.29;-587.29;-1.0;4767.4;0.0;587.3;0.0;630000.0;0.0;-4.08;-3.4;3.71;1.01;0.0;0.0
32;15:30;0.0;0.0;0.0;21.2;62.27;39.4;23.64;0.0;0.0;591.66;-591.66;-1.01;4798.7;0.0;591.7;0.0;630000.0;0.3;-4.03;-3.4;3.72;1.02;0.0;0.0
33;16:00;1.0;0.0;0.0;21.68;61.84;39.11;23.47;0.0;0.0;3582.65;-3582.65;-1.79;4847.0;0.0;582.6;0.0;630000.0;0.0;-3.95;-1.0;3.73;1.03;0.0;0.0
34;16:30;1.0;0.0;0.0;22.16;61.41;38.82;23.29;0.0;0.0;3559.34;-3559.34;-1.78;4913.7;0.0;559.3;0.0;630000.0;0.0;-3.85;-1.0;3.75;1.05;0.0;0.0
35;17:00;0.81;0.0;0.0;22.48;60.98;38.53;23.12;0.0;0.0;3124.13;-3124.13;18.59;4918.8;0.0;688.4;0.0;630000.0;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
36;17:30;0.0;0.0;0.0;22.11;60.55;38.24;22.94;0.0;0.0;980.42;-980.42;5.83;4858.3;0.0;980.4;0.0;630000.0;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
37;18:00;0.0;0.0;0.0;21.74;60.12;37.94;22.77;0.0;0.0;1215.72;-1215.72;5.96;4803.2;0.0;1215.7;0.0;630000.0;0.0;-3.87;9.8;3.74;1.04;0.0;0.0
38;18:30;0.0;0.0;0.0;21.37;56.06;37.65;22.59;0.0;0.0;1390.4;-1390.4;6.81;4753.8;378.8;1390.4;0.0;630000.0;0.13;-4.02;9.8;3.72;1.02;0.0;0.0
39;19:00;0.24;0.0;0.0;21.2;55.63;37.65;22.59;0.0;0.0;1951.88;-1951.88;12.98;4800.4;0.0;1246.6;0.5;0.0;0.3;-3.91;13.3;3.74;1.04;0.0;0.0
40;19:30;0.44;0.0;0.0;21.2;55.2;37.65;22.59;0.0;0.0;2073.59;-2073.59;13.79;4949.7;0.0;762.3;1.0;0.0;0.3;-3.51;13.3;3.81;1.11;0.0;0.0
41;20:00;0.43;0.0;0.0;21.21;52.55;37.65;22.59;0.0;0.0;1839.43;-1839.43;7.36;4827.6;232.2;551.5;1.0;0.0;0.29;-3.01;8.0;3.9;1.2;0.0;0.0
42;20:30;0.72;0.0;2350.0;21.53;50.0;39.4;23.64;0.0;0.0;5132.34;-5132.34;20.53;4415.6;221.7;633.1;1.0;0.0;0.0;-2.41;8.0;4.01;1.31;0.0;0.0
43;21:00;0.0;0.2;2350.0;21.2;57.64;41.14;24.68;0.0;0.0;3627.32;-3627.32;13.97;4252.6;0.0;677.3;1.0;0.0;0.3;-1.86;7.7;4.11;1.41;0.0;0.0
44;21:30;0.35;0.0;0.0;21.2;57.21;41.14;24.68;0.0;0.0;1730.29;-1730.29;6.66;4355.8;0.0;681.5;1.0;0.0;0.3;-1.36;7.7;4.2;1.5;0.0;0.0
45;22:00;0.95;0.0;0.0;21.84;56.78;41.14;24.68;0.0;0.0;3410.91;-3410.91;14.67;3762.9;0.0;555.2;1.0;0.0;0.0;-0.98;8.6;4.26;1.56;0.0;0.0
46;22:30;0.0;1.0;0.0;21.65;102.52;41.14;24.68;0.0;0.0;3289.5;-3289.5;14.14;2425.7;0.0;289.5;1.0;0.0;0.0;-0.73;8.6;4.31;1.61;0.0;0.0
47;23:00;0.0;0.92;0.0;21.51;145.68;41.14;24.68;0.0;0.0;2897.26;-2897.26;-5.22;1827.6;0.0;142.1;1.0;0.0;0.0;-0.48;-3.6;4.35;1.65;0.0;0.0
48;23:30;0.0;0.2;0.0;21.35;155.0;41.14;24.68;0.0;0.0;721.04;-721.04;-1.3;2019.4;0.0;121.0;1.0;0.0;0.0;-0.23;-3.6;4.4;1.7;0.0;0.0
