timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.52;168.83;0.0;0.0;3120.04;-3120.04;15.6;2921.4;0.0;120.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.91;0.0;22.17;168.4;0.0;0.0;2857.25;-2857.25;14.29;3045.8;0.0;132.6;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;1.0;21.93;212.22;0.0;0.0;3132.0;-3132.0;18.64;3062.6;0.0;132.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.72;21.7;243.76;0.0;0.0;2282.2;-2282.2;13.58;2996.6;0.0;115.3;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;1.0;0.0;22.43;243.33;0.0;0.0;3113.29;-3113.29;14.94;3112.4;0.0;113.3;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.66;0.0;22.8;242.9;0.0;0.0;2105.51;-2105.51;10.11;3465.0;0.0;127.6;0.3;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;22.72;242.47;0.0;0.0;736.55;-736.55;2.87;3474.2;0.0;136.6;0.22;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;22.68;242.04;0.0;0.0;741.47;-741.47;2.89;3038.1;0.0;141.5;0.18;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.36;0.0;22.8;241.61;0.0;0.0;1629.85;-1629.85;7.09;2995.0;0.0;545.6;0.3;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.0;0.2;22.53;250.0;0.0;0.0;1970.37;-1970.37;8.57;3431.9;0.0;1370.4;0.03;-1.13;8.7;4.24;1.54;0.0;0.0
