timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;102959.19;0.0;0.0;0.0;514.8
2;00:30;102959.74;0.0;0.0;0.0;514.8
3;01:00;75385.35;0.0;0.0;0.0;448.54
4;01:30;73069.56;0.0;0.0;0.0;434.76
5;02:00;102961.29;0.0;0.0;0.0;494.21
6;02:30;102959.4;0.0;0.0;0.0;494.21
7;03:00;102959.01;0.0;0.0;0.0;401.54
8;03:30;102961.44;0.0;0.0;0.0;401.55
9;04:00;102959.31;0.0;0.0;0.0;447.87
10;04:30;102957.88;0.0;0.0;0.0;447.87
11;05:00;102958.98;0.0;0.0;0.0;463.32
12;05:30;102958.86;0.0;0.0;0.0;463.31
13;06:00;102961.52;0.0;0.0;0.0;952.39
14;06:30;102959.68;0.0;0.0;0.0;952.38
15;07:00;102958.73;0.0;0.0;0.0;1678.23
16;07:30;73420.67;0.0;0.0;0.0;1196.76
17;08:00;102959.4;0.0;0.0;0.0;1462.02
18;08:30;102959.94;0.0;0.0;0.0;1462.03
19;09:00;102958.13;0.0;0.0;0.0;1374.49
20;09:30;102960.18;0.0;0.0;0.0;1374.52
21;10:00;102958.75;0.0;0.0;0.0;1384.8
22;10:30;102959.68;0.0;0.0;0.0;1384.81
23;11:00;102958.55;0.0;0.0;0.0;1549.53
24;11:30;102959.33;0.0;0.0;0.0;1549.54
25;12:00;102959.31;0.0;0.0;0.0;1518.65
26;12:30;102958.97;0.0;0.0;0.0;1518.64
27;13:00;102959.71;0.0;0.0;0.0;1462.03
28;13:30;102959.42;0.0;0.0;0.0;1462.02
29;14:00;102960.27;0.0;0.0;0.0;1420.85
30;14:30;102958.67;0.0;0.0;0.0;1420.83
31;15:00;102959.58;0.0;0.0;0.0;1436.29
32;15:30;102959.54;0.0;0.0;0.0;1436.29
33;16:00;102959.35;0.0;0.0;0.0;1467.17
34;16:30;102958.11;0.0;0.0;0.0;1467.15
35;17:00;102960.23;0.0;0.0;0.0;1642.22
36;17:30;102960.43;0.0;0.0;0.0;1642.22
37;18:00;102958.92;0.0;0.0;0.0;1606.16
38;18:30;102959.32;0.0;0.0;0.0;1606.17
39;19:00;69080.33;0.0;0.0;0.0;1101.83
40;19:30;71237.32;0.0;0.0;0.0;1136.24
41;20:00;102959.07;0.0;0.0;0.0;1467.17
42;20:30;128809.21;0.0;0.0;0.0;1835.53
43;21:00;128809.35;0.0;0.0;0.0;1616.56
44;21:30;108624.47;0.0;0.0;0.0;1363.24
45;22:00;97482.85;0.0;0.0;0.0;974.83
46;22:30;29018.0;0.0;0.0;0.0;290.18
47;23:00;92230.55;0.0;0.0;0.0;604.11
48;23:30;59802.93;0.0;0.0;0.0;391.71
