timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;0.0;21.57;124.57;40.0;24.0;0.0;0.0;131.4;-131.4;-0.1;2350.4;0.0;131.4;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;0.0;21.35;124.14;40.0;24.0;0.0;0.0;127.96;-127.96;-0.1;2812.1;0.0;128.0;1.0;0.0;0.15;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;1.0;0.0;4700.0;22.04;123.71;43.49;26.09;0.0;0.0;7831.99;-7831.99;-14.49;3092.1;0.0;132.0;1.0;0.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;4700.0;22.73;123.28;46.97;28.18;0.0;0.0;7844.02;-7844.02;-14.51;3177.8;0.0;144.0;1.0;0.0;0.23;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;4700.0;22.67;122.85;50.46;30.27;0.0;0.0;5444.7;-5444.7;-15.52;3171.2;0.0;144.7;1.0;0.0;0.17;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.27;0.0;4700.0;22.67;122.42;53.94;32.37;0.0;0.0;5643.26;-5643.26;-16.08;3065.8;0.0;133.3;1.0;0.0;0.17;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.96;4700.0;22.43;156.27;57.43;34.46;0.0;0.0;7828.45;-7828.45;-26.23;3150.2;0.0;262.6;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;1.0;4700.0;22.16;190.43;60.92;36.55;0.0;0.0;8242.29;-8242.29;-27.61;3437.3;0.0;542.3;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;1.0;0.0;707.05;22.74;190.0;61.44;36.86;0.0;0.0;4472.78;-4472.78;-12.75;4008.3;0.0;765.7;1.0;0.0;0.24;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.0;1.0;0.0;22.36;221.19;61.44;36.86;0.0;0.0;3928.99;-3928.99;-11.2;4882.8;0.0;929.0;1.0;0.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;1.0;0.0;0.0;22.8;220.76;61.44;36.86;0.0;0.0;3900.97;-3900.97;-4.49;5497.1;0.0;901.0;1.0;0.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.0;1.0;0.0;22.35;249.62;61.44;36.86;0.0;0.0;3668.46;-3668.46;-4.22;5833.3;0.0;668.5;1.0;0.0;0.0;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;1.0;0.0;0.0;22.75;249.19;61.44;36.86;0.0;0.0;3505.83;-3505.83;-46.63;5745.1;0.0;505.8;1.0;0.0;0.25;-4.27;-26.6;3.67;1.0;0.0;0.0
