timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;21.58;133.42;0.0;0.0;743.79;-743.79;3.72;2135.9;0.0;143.8;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.0;21.39;132.99;0.0;0.0;143.11;-143.11;0.72;2432.3;0.0;143.1;0.11;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;1.0;0.0;22.15;132.56;0.0;0.0;3143.75;-3143.75;18.71;2818.6;0.0;143.7;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.2;0.0;22.09;132.13;0.0;0.0;745.81;-745.81;4.44;3300.9;0.0;145.8;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.2;0.0;22.01;131.7;0.0;0.0;743.55;-743.55;3.57;3542.3;0.0;143.6;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;21.93;131.27;0.0;0.0;736.69;-736.69;3.54;3526.2;0.0;136.7;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.82;0.0;22.45;130.84;0.0;0.0;2585.6;-2585.6;10.08;3489.0;0.0;128.8;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.81;0.0;22.97;130.41;0.0;0.0;2552.34;-2552.34;9.95;3429.1;0.0;119.9;0.47;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.6;0.0;23.28;129.98;0.0;0.0;1926.84;-1926.84;8.38;3455.6;0.0;138.9;0.78;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.28;0.0;23.28;129.55;0.0;0.0;1042.06;-1042.06;4.53;3574.5;0.0;187.9;0.78;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.62;0.0;23.6;129.12;0.0;0.0;2451.18;-2451.18;11.03;3642.8;0.0;593.6;1.1;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.0;0.0;23.32;128.69;0.0;0.0;1380.77;-1380.77;6.21;3656.9;0.0;1380.8;0.82;-0.95;9.0;4.27;1.57;0.0;0.0
