timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;4700.0;21.58;124.57;43.49;26.09;0.0;0.0;5023.11;-5023.11;-3.77;2191.6;0.0;323.1;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;1.0;4700.0;21.43;163.75;46.97;28.18;0.0;0.0;7883.35;-7883.35;-5.91;1942.7;0.0;183.4;1.0;0.0;0.07;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;1.0;0.0;0.0;22.22;163.32;46.97;28.18;0.0;0.0;3112.77;-3112.77;-5.76;1859.5;0.0;112.8;1.0;0.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;0.0;22.25;162.89;46.97;28.18;0.0;0.0;716.14;-716.14;-1.32;1953.2;0.0;116.1;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;0.0;22.26;162.46;46.97;28.18;0.0;0.0;715.98;-715.98;-2.04;2167.9;0.0;116.0;1.0;0.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.79;0.0;0.0;22.79;162.02;46.97;28.18;0.0;0.0;2486.25;-2486.25;-7.09;2511.9;0.0;112.1;1.0;0.0;0.29;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;0.0;22.75;161.59;46.97;28.18;0.0;0.0;715.25;-715.25;-2.4;2912.8;0.0;115.2;1.0;0.0;0.25;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;0.2;4700.0;22.49;168.08;50.46;30.27;0.0;0.0;5426.05;-5426.05;-18.18;3374.8;0.0;126.1;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;0.2;0.0;22.21;174.29;50.46;30.27;0.0;0.0;740.43;-740.43;-2.11;3613.6;0.0;140.4;1.0;0.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;0.0;22.8;173.86;50.46;30.27;0.0;0.0;3158.64;-3158.64;-9.0;3613.9;0.0;158.6;1.0;0.0;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.32;0.0;0.0;22.8;173.43;50.46;30.27;0.0;0.0;1288.97;-1288.97;-1.48;3586.0;0.0;322.4;1.0;0.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.32;0.0;0.0;22.8;173.0;50.46;30.27;0.0;0.0;1601.98;-1601.98;-1.84;3527.9;0.0;641.7;1.0;0.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.35;0.0;0.0;22.8;172.56;50.46;30.27;0.0;0.0;1944.54;-1944.54;-25.86;3785.3;0.0;901.4;1.0;0.0;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
