timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.42;0.0;21.97;124.57;0.0;0.0;1579.97;-1579.97;-1.18;2165.8;0.0;320.9;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;1.0;0.0;22.76;124.14;0.0;0.0;3183.85;-3183.85;-2.39;1937.6;0.0;183.9;0.26;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;22.8;123.71;0.0;0.0;712.28;-712.28;-1.32;1862.0;0.0;112.3;0.3;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.0;0.2;22.65;131.05;0.0;0.0;716.22;-716.22;-1.33;1915.4;0.0;116.2;0.15;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;22.67;130.62;0.0;0.0;717.29;-717.29;-2.04;2133.7;0.0;117.3;0.17;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;22.66;130.19;0.0;0.0;711.46;-711.46;-2.03;2470.5;0.0;111.5;0.16;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.2;22.44;136.93;0.0;0.0;715.5;-715.5;-2.4;2869.2;0.0;115.5;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.7;0.0;22.8;136.5;0.0;0.0;2212.52;-2212.52;-7.41;3345.6;0.0;125.7;0.3;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.2;0.0;22.7;136.07;0.0;0.0;739.79;-739.79;-2.11;3541.3;0.0;139.8;0.2;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.43;0.0;22.8;135.64;0.0;0.0;1447.19;-1447.19;-4.12;3575.4;0.0;160.2;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.0;0.93;22.52;163.56;0.0;0.0;3130.42;-3130.42;-3.6;3569.3;0.0;325.7;0.02;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.64;0.0;22.8;163.13;0.0;0.0;2571.5;-2571.5;-2.96;3502.0;0.0;646.7;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.34;0.0;22.8;162.7;0.0;0.0;1930.83;-1930.83;-25.68;3726.3;0.0;903.6;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
