timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.58;164.18;0.0;0.0;3121.26;-3121.26;-2.34;2142.4;0.0;121.3;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;1.0;0.0;22.34;163.75;0.0;0.0;3121.22;-3121.22;-2.34;2339.4;0.0;121.2;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.71;0.0;22.8;163.32;0.0;0.0;2242.27;-2242.27;-4.15;2535.9;0.0;121.9;0.3;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;22.77;162.89;0.0;0.0;721.7;-721.7;-1.34;2733.8;0.0;121.7;0.27;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;22.73;162.46;0.0;0.0;729.61;-729.61;-2.08;2878.9;0.0;129.6;0.23;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;22.68;162.02;0.0;0.0;745.51;-745.51;-2.12;3075.3;0.0;145.5;0.18;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.29;22.43;171.89;0.0;0.0;1012.61;-1012.61;-3.39;3237.5;0.0;152.2;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.34;0.0;22.47;171.46;0.0;0.0;1177.42;-1177.42;-3.94;3376.7;0.0;152.9;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;0.2;22.21;177.66;0.0;0.0;895.41;-895.41;-2.55;3444.9;0.0;295.4;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.8;177.23;0.0;0.0;3586.39;-3586.39;-10.22;3586.7;0.0;586.4;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.35;0.0;22.8;176.8;0.0;0.0;1898.56;-1898.56;-2.18;3943.1;0.0;836.9;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.34;0.0;22.73;176.37;0.0;0.0;2075.48;-2075.48;-2.39;4641.1;0.0;1061.5;0.23;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.2;0.0;22.49;175.94;0.0;0.0;1633.79;-1633.79;-21.73;5283.1;0.0;1033.8;0.0;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.2;0.0;22.22;175.51;0.0;0.0;1344.28;-1344.28;-17.88;5686.9;0.0;744.3;0.0;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;21.93;133.45;0.0;0.0;1134.96;-1134.96;-10.5;5905.6;4351.3;535.0;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.82;0.0;22.14;114.87;0.0;0.0;2892.04;-2892.04;-26.75;5840.3;1897.1;419.7;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;1.0;0.0;22.48;114.24;0.0;0.0;3310.38;-3310.38;-14.07;6046.8;20.9;310.4;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;1.0;0.0;22.75;107.98;0.0;0.0;3218.82;-3218.82;-13.68;6611.9;608.9;218.8;0.25;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.2;0.0;22.39;107.55;0.0;0.0;913.31;-913.31;-0.05;6621.9;0.0;313.3;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;22.7;70.23;0.0;0.0;3610.14;-3610.14;-0.18;6045.0;3855.4;610.1;0.2;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.2;0.0;22.42;69.8;0.0;0.0;1292.12;-1292.12;2.58;5657.2;0.0;692.1;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;1.0;0.0;22.8;69.37;0.0;0.0;3558.32;-3558.32;7.12;5469.5;0.0;558.3;0.3;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.48;0.0;22.79;68.94;0.0;0.0;1868.51;-1868.51;7.75;5174.3;0.0;416.8;0.29;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.2;0.0;22.56;68.51;0.0;0.0;862.24;-862.24;3.58;5121.0;0.0;262.2;0.06;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.0;0.0;22.2;68.08;0.0;0.0;446.59;-446.59;1.59;4691.9;0.0;446.6;0.0;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.0;0.0;21.89;67.06;0.0;0.0;976.43;-976.43;3.47;4043.8;62.0;976.4;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.0;0.0;21.58;66.63;0.0;0.0;1245.29;-1245.29;-1.06;3994.4;0.0;1245.3;0.0;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;0.2;0.0;21.4;66.2;0.0;0.0;1842.52;-1842.52;-1.57;4494.0;0.0;1242.5;0.1;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;0.2;0.0;21.2;65.77;0.0;0.0;1682.83;-1682.83;-1.43;4768.8;0.0;1082.8;0.3;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;1.0;0.0;21.68;65.34;0.0;0.0;3746.08;-3746.08;-3.18;4720.6;0.0;746.1;0.0;-4.15;-1.7;3.69;1.0;0.0;0.0
31;15:00;0.2;0.0;21.49;64.91;0.0;0.0;1190.82;-1190.82;-2.02;4753.1;0.0;590.8;0.01;-4.08;-3.4;3.71;1.01;0.0;0.0
32;15:30;0.43;0.0;21.48;64.48;0.0;0.0;1874.11;-1874.11;-3.19;4777.9;0.0;594.0;0.02;-4.03;-3.4;3.72;1.02;0.0;0.0
33;16:00;1.0;0.0;21.97;64.04;0.0;0.0;3582.85;-3582.85;-1.79;4806.6;0.0;582.9;0.0;-3.95;-1.0;3.73;1.03;0.0;0.0
34;16:30;1.0;0.0;22.45;63.61;0.0;0.0;3556.73;-3556.73;-1.78;4890.7;0.0;556.7;0.0;-3.85;-1.0;3.75;1.05;0.0;0.0
35;17:00;0.0;0.0;22.07;63.18;0.0;0.0;686.21;-686.21;4.08;4887.6;0.0;686.2;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
36;17:30;0.0;0.0;21.7;62.75;0.0;0.0;979.65;-979.65;5.83;4770.9;0.0;979.6;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
37;18:00;0.0;0.0;21.33;62.32;0.0;0.0;1219.59;-1219.59;5.98;4792.0;0.0;1219.6;0.17;-3.87;9.8;3.74;1.04;0.0;0.0
38;18:30;0.5;0.0;21.4;58.2;0.0;0.0;2911.16;-2911.16;14.26;4685.7;386.3;1410.3;0.1;-4.02;9.8;3.72;1.02;0.0;0.0
39;19:00;0.2;0.0;21.2;57.77;0.0;0.0;1850.61;-1850.61;12.31;4768.5;0.0;1250.6;0.3;-3.91;13.3;3.74;1.04;0.0;0.0
40;19:30;0.43;0.0;21.2;57.33;0.0;0.0;2053.04;-2053.04;13.65;4857.3;0.0;766.0;0.3;-3.51;13.3;3.81;1.11;0.0;0.0
41;20:00;0.41;0.0;21.2;54.71;0.0;0.0;1777.3;-1777.3;7.11;4729.3;229.8;552.7;0.3;-3.01;8.0;3.9;1.2;0.0;0.0
42;20:30;0.36;0.0;21.2;52.15;0.0;0.0;1731.66;-1731.66;6.93;4339.6;221.7;637.3;0.3;-2.41;8.0;4.01;1.31;0.0;0.0
43;21:00;0.34;0.0;21.2;51.72;0.0;0.0;1718.14;-1718.14;6.61;4184.5;0.0;687.9;0.3;-1.86;7.7;4.11;1.41;0.0;0.0
44;21:30;0.84;0.0;21.68;51.29;0.0;0.0;3211.22;-3211.22;12.36;4335.9;0.0;687.6;0.0;-1.36;7.7;4.2;1.5;0.0;0.0
45;22:00;0.0;0.0;21.39;50.86;0.0;0.0;557.1;-557.1;2.4;3719.1;0.0;557.1;0.11;-0.98;8.6;4.26;1.56;0.0;0.0
46;22:30;0.0;0.0;21.2;50.43;0.0;0.0;289.35;-289.35;1.24;2397.4;0.0;289.3;0.3;-0.73;8.6;4.31;1.61;0.0;0.0
47;23:00;0.45;0.0;21.51;50.0;0.0;0.0;1486.98;-1486.98;-2.68;1799.0;0.0;142.7;0.0;-0.48;-3.6;4.35;1.65;0.0;0.0
48;23:30;0.0;1.0;21.35;98.33;0.0;0.0;3120.71;-3120.71;-5.62;2003.3;0.0;120.7;0.15;-0.23;-3.6;4.4;1.7;0.0;0.0
