timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;114806.15;0.0;0.0;0.0;-86.1
2;00:30;114806.24;0.0;0.0;0.0;-86.1
3;01:00;114806.6;0.0;0.0;0.0;-212.39
4;01:30;114805.73;0.0;0.0;0.0;-212.39
5;02:00;114807.63;0.0;0.0;0.0;-327.2
6;02:30;114807.12;0.0;0.0;0.0;-327.2
7;03:00;114805.63;0.0;0.0;0.0;-384.6
8;03:30;114806.47;0.0;0.0;0.0;-384.6
9;04:00;114808.19;0.0;0.0;0.0;-327.2
10;04:30;114808.79;0.0;0.0;0.0;-327.21
11;05:00;114806.07;0.0;0.0;0.0;-132.03
12;05:30;114806.29;0.0;0.0;0.0;-132.03
13;06:00;114805.41;0.0;0.0;0.0;-1526.91
14;06:30;114804.76;0.0;0.0;0.0;-1526.9
15;07:00;114806.24;0.0;0.0;0.0;-1061.96
16;07:30;114807.3;0.0;0.0;0.0;-1061.97
17;08:00;114806.6;0.0;0.0;0.0;-487.93
18;08:30;114806.52;0.0;0.0;0.0;-487.93
19;09:00;114805.07;0.0;0.0;0.0;-5.74
20;09:30;114806.62;0.0;0.0;0.0;-5.74
21;10:00;114805.98;0.0;0.0;0.0;229.61
22;10:30;114805.82;0.0;0.0;0.0;229.61
23;11:00;114805.57;0.0;0.0;0.0;476.44
24;11:30;114806.36;0.0;0.0;0.0;476.45
25;12:00;114806.4;0.0;0.0;0.0;407.56
26;12:30;114806.09;0.0;0.0;0.0;407.56
27;13:00;114806.41;0.0;0.0;0.0;-97.59
28;13:30;114808.75;0.0;0.0;0.0;-97.59
29;14:00;114808.05;0.0;0.0;0.0;-97.59
30;14:30;114807.27;0.0;0.0;0.0;-97.59
31;15:00;114805.43;0.0;0.0;0.0;-195.17
32;15:30;114805.75;0.0;0.0;0.0;-195.17
33;16:00;114805.49;0.0;0.0;0.0;-57.4
34;16:30;114806.64;0.0;0.0;0.0;-57.4
35;17:00;114806.23;0.0;0.0;0.0;683.1
36;17:30;114805.36;0.0;0.0;0.0;683.09
37;18:00;114805.42;0.0;0.0;0.0;562.55
38;18:30;114807.5;0.0;0.0;0.0;562.56
39;19:00;52299.76;0.0;0.0;0.0;347.79
40;19:30;48107.51;0.0;0.0;0.0;319.91
41;20:00;107491.49;0.0;0.0;0.0;429.97
42;20:30;113199.54;0.0;0.0;0.0;452.8
43;21:00;117156.0;0.0;0.0;0.0;451.05
44;21:30;117156.53;0.0;0.0;0.0;451.05
45;22:00;38337.4;0.0;0.0;0.0;164.85
46;22:30;49395.28;0.0;0.0;0.0;212.4
47;23:00;114805.98;0.0;0.0;0.0;-206.65
48;23:30;114805.13;0.0;0.0;0.0;-206.65
