timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.58;164.18;0.0;0.0;3324.48;-3324.48;-2.49;2172.2;0.0;324.5;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;21.43;163.75;0.0;0.0;183.28;-183.28;-0.14;1914.2;0.0;183.3;0.07;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;1.0;21.28;202.67;0.0;0.0;3112.51;-3112.51;-5.76;1857.0;0.0;112.5;0.22;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;22.06;202.24;0.0;0.0;3101.41;-3101.41;-5.74;1921.9;0.0;116.4;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;22.08;201.81;0.0;0.0;716.13;-716.13;-2.04;2158.0;0.0;116.1;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;1.0;0.0;22.8;201.38;0.0;0.0;3111.9;-3111.9;-8.87;2473.1;0.0;111.9;0.3;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.2;22.58;208.13;0.0;0.0;714.78;-714.78;-2.39;2872.5;0.0;114.8;0.08;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.33;0.0;22.62;207.7;0.0;0.0;1114.93;-1114.93;-3.74;3318.4;0.0;125.5;0.12;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;0.2;22.34;213.9;0.0;0.0;741.34;-741.34;-2.11;3590.7;0.0;141.3;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.2;0.0;22.24;213.47;0.0;0.0;758.23;-758.23;-2.16;3556.1;0.0;158.2;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.97;0.0;22.8;213.04;0.0;0.0;3246.14;-3246.14;-3.73;3569.3;0.0;321.4;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.32;0.0;22.8;212.61;0.0;0.0;1588.68;-1588.68;-1.83;3499.7;0.0;635.9;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.34;0.0;22.8;212.18;0.0;0.0;1931.37;-1931.37;-25.69;3752.0;0.0;897.3;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.25;0.0;22.66;211.75;0.0;0.0;1835.47;-1835.47;-24.41;4377.7;0.0;1099.9;0.16;-4.62;-26.6;3.61;1.0;0.0;0.0
