timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.2;0.0;4700.0;21.78;124.57;43.49;26.09;0.0;0.0;5430.02;-5430.02;-4.07;1999.2;0.0;130.0;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.25;0.0;4700.0;21.81;124.14;46.97;28.18;0.0;0.0;5585.7;-5585.7;-4.19;2635.8;0.0;134.5;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;1.0;0.0;4700.0;22.51;123.71;50.46;30.27;0.0;0.0;7827.56;-7827.56;-14.48;3038.8;0.0;127.6;1.0;0.0;0.01;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.0;1.0;0.0;22.26;162.12;50.46;30.27;0.0;0.0;3109.66;-3109.66;-5.75;3196.1;0.0;109.7;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;1.0;0.0;22.01;199.76;50.46;30.27;0.0;0.0;3109.24;-3109.24;-8.86;3206.0;0.0;109.2;1.0;0.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;0.0;21.96;199.33;50.46;30.27;0.0;0.0;730.25;-730.25;-2.08;3037.5;0.0;130.3;1.0;0.0;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.2;0.0;21.72;206.08;50.46;30.27;0.0;0.0;747.43;-747.43;-2.5;3079.9;0.0;147.4;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;1.0;0.0;0.0;22.35;205.65;50.46;30.27;0.0;0.0;3160.04;-3160.04;-10.59;3444.9;0.0;160.0;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.2;0.0;4700.0;22.24;205.22;53.94;32.37;0.0;0.0;5581.32;-5581.32;-15.91;3714.8;0.0;281.3;1.0;0.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;0.0;22.8;204.79;53.94;32.37;0.0;0.0;3513.63;-3513.63;-10.01;4033.1;0.0;513.6;1.0;0.0;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.0;0.2;0.0;22.44;210.42;53.94;32.37;0.0;0.0;1356.88;-1356.88;-1.56;4628.4;0.0;756.9;1.0;0.0;0.0;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.91;0.0;0.0;22.8;209.99;53.94;32.37;0.0;0.0;3761.36;-3761.36;-4.33;5424.3;0.0;1035.3;1.0;0.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.2;0.0;0.0;22.51;209.56;53.94;32.37;0.0;0.0;1646.44;-1646.44;-21.9;5894.3;0.0;1046.4;1.0;0.0;0.01;-4.27;-26.6;3.67;1.0;0.0;0.0
