timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;22.56;124.57;0.0;0.0;3143.79;-3143.79;15.72;2135.9;0.0;143.8;0.06;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.44;22.37;143.56;0.0;0.0;1459.51;-1459.51;7.3;2432.3;0.0;143.1;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.0;22.15;143.13;0.0;0.0;143.75;-143.75;0.86;2818.6;0.0;143.7;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.0;21.89;142.7;0.0;0.0;145.81;-145.81;0.87;3300.9;0.0;145.8;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.0;0.0;21.62;142.27;0.0;0.0;143.55;-143.55;0.69;3542.3;0.0;143.6;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.0;0.0;21.34;141.84;0.0;0.0;136.69;-136.69;0.66;3526.2;0.0;136.7;0.16;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;21.27;141.41;0.0;0.0;728.83;-728.83;2.84;3489.0;0.0;128.8;0.23;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;1.0;0.0;21.97;140.98;0.0;0.0;3119.91;-3119.91;12.17;3429.1;0.0;119.9;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;1.0;0.0;22.67;140.55;0.0;0.0;3138.95;-3138.95;13.65;3455.6;0.0;138.9;0.17;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.42;0.0;22.8;140.11;0.0;0.0;1433.77;-1433.77;6.24;3574.5;0.0;187.9;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.29;0.0;22.8;139.68;0.0;0.0;1461.21;-1461.21;6.58;3642.8;0.0;593.6;0.3;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.29;0.0;22.8;139.25;0.0;0.0;2248.07;-2248.07;10.12;3656.9;0.0;1380.8;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.3;0.0;22.8;138.82;0.0;0.0;2696.9;-2696.9;24.95;3797.2;0.0;1799.6;0.3;-0.88;18.5;4.28;1.58;0.0;0.0
