timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;0.0;21.6;168.83;40.0;24.0;0.0;0.0;3129.43;-3129.43;15.65;1963.5;0.0;129.4;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;1.0;0.0;0.0;22.4;168.4;40.0;24.0;0.0;0.0;3122.5;-3122.5;15.61;2219.3;0.0;122.5;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.0;0.0;22.21;167.97;40.0;24.0;0.0;0.0;123.67;-123.67;0.74;2409.1;0.0;123.7;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.0;0.0;22.01;167.54;40.0;24.0;0.0;0.0;133.47;-133.47;0.79;2528.6;0.0;133.5;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.0;0.93;0.0;21.8;208.08;40.0;24.0;0.0;0.0;2927.99;-2927.99;14.05;2696.3;0.0;135.0;1.0;0.0;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;1.0;0.0;0.0;22.54;207.65;40.0;24.0;0.0;0.0;3127.63;-3127.63;15.01;2915.6;0.0;127.6;1.0;0.0;0.04;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.5;0.0;4698.67;22.8;207.21;43.48;26.09;0.0;0.0;6328.87;-6328.87;24.68;2970.4;0.0;118.2;1.0;0.0;0.3;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;0.0;22.77;206.78;43.48;26.09;0.0;0.0;706.55;-706.55;2.76;2849.2;0.0;106.6;1.0;0.0;0.27;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.2;0.0;0.0;22.73;206.35;43.48;26.09;0.0;0.0;702.9;-702.9;3.06;2997.0;0.0;102.9;1.0;0.0;0.23;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.34;0.0;0.0;22.8;205.92;43.48;26.09;0.0;0.0;1133.21;-1133.21;4.93;3432.4;0.0;107.8;1.0;0.0;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.0;1.0;0.0;22.53;250.0;43.48;26.09;0.0;0.0;3117.1;-3117.1;14.03;3469.9;0.0;117.1;1.0;0.0;0.03;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.52;0.0;0.0;22.8;249.57;43.48;26.09;0.0;0.0;1687.19;-1687.19;7.59;3082.1;0.0;131.1;1.0;0.0;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.25;0.0;0.0;22.8;249.14;43.48;26.09;0.0;0.0;1216.15;-1216.15;11.25;3120.3;0.0;476.9;1.0;0.0;0.3;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.28;0.0;0.0;22.8;248.71;43.48;26.09;0.0;0.0;2030.17;-2030.17;18.78;3614.0;0.0;1177.6;1.0;0.0;0.3;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;0.0;22.47;246.36;43.48;26.09;0.0;0.0;1498.06;-1498.06;24.42;4270.0;200.7;1498.1;1.0;0.0;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;0.0;22.08;145.53;43.48;26.09;0.0;0.0;1412.2;-1412.2;23.02;5099.5;10494.0;1412.2;0.5;0.0;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.0;0.0;0.0;21.66;145.1;42.95;25.77;0.0;0.0;1148.4;-1148.4;16.31;5329.9;0.0;1148.4;0.0;1145454.5454545456;0.0;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;0.0;0.0;0.0;21.28;144.67;42.42;25.45;0.0;0.0;694.4;-694.4;9.86;4920.1;0.0;694.4;0.0;1145454.5454545456;0.22;-0.73;28.4;4.31;1.61;0.0;0.0
