timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;119985.35;0.0;0.0;0.0;-89.99
2;00:30;119985.2;0.0;0.0;0.0;-89.99
3;01:00;119984.7;0.0;0.0;0.0;-221.97
4;01:30;119985.03;0.0;0.0;0.0;-221.97
5;02:00;119984.79;0.0;0.0;0.0;-341.96
6;02:30;119984.71;0.0;0.0;0.0;-341.96
7;03:00;119984.97;0.0;0.0;0.0;-401.95
8;03:30;119985.23;0.0;0.0;0.0;-401.95
9;04:00;119984.19;0.0;0.0;0.0;-341.95
10;04:30;119987.92;0.0;0.0;0.0;-341.97
11;05:00;119985.27;0.0;0.0;0.0;-137.98
12;05:30;119985.49;0.0;0.0;0.0;-137.98
13;06:00;119984.91;0.0;0.0;0.0;-1595.8
14;06:30;119985.16;0.0;0.0;0.0;-1595.8
15;07:00;119986.34;0.0;0.0;0.0;-1109.87
16;07:30;119986.2;0.0;0.0;0.0;-1109.87
17;08:00;119986.4;0.0;0.0;0.0;-509.94
18;08:30;119986.02;0.0;0.0;0.0;-509.94
19;09:00;119985.77;0.0;0.0;0.0;-6.0
20;09:30;119985.82;0.0;0.0;0.0;-6.0
21;10:00;119985.78;0.0;0.0;0.0;239.97
22;10:30;119985.32;0.0;0.0;0.0;239.97
23;11:00;119985.07;0.0;0.0;0.0;497.94
24;11:30;119984.66;0.0;0.0;0.0;497.94
25;12:00;119986.2;0.0;0.0;0.0;425.95
26;12:30;119985.89;0.0;0.0;0.0;425.95
27;13:00;119984.41;0.0;0.0;0.0;-101.99
28;13:30;119985.85;0.0;0.0;0.0;-101.99
29;14:00;119986.35;0.0;0.0;0.0;-101.99
30;14:30;119987.07;0.0;0.0;0.0;-101.99
31;15:00;119986.73;0.0;0.0;0.0;-203.98
32;15:30;119984.65;0.0;0.0;0.0;-203.97
33;16:00;119986.19;0.0;0.0;0.0;-59.99
34;16:30;119986.44;0.0;0.0;0.0;-59.99
35;17:00;47318.53;0.0;0.0;0.0;281.55
36;17:30;51466.96;0.0;0.0;0.0;306.23
37;18:00;119985.52;0.0;0.0;0.0;587.93
38;18:30;119985.8;0.0;0.0;0.0;587.93
39;19:00;52299.76;0.0;0.0;0.0;347.79
40;19:30;60115.01;0.0;0.0;0.0;399.76
41;20:00;107491.49;0.0;0.0;0.0;429.97
42;20:30;102695.94;0.0;0.0;0.0;410.78
43;21:00;117052.1;0.0;0.0;0.0;450.65
44;21:30;119985.13;0.0;0.0;0.0;461.94
45;22:00;43737.4;0.0;0.0;0.0;188.07
46;22:30;38156.08;0.0;0.0;0.0;164.07
47;23:00;119985.78;0.0;0.0;0.0;-215.97
48;23:30;119985.23;0.0;0.0;0.0;-215.97
