timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;22.5;124.57;0.0;0.0;3132.2;-3132.2;-2.35;2330.6;0.0;132.2;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;1.0;22.29;163.75;0.0;0.0;3127.54;-3127.54;-2.35;2787.4;0.0;127.5;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.2;22.05;171.19;0.0;0.0;732.89;-732.89;-1.36;3071.5;0.0;132.9;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;21.99;170.76;0.0;0.0;743.23;-743.23;-1.37;3145.2;0.0;143.2;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.8;0.0;22.49;170.33;0.0;0.0;2557.84;-2557.84;-7.29;3166.9;0.0;144.9;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.2;22.25;177.3;0.0;0.0;730.98;-730.98;-2.08;3022.6;0.0;131.0;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.2;22.01;184.05;0.0;0.0;863.98;-863.98;-2.89;3130.9;0.0;264.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;0.2;21.75;190.54;0.0;0.0;1145.22;-1145.22;-3.84;3395.9;0.0;545.2;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;21.44;223.28;0.0;0.0;3763.51;-3763.51;-10.73;3919.7;0.0;763.5;0.06;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;21.94;222.85;0.0;0.0;3926.92;-3926.92;-11.19;4859.8;0.0;926.9;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;1.0;0.0;22.39;222.42;0.0;0.0;3901.61;-3901.61;-4.49;5425.6;0.0;901.6;0.0;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;1.0;0.0;22.8;221.99;0.0;0.0;3661.8;-3661.8;-4.21;5708.6;0.0;661.8;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.52;0.0;22.8;221.56;0.0;0.0;2067.65;-2067.65;-27.5;5701.0;0.0;502.5;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.28;0.0;22.63;221.13;0.0;0.0;1256.91;-1256.91;-16.72;5135.5;0.0;421.1;0.13;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;22.39;181.25;0.0;0.0;921.79;-921.79;-8.53;5245.8;4123.4;321.8;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;22.1;180.82;0.0;0.0;818.09;-818.09;-7.57;5967.5;0.0;218.1;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;1.0;0.0;22.43;180.39;0.0;0.0;3330.11;-3330.11;-14.15;6006.9;0.0;330.1;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;1.0;0.0;22.8;176.67;0.0;0.0;3674.19;-3674.19;-15.62;5295.3;343.5;674.2;0.3;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.0;0.0;22.41;176.24;0.0;0.0;737.5;-737.5;-0.04;5027.9;0.0;737.5;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
