timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;1169.36;22.52;124.57;40.87;24.52;0.0;0.0;4290.61;-4290.61;-3.22;2142.4;0.0;121.3;1.0;0.0;0.02;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.49;0.0;0.0;22.8;124.14;40.87;24.52;0.0;0.0;1604.42;-1604.42;-1.2;2339.4;0.0;121.2;1.0;0.0;0.3;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;4700.0;22.79;123.71;44.35;26.61;0.0;0.0;5421.87;-5421.87;-10.03;2535.9;0.0;121.9;1.0;0.0;0.29;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.0;1.0;4700.0;22.58;162.12;47.84;28.7;0.0;0.0;7821.7;-7821.7;-14.47;2733.8;0.0;121.7;1.0;0.0;0.08;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.43;0.0;4700.0;22.75;161.69;51.32;30.79;0.0;0.0;6119.31;-6119.31;-17.44;2878.9;0.0;129.6;1.0;0.0;0.25;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;0.0;22.69;161.26;51.32;30.79;0.0;0.0;745.51;-745.51;-2.12;3075.3;0.0;145.5;1.0;0.0;0.19;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.2;0.0;22.44;168.0;51.32;30.79;0.0;0.0;752.21;-752.21;-2.52;3237.5;0.0;152.2;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;0.2;0.0;22.18;174.49;51.32;30.79;0.0;0.0;752.92;-752.92;-2.52;3376.7;0.0;152.9;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;1.0;0.0;0.0;22.8;174.06;51.32;30.79;0.0;0.0;3295.41;-3295.41;-9.39;3444.9;0.0;295.4;1.0;0.0;0.3;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.0;0.2;4700.0;22.52;179.96;54.81;32.89;0.0;0.0;5886.39;-5886.39;-16.78;3586.7;0.0;586.4;1.0;0.0;0.02;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.68;0.0;0.0;22.8;179.53;54.81;32.89;0.0;0.0;2865.16;-2865.16;-3.29;3943.1;0.0;836.9;1.0;0.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.42;0.0;0.0;22.8;179.1;54.81;32.89;0.0;0.0;2320.88;-2320.88;-2.67;4641.1;0.0;1061.5;1.0;0.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.48;0.0;0.0;22.8;178.67;54.81;32.89;0.0;0.0;2484.89;-2484.89;-33.05;5283.1;0.0;1033.8;1.0;0.0;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.53;0.0;0.0;22.8;178.23;54.81;32.89;0.0;0.0;2332.78;-2332.78;-31.03;5686.9;0.0;744.3;0.5;0.0;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.26;0.0;0.0;22.56;135.56;54.27;32.56;0.0;0.0;1308.36;-1308.36;-12.1;5905.6;4415.2;535.0;0.0;1177272.7272727275;0.06;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;0.0;22.27;116.98;53.72;32.23;0.0;0.0;1019.74;-1019.74;-9.43;5840.3;1897.1;419.7;0.0;1177272.7272727275;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.2;0.0;0.0;21.96;116.35;53.18;31.91;0.0;0.0;910.38;-910.38;-3.87;6046.8;20.9;310.4;0.0;1177272.7272727275;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;1.0;0.0;0.0;22.23;110.1;52.63;31.58;0.0;0.0;3218.82;-3218.82;-13.68;6611.9;608.9;218.8;0.0;1177272.7272727275;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;1.0;0.0;0.0;22.49;109.67;52.09;31.25;0.0;0.0;3313.31;-3313.31;-0.17;6621.9;0.0;313.3;0.0;1177272.7272727275;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;0.0;22.8;72.35;51.54;30.92;0.0;0.0;3610.14;-3610.14;-0.18;6045.0;3855.4;610.1;0.0;1177272.7272727275;0.3;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.36;0.0;0.0;22.65;71.92;51.0;30.6;0.0;0.0;1775.12;-1775.12;3.55;5657.2;0.0;692.1;0.0;1177272.7272727275;0.15;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.2;0.0;0.0;22.39;71.49;50.45;30.27;0.0;0.0;1158.32;-1158.32;2.32;5469.5;0.0;558.3;0.0;1177272.7272727275;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;1.0;0.0;0.0;22.8;71.06;49.91;29.94;0.0;0.0;3416.81;-3416.81;14.18;5174.3;0.0;416.8;0.0;1177272.7272727275;0.3;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.26;0.0;0.0;22.62;70.63;49.36;29.62;0.0;0.0;1034.14;-1034.14;4.29;5121.0;0.0;262.2;0.0;1177272.7272727275;0.12;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.2;0.0;0.0;22.42;70.2;49.36;29.62;0.0;0.0;1046.59;-1046.59;3.72;4691.9;0.0;446.6;1.0;0.0;0.0;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.2;0.0;0.0;22.27;69.17;49.36;29.62;0.0;0.0;1576.43;-1576.43;5.6;4043.8;62.0;976.4;1.0;0.0;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;1.0;0.0;0.0;22.8;68.74;49.36;29.62;0.0;0.0;4245.29;-4245.29;-3.61;3994.4;0.0;1245.3;1.0;0.0;0.3;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;0.2;0.0;0.0;22.62;68.31;49.36;29.62;0.0;0.0;1842.52;-1842.52;-1.57;4494.0;0.0;1242.5;1.0;0.0;0.12;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;0.0;0.0;0.0;22.25;67.88;48.82;29.29;0.0;0.0;1082.83;-1082.83;-0.92;4768.8;0.0;1082.8;0.0;1177272.7272727275;0.0;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;1.0;0.0;0.0;22.74;67.45;48.27;28.96;0.0;0.0;3746.08;-3746.08;-3.18;4720.6;0.0;746.1;0.0;1177272.7272727275;0.24;-4.15;-1.7;3.69;1.0;0.0;0.0
31;15:00;0.0;0.0;0.0;22.37;67.02;47.73;28.64;0.0;0.0;590.82;-590.82;-1.0;4753.1;0.0;590.8;0.0;1177272.7272727275;0.0;-4.08;-3.4;3.71;1.01;0.0;0.0
32;15:30;0.0;0.0;0.0;22.0;66.59;47.18;28.31;0.0;0.0;594.01;-594.01;-1.01;4777.9;0.0;594.0;0.0;1177272.7272727275;0.0;-4.03;-3.4;3.72;1.02;0.0;0.0
33;16:00;1.0;0.0;0.0;22.48;66.16;46.64;27.98;0.0;0.0;3582.85;-3582.85;-1.79;4806.6;0.0;582.9;0.0;1177272.7272727275;0.0;-3.95;-1.0;3.73;1.03;0.0;0.0
34;16:30;0.2;0.0;0.0;22.28;65.73;46.09;27.65;0.0;0.0;1156.73;-1156.73;-0.58;4890.7;0.0;556.7;0.0;1177272.7272727275;0.0;-3.85;-1.0;3.75;1.05;0.0;0.0
35;17:00;0.2;0.0;0.0;22.07;65.3;45.55;27.33;0.0;0.0;1286.21;-1286.21;7.65;4887.6;0.0;686.2;0.0;1177272.7272727275;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
36;17:30;0.93;0.0;0.0;22.5;64.87;45.0;27.0;0.0;0.0;3760.95;-3760.95;22.38;4770.9;0.0;979.6;0.0;1177272.7272727275;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
37;18:00;0.2;0.0;0.0;22.31;64.44;45.0;27.0;0.0;0.0;1819.59;-1819.59;8.92;4792.0;0.0;1219.6;0.9666666666666667;0.0;0.0;-3.87;9.8;3.74;1.04;0.0;0.0
38;18:30;0.0;0.0;0.0;21.94;60.31;45.0;27.0;0.0;0.0;1410.26;-1410.26;6.91;4685.7;386.3;1410.3;1.0;0.0;0.0;-4.02;9.8;3.72;1.02;0.0;0.0
39;19:00;0.0;0.0;0.0;21.58;59.88;45.0;27.0;0.0;0.0;1250.61;-1250.61;8.32;4768.5;0.0;1250.6;1.0;0.0;0.0;-3.91;13.3;3.74;1.04;0.0;0.0
40;19:30;0.0;0.0;0.0;21.2;59.45;45.0;27.0;0.0;0.0;766.04;-766.04;5.09;4857.3;0.0;766.0;1.0;0.0;0.3;-3.51;13.3;3.81;1.11;0.0;0.0
41;20:00;0.41;0.0;0.0;21.2;56.82;45.0;27.0;0.0;0.0;1777.3;-1777.3;7.11;4729.3;229.8;552.7;1.0;0.0;0.3;-3.01;8.0;3.9;1.2;0.0;0.0
42;20:30;0.36;0.0;0.0;21.2;54.27;45.0;27.0;0.0;0.0;1731.66;-1731.66;6.93;4339.6;221.7;637.3;1.0;0.0;0.3;-2.41;8.0;4.01;1.31;0.0;0.0
43;21:00;0.34;0.0;0.0;21.2;53.84;45.0;27.0;0.0;0.0;1718.14;-1718.14;6.61;4184.5;0.0;687.9;1.0;0.0;0.3;-1.86;7.7;4.11;1.41;0.0;0.0
44;21:30;0.84;0.0;0.0;21.67;53.41;45.0;27.0;0.0;0.0;3211.22;-3211.22;12.36;4335.9;0.0;687.6;1.0;0.0;0.0;-1.36;7.7;4.2;1.5;0.0;0.0
45;22:00;0.0;0.0;0.0;21.39;52.98;45.0;27.0;0.0;0.0;557.1;-557.1;2.4;3719.1;0.0;557.1;1.0;0.0;0.11;-0.98;8.6;4.26;1.56;0.0;0.0
46;22:30;0.0;0.0;0.0;21.2;52.55;45.0;27.0;0.0;0.0;289.35;-289.35;1.24;2397.4;0.0;289.3;1.0;0.0;0.3;-0.73;8.6;4.31;1.61;0.0;0.0
47;23:00;0.45;0.0;0.0;21.51;52.12;45.0;27.0;0.0;0.0;1486.98;-1486.98;-2.68;1799.0;0.0;142.7;1.0;0.0;0.0;-0.48;-3.6;4.35;1.65;0.0;0.0
48;23:30;0.0;0.89;0.0;21.35;95.0;45.0;27.0;0.0;0.0;2785.61;-2785.61;-5.01;2003.3;0.0;120.7;1.0;0.0;5.0;-0.23;-3.6;4.4;1.7;0.0;0.0
