timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;22.52;124.57;0.0;0.0;3122.03;-3122.03;-2.34;2159.4;0.0;122.0;0.02;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;1.0;22.33;163.75;0.0;0.0;3122.03;-3122.03;-2.34;2374.9;0.0;122.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.71;0.0;22.8;163.32;0.0;0.0;2265.23;-2265.23;-4.19;2576.2;0.0;122.0;0.3;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.23;0.0;22.8;162.89;0.0;0.0;814.73;-814.73;-1.51;2762.4;0.0;122.0;0.3;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;1.0;22.57;200.53;0.0;0.0;3129.32;-3129.32;-8.92;2937.2;0.0;129.3;0.07;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.6;22.33;222.38;0.0;0.0;1949.22;-1949.22;-5.56;3099.9;0.0;144.4;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.8;0.0;22.8;221.95;0.0;0.0;2539.01;-2539.01;-8.51;3256.0;0.0;152.2;0.3;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.29;0.0;22.8;221.52;0.0;0.0;1035.71;-1035.71;-3.47;3405.1;0.0;152.2;0.3;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.31;0.0;22.8;221.09;0.0;0.0;1216.91;-1216.91;-3.47;3520.9;0.0;292.0;0.3;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.0;0.2;22.52;226.99;0.0;0.0;1181.23;-1181.23;-3.37;3601.1;0.0;581.2;0.02;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.68;0.0;22.8;226.56;0.0;0.0;2885.48;-2885.48;-3.32;3991.4;0.0;840.4;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.43;0.0;22.8;226.13;0.0;0.0;2346.27;-2346.27;-2.7;4713.4;0.0;1067.4;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.49;0.0;22.8;225.7;0.0;0.0;2501.45;-2501.45;-33.27;5318.2;0.0;1040.8;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.2;0.0;22.52;225.27;0.0;0.0;1343.04;-1343.04;-17.86;5797.8;0.0;743.0;0.02;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;22.22;181.93;0.0;0.0;1133.88;-1133.88;-10.49;6005.8;4484.3;533.9;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
