timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;4081.82;22.52;124.57;43.03;25.82;0.0;0.0;7404.93;-7404.93;-5.55;2191.6;0.0;323.1;1.0;0.0;0.02;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.37;0.0;0.0;22.71;124.14;43.03;25.82;0.0;0.0;1293.35;-1293.35;-0.97;1942.7;0.0;183.4;1.0;0.0;0.21;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;0.0;22.75;123.71;43.03;25.82;0.0;0.0;712.77;-712.77;-1.32;1859.5;0.0;112.8;1.0;0.0;0.25;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;0.0;22.78;123.28;43.03;25.82;0.0;0.0;716.14;-716.14;-1.32;1953.2;0.0;116.1;1.0;0.0;0.28;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;0.0;22.8;122.85;43.03;25.82;0.0;0.0;715.98;-715.98;-2.04;2167.9;0.0;116.0;1.0;0.0;0.3;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;1.0;0.0;22.6;159.46;43.03;25.82;0.0;0.0;3112.05;-3112.05;-8.87;2511.9;0.0;112.1;1.0;0.0;0.1;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;4700.0;22.56;159.03;46.51;27.91;0.0;0.0;5415.25;-5415.25;-18.14;2912.8;0.0;115.2;1.0;0.0;0.06;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.56;0.0;0.0;22.8;158.6;46.51;27.91;0.0;0.0;1806.95;-1806.95;-6.05;3374.8;0.0;126.1;1.0;0.0;0.3;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.32;0.0;4700.0;22.8;158.17;50.0;30.0;0.0;0.0;5789.33;-5789.33;-16.5;3613.6;0.0;140.4;1.0;0.0;0.3;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.32;0.0;4700.0;22.8;157.74;53.48;32.09;0.0;0.0;5821.04;-5821.04;-16.59;3613.9;0.0;158.6;1.0;0.0;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.0;0.27;0.0;22.52;165.4;53.48;32.09;0.0;0.0;1123.37;-1123.37;-1.29;3586.0;0.0;322.4;1.0;0.0;0.02;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.65;0.0;0.0;22.8;164.97;53.48;32.09;0.0;0.0;2577.88;-2577.88;-2.96;3527.9;0.0;641.7;1.0;0.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.35;0.0;0.0;22.8;164.54;53.48;32.09;0.0;0.0;1944.54;-1944.54;-25.86;3785.3;0.0;901.4;1.0;0.0;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.41;0.0;0.0;22.8;164.11;53.48;32.09;0.0;0.0;2323.64;-2323.64;-30.9;4379.9;0.0;1097.5;1.0;0.0;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;0.0;22.59;153.61;53.48;32.09;0.0;0.0;1634.9;-1634.9;-15.12;4773.2;1052.5;1034.9;1.0;0.0;0.09;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;0.0;22.37;153.18;53.48;32.09;0.0;0.0;1295.67;-1295.67;-11.98;4951.3;0.0;695.7;0.5;0.0;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
