timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;114903.58;0.0;0.0;0.0;-86.18
2;00:30;114902.89;0.0;0.0;0.0;-86.18
3;01:00;114903.9;0.0;0.0;0.0;-212.57
4;01:30;114904.33;0.0;0.0;0.0;-212.57
5;02:00;114904.7;0.0;0.0;0.0;-327.48
6;02:30;114902.72;0.0;0.0;0.0;-327.47
7;03:00;114903.09;0.0;0.0;0.0;-384.93
8;03:30;114902.27;0.0;0.0;0.0;-384.92
9;04:00;114902.7;0.0;0.0;0.0;-327.47
10;04:30;114904.26;0.0;0.0;0.0;-327.48
11;05:00;114903.27;0.0;0.0;0.0;-132.14
12;05:30;114904.09;0.0;0.0;0.0;-132.14
13;06:00;114902.61;0.0;0.0;0.0;-1528.2
14;06:30;114904.06;0.0;0.0;0.0;-1528.22
15;07:00;114903.74;0.0;0.0;0.0;-1062.86
16;07:30;114903.9;0.0;0.0;0.0;-1062.86
17;08:00;114904.4;0.0;0.0;0.0;-488.34
18;08:30;114903.42;0.0;0.0;0.0;-488.34
19;09:00;114902.87;0.0;0.0;0.0;-5.75
20;09:30;114904.42;0.0;0.0;0.0;-5.75
21;10:00;114903.78;0.0;0.0;0.0;229.81
22;10:30;114903.92;0.0;0.0;0.0;229.81
23;11:00;114904.27;0.0;0.0;0.0;476.85
24;11:30;114903.86;0.0;0.0;0.0;476.85
25;12:00;114904.2;0.0;0.0;0.0;407.91
26;12:30;114902.39;0.0;0.0;0.0;407.9
27;13:00;114903.31;0.0;0.0;0.0;-97.67
28;13:30;114902.95;0.0;0.0;0.0;-97.67
29;14:00;114904.35;0.0;0.0;0.0;-97.67
30;14:30;114902.67;0.0;0.0;0.0;-97.67
31;15:00;114903.83;0.0;0.0;0.0;-195.34
32;15:30;114903.55;0.0;0.0;0.0;-195.34
33;16:00;114903.29;0.0;0.0;0.0;-57.45
34;16:30;114902.94;0.0;0.0;0.0;-57.45
35;17:00;114901.63;0.0;0.0;0.0;683.66
36;17:30;114904.36;0.0;0.0;0.0;683.68
37;18:00;114903.82;0.0;0.0;0.0;563.03
38;18:30;114903.5;0.0;0.0;0.0;563.03
39;19:00;52299.76;0.0;0.0;0.0;347.79
40;19:30;47139.71;0.0;0.0;0.0;313.48
41;20:00;107491.49;0.0;0.0;0.0;429.97
42;20:30;106165.14;0.0;0.0;0.0;424.66
43;21:00;114902.6;0.0;0.0;0.0;442.38
44;21:30;114904.03;0.0;0.0;0.0;442.38
45;22:00;37737.4;0.0;0.0;0.0;162.27
46;22:30;47698.48;0.0;0.0;0.0;205.1
47;23:00;114903.18;0.0;0.0;0.0;-206.83
48;23:30;114903.23;0.0;0.0;0.0;-206.83
