timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;4700.0;22.5;124.57;43.49;26.09;0.0;0.0;7832.2;-7832.2;-5.87;2330.6;0.0;132.2;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;1.0;2960.18;22.29;163.75;45.68;27.41;0.0;0.0;6087.73;-6087.73;-4.57;2787.4;0.0;127.5;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.8;0.0;4700.0;22.8;163.32;49.17;29.5;0.0;0.0;7240.99;-7240.99;-13.4;3071.5;0.0;132.9;1.0;0.0;0.3;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.26;0.0;4700.0;22.8;162.89;52.65;31.59;0.0;0.0;5630.43;-5630.43;-10.42;3145.2;0.0;143.2;1.0;0.0;0.3;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.27;0.0;0.0;22.8;162.46;52.65;31.59;0.0;0.0;942.64;-942.64;-2.69;3166.9;0.0;144.9;1.0;0.0;0.3;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;1.0;4700.0;22.57;199.07;56.14;33.68;0.0;0.0;7830.98;-7830.98;-22.32;3022.6;0.0;131.0;1.0;0.0;0.07;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.45;0.0;0.0;22.73;198.64;56.14;33.68;0.0;0.0;1604.08;-1604.08;-5.37;3130.9;0.0;264.0;1.0;0.0;0.23;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.37;0.0;0.0;22.8;198.21;56.14;33.68;0.0;0.0;1669.32;-1669.32;-5.59;3395.9;0.0;545.2;1.0;0.0;0.3;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.34;0.0;1099.2;22.8;197.77;56.95;34.17;0.0;0.0;2890.81;-2890.81;-8.24;3919.7;0.0;763.5;1.0;0.0;0.3;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.32;0.0;4700.0;22.71;197.34;60.44;36.26;0.0;0.0;6592.62;-6592.62;-18.79;4859.8;0.0;926.9;1.0;0.0;0.21;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.59;0.0;0.0;22.8;196.91;60.44;36.26;0.0;0.0;2677.31;-2677.31;-3.08;5425.6;0.0;901.6;1.0;0.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.52;0.0;0.0;22.8;196.48;60.44;36.26;0.0;0.0;2217.0;-2217.0;-2.55;5708.6;0.0;661.8;1.0;0.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.52;0.0;0.0;22.8;196.05;60.44;36.26;0.0;0.0;2067.65;-2067.65;-27.5;5701.0;0.0;502.5;1.0;0.0;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.48;0.0;0.0;22.8;195.62;60.44;36.26;0.0;0.0;1856.61;-1856.61;-24.69;5135.5;0.0;421.1;1.0;0.0;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.5;0.0;0.0;22.8;154.69;60.44;36.26;0.0;0.0;1806.79;-1806.79;-16.71;5245.8;4233.8;321.8;1.0;0.0;0.3;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.57;0.0;0.0;22.8;154.26;60.44;36.26;0.0;0.0;1918.49;-1918.49;-17.75;5967.5;0.0;218.1;1.0;0.0;0.3;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.2;0.0;0.0;22.5;153.83;60.44;36.26;0.0;0.0;930.11;-930.11;-3.95;6006.9;0.0;330.1;1.0;0.0;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.2;0.0;0.0;22.24;150.11;60.44;36.26;0.0;0.0;1274.19;-1274.19;-5.42;5295.3;343.5;674.2;1.0;0.0;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
