timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;4700.0;21.52;133.42;43.49;26.09;0.0;0.0;5418.93;-5418.93;27.09;2924.6;0.0;118.9;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.2;0.0;0.0;21.48;132.99;43.49;26.09;0.0;0.0;733.92;-733.92;3.67;3079.2;0.0;133.9;1.0;0.0;0.02;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;1.0;0.0;0.0;22.21;132.56;43.49;26.09;0.0;0.0;3132.19;-3132.19;18.64;3081.1;0.0;132.2;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.2;0.0;0.0;22.18;132.13;43.49;26.09;0.0;0.0;715.16;-715.16;4.26;2956.8;0.0;115.2;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.2;0.0;0.0;22.13;131.7;43.49;26.09;0.0;0.0;713.44;-713.44;3.42;3107.8;0.0;113.4;1.0;0.0;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.24;0.0;0.0;22.1;131.27;43.49;26.09;0.0;0.0;852.04;-852.04;4.09;3422.1;0.0;127.8;1.0;0.0;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.84;0.0;0.0;22.65;130.84;43.49;26.09;0.0;0.0;2665.19;-2665.19;10.39;3447.8;0.0;136.0;1.0;0.0;0.15;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.87;0.0;0.0;23.26;130.41;43.49;26.09;0.0;0.0;2738.37;-2738.37;10.68;2970.8;0.0;141.0;1.0;0.0;0.76;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.24;0.0;2350.0;23.26;129.98;45.23;27.14;0.0;0.0;3616.21;-3616.21;15.73;2997.2;0.0;546.7;1.0;0.0;0.76;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.28;0.0;2068.0;23.26;129.55;46.76;28.06;0.0;0.0;4273.57;-4273.57;18.59;3463.8;0.0;1377.5;1.0;0.0;0.76;-1.13;8.7;4.24;1.54;0.0;0.0
