timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;4700.0;21.59;133.42;43.49;26.09;0.0;0.0;5443.55;-5443.55;27.22;2097.3;0.0;143.6;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.2;0.0;0.0;21.59;132.99;43.49;26.09;0.0;0.0;742.39;-742.39;3.71;2434.3;0.0;142.4;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;1.0;0.0;0.0;22.35;132.56;43.49;26.09;0.0;0.0;3143.75;-3143.75;18.71;2764.6;0.0;143.7;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.2;0.0;0.0;22.29;132.13;43.49;26.09;0.0;0.0;746.59;-746.59;4.44;3273.2;0.0;146.6;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.2;0.0;0.0;22.21;131.7;43.49;26.09;0.0;0.0;743.43;-743.43;3.57;3510.4;0.0;143.4;1.0;0.0;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;0.0;22.14;131.27;43.49;26.09;0.0;0.0;736.71;-736.71;3.54;3502.7;0.0;136.7;1.0;0.0;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.85;0.0;0.0;22.69;130.84;43.49;26.09;0.0;0.0;2684.93;-2684.93;10.47;3459.8;0.0;128.6;1.0;0.0;0.19;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.83;0.0;0.0;23.23;130.41;43.49;26.09;0.0;0.0;2595.37;-2595.37;10.12;3402.8;0.0;119.5;1.0;0.0;0.73;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.27;0.0;0.0;23.23;129.98;43.49;26.09;0.0;0.0;960.41;-960.41;4.18;3429.3;0.0;138.8;1.0;0.0;0.73;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.28;0.0;0.0;23.23;129.55;43.49;26.09;0.0;0.0;1037.09;-1037.09;4.51;3555.5;0.0;187.4;1.0;0.0;0.73;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.54;0.0;0.0;23.48;129.12;43.49;26.09;0.0;0.0;2222.26;-2222.26;10.0;3634.2;0.0;592.0;1.0;0.0;0.98;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.53;0.0;0.0;23.71;128.69;43.49;26.09;0.0;0.0;2977.05;-2977.05;13.4;3649.6;0.0;1384.2;1.0;0.0;1.21;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.3;0.0;0.0;23.71;128.25;43.49;26.09;0.0;0.0;2693.24;-2693.24;24.91;3766.4;0.0;1803.2;1.0;0.0;1.21;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.31;0.0;0.0;23.71;127.82;43.49;26.09;0.0;0.0;2763.58;-2763.58;25.56;4010.3;0.0;1818.6;0.5;0.0;1.21;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;0.0;23.39;118.2;42.64;25.58;0.0;0.0;1528.92;-1528.92;24.92;4171.7;960.7;1528.9;0.0;1827272.7272727273;0.89;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;0.0;23.07;109.33;41.79;25.08;0.0;0.0;860.94;-860.94;14.03;4115.3;882.0;860.9;0.0;1827272.7272727273;0.57;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.34;0.0;0.0;23.07;108.9;40.95;24.57;0.0;0.0;1546.44;-1546.44;21.96;4348.3;0.0;524.8;0.0;1827272.7272727273;0.57;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;0.39;0.0;0.0;23.07;108.47;40.1;24.06;0.0;0.0;1671.94;-1671.94;23.74;4947.2;0.0;513.5;0.0;1827272.7272727273;0.57;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.39;0.0;0.0;23.07;108.04;39.26;23.55;0.0;0.0;1882.74;-1882.74;25.13;4993.3;0.0;716.0;0.0;1827272.7272727273;0.57;-0.68;26.7;4.32;1.62;0.0;0.0
