timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;4700.0;21.6;133.42;43.49;26.09;0.0;0.0;5429.35;-5429.35;27.15;1952.8;0.0;129.4;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.26;0.0;21.42;144.5;43.49;26.09;0.0;0.0;903.19;-903.19;4.52;2213.1;0.0;123.2;1.0;0.0;0.08;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.0;0.0;21.24;144.07;43.49;26.09;0.0;0.0;123.55;-123.55;0.74;2372.0;0.0;123.6;1.0;0.0;0.26;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;1.0;0.0;0.0;22.02;143.64;43.49;26.09;0.0;0.0;3132.79;-3132.79;18.64;2511.3;0.0;132.8;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.2;0.0;0.0;22.0;143.21;43.49;26.09;0.0;0.0;734.94;-734.94;3.53;2685.6;0.0;134.9;1.0;0.0;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.0;0.67;0.0;21.78;171.91;43.49;26.09;0.0;0.0;2138.27;-2138.27;10.26;2877.9;0.0;128.3;1.0;0.0;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.83;0.0;0.0;22.36;171.48;43.49;26.09;0.0;0.0;2616.41;-2616.41;10.2;2919.9;0.0;118.1;1.0;0.0;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.0;0.56;0.0;22.14;195.47;43.49;26.09;0.0;0.0;1786.84;-1786.84;6.97;2818.0;0.0;106.8;1.0;0.0;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.24;0.0;0.0;22.14;195.04;43.49;26.09;0.0;0.0;812.76;-812.76;3.54;2957.8;0.0;102.6;1.0;0.0;0.0;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.27;0.0;0.0;22.14;194.61;43.49;26.09;0.0;0.0;925.82;-925.82;4.03;3420.3;0.0;108.0;1.0;0.0;0.0;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.46;0.0;0.0;22.32;194.18;43.49;26.09;0.0;0.0;1493.49;-1493.49;6.72;3421.1;0.0;117.6;1.0;0.0;0.0;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.43;0.0;0.0;22.5;193.75;43.49;26.09;0.0;0.0;1412.22;-1412.22;6.35;3054.2;0.0;131.2;1.0;0.0;0.0;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.24;0.0;0.0;22.5;193.32;43.49;26.09;0.0;0.0;1206.69;-1206.69;11.16;3085.2;0.0;475.7;1.0;0.0;0.0;-0.88;18.5;4.28;1.58;0.0;0.0
