timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
26;12:30;0.42;22.29;0.0;0.0;11426.06;-11426.06;168.53;26894.9;5172.4;0.0;-0.57;29.5;4.34;0.0;0.0
27;13:00;0.41;22.29;0.0;0.0;11107.11;-11107.11;157.72;26427.1;4942.4;0.0;-0.65;28.4;4.32;0.0;0.0
28;13:30;0.41;22.29;0.0;0.0;12155.03;-12155.03;172.6;26507.2;5945.9;0.0;-0.75;28.4;4.31;0.0;0.0
29;14:00;0.4;22.29;0.0;0.0;12628.96;-12628.96;174.28;25729.1;6575.2;0.0;-0.85;27.6;4.29;0.0;0.0
30;14:30;0.38;22.29;0.0;0.0;12486.71;-12486.71;172.32;24033.3;6804.7;0.0;-0.95;27.6;4.27;0.0;0.0
31;15:00;0.37;22.29;0.0;0.0;11951.0;-11951.0;166.72;23150.7;6469.3;0.0;-0.98;27.9;4.26;0.0;0.0
32;15:30;0.36;22.29;0.0;0.0;10997.28;-10997.28;153.41;23137.3;5530.3;0.0;-0.93;27.9;4.27;0.0;0.0
33;16:00;0.36;22.29;0.0;0.0;11332.12;-11332.12;161.48;22664.0;5970.8;0.0;-0.95;28.5;4.27;0.0;0.0
34;16:30;0.34;22.29;0.0;0.0;13043.02;-13043.02;185.86;21699.0;7886.0;0.0;-1.05;28.5;4.25;0.0;0.0
35;17:00;0.36;22.29;0.0;0.0;14071.78;-14071.78;224.44;22326.0;8744.7;0.0;-1.15;31.9;4.23;0.0;0.0
36;17:30;0.39;22.29;0.0;0.0;14376.35;-14376.35;229.3;24654.7;8474.1;0.0;-1.25;31.9;4.22;0.0;0.0
37;18:00;0.0;22.0;0.0;0.0;8355.65;-8355.65;130.35;23809.1;8355.6;0.0;-1.32;31.2;4.2;0.0;0.0
38;18:30;0.0;21.77;0.0;0.0;8399.86;-8399.86;131.04;19570.2;8399.9;0.0;-1.37;31.2;4.19;0.0;0.0
39;19:00;0.28;21.77;0.0;0.0;11710.64;-11710.64;186.78;17068.7;7585.6;0.0;-1.38;31.9;4.19;0.0;0.0
40;19:30;0.26;21.77;0.0;0.0;9816.51;-9816.51;156.57;16424.6;5853.6;0.0;-1.33;31.9;4.2;0.0;0.0
41;20:00;0.26;21.77;0.0;0.0;8756.56;-8756.56;124.78;16346.9;4812.4;0.0;-1.32;28.5;4.2;0.0;0.0
42;20:30;0.27;21.77;0.0;0.0;8588.17;-8588.17;122.38;16874.8;4509.6;0.0;-1.37;28.5;4.19;0.0;0.0
43;21:00;0.25;21.77;0.0;0.0;7659.22;-7659.22;96.12;15288.1;3955.0;0.0;-1.4;25.1;4.19;0.0;0.0
44;21:30;0.2;21.78;0.0;0.0;6131.19;-6131.19;76.95;11441.0;3131.2;0.0;-1.4;25.1;4.19;0.0;0.0
45;22:00;0.2;21.82;0.0;0.0;5511.44;-5511.44;55.11;8950.9;2511.4;0.0;-1.47;20.0;4.17;0.0;0.0
46;22:30;0.2;21.87;0.0;0.0;5109.86;-5109.86;51.1;7911.3;2109.9;0.0;-1.62;20.0;4.15;0.0;0.0
47;23:00;0.2;21.92;0.0;0.0;4793.55;-4793.55;31.4;8354.5;1793.6;0.0;-1.75;13.1;4.13;0.0;0.0
48;23:30;0.2;21.94;0.0;0.0;4568.4;-4568.4;29.92;10382.6;1568.4;0.0;-1.85;13.1;4.11;0.0;0.0
