timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;4700.0;21.58;133.42;43.49;26.09;0.0;0.0;5443.79;-5443.79;27.22;2135.9;0.0;143.8;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.2;0.0;0.0;21.59;132.99;43.49;26.09;0.0;0.0;743.11;-743.11;3.72;2432.3;0.0;143.1;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;1.0;0.0;0.0;22.34;132.56;43.49;26.09;0.0;0.0;3143.75;-3143.75;18.71;2818.6;0.0;143.7;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.2;0.0;0.0;22.28;132.13;43.49;26.09;0.0;0.0;745.81;-745.81;4.44;3300.9;0.0;145.8;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.2;0.0;0.0;22.2;131.7;43.49;26.09;0.0;0.0;743.55;-743.55;3.57;3542.3;0.0;143.6;1.0;0.0;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;0.0;22.12;131.27;43.49;26.09;0.0;0.0;736.69;-736.69;3.54;3526.2;0.0;136.7;1.0;0.0;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.85;0.0;0.0;22.68;130.84;43.49;26.09;0.0;0.0;2691.07;-2691.07;10.5;3489.0;0.0;128.8;1.0;0.0;0.18;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.83;0.0;0.0;23.21;130.41;43.49;26.09;0.0;0.0;2597.9;-2597.9;10.13;3429.1;0.0;119.9;1.0;0.0;0.71;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.28;0.0;3102.0;23.21;129.98;45.79;27.47;0.0;0.0;4068.84;-4068.84;17.7;3455.6;0.0;138.9;1.0;0.0;0.71;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.28;0.0;1598.0;23.21;129.55;46.97;28.18;0.0;0.0;2640.06;-2640.06;11.48;3574.5;0.0;187.9;1.0;0.0;0.71;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.55;0.0;0.0;23.46;129.12;46.97;28.18;0.0;0.0;2229.19;-2229.19;10.03;3642.8;0.0;593.6;1.0;0.0;0.96;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.53;0.0;0.0;23.7;128.69;46.97;28.18;0.0;0.0;2969.08;-2969.08;13.36;3656.9;0.0;1380.8;1.0;0.0;1.2;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.3;0.0;0.0;23.7;128.25;46.97;28.18;0.0;0.0;2696.82;-2696.82;24.95;3797.2;0.0;1799.6;0.5;0.0;1.2;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.32;0.0;0.0;23.7;127.82;45.97;27.58;0.0;0.0;2784.12;-2784.12;25.75;4072.2;0.0;1824.7;0.0;2170334.9282296654;1.2;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;0.0;23.37;118.11;44.96;26.98;0.0;0.0;1520.43;-1520.43;24.78;4197.0;970.5;1520.4;0.0;2170334.9282296654;0.87;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;0.0;23.05;108.88;43.96;26.37;0.0;0.0;864.1;-864.1;14.08;4161.0;919.9;864.1;0.0;2170334.9282296654;0.55;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.35;0.0;0.0;23.05;108.45;42.95;25.77;0.0;0.0;1557.38;-1557.38;22.11;4405.9;0.0;522.4;0.0;2170334.9282296654;0.55;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;0.39;0.0;0.0;23.05;108.02;41.95;25.17;0.0;0.0;1676.25;-1676.25;23.8;4950.8;0.0;516.9;0.0;2170334.9282296654;0.55;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.39;0.0;0.0;23.05;107.59;40.94;24.57;0.0;0.0;1902.74;-1902.74;25.4;5068.2;0.0;718.7;0.0;2170334.9282296654;0.55;-0.68;26.7;4.32;1.62;0.0;0.0
