timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;123438.05;0.0;0.0;0.0;-92.58
2;00:30;123438.5;0.0;0.0;0.0;-92.58
3;01:00;123438.0;0.0;0.0;0.0;-228.36
4;01:30;123437.07;0.0;0.0;0.0;-228.36
5;02:00;123438.05;0.0;0.0;0.0;-351.8
6;02:30;123436.25;0.0;0.0;0.0;-351.79
7;03:00;123437.15;0.0;0.0;0.0;-413.51
8;03:30;123438.23;0.0;0.0;0.0;-413.52
9;04:00;123437.49;0.0;0.0;0.0;-351.8
10;04:30;123439.72;0.0;0.0;0.0;-351.8
11;05:00;123437.37;0.0;0.0;0.0;-141.95
12;05:30;123438.49;0.0;0.0;0.0;-141.95
13;06:00;123437.61;0.0;0.0;0.0;-1641.72
14;06:30;123438.46;0.0;0.0;0.0;-1641.73
15;07:00;123439.04;0.0;0.0;0.0;-1141.81
16;07:30;123438.3;0.0;0.0;0.0;-1141.8
17;08:00;123438.2;0.0;0.0;0.0;-524.61
18;08:30;123438.42;0.0;0.0;0.0;-524.61
19;09:00;123438.17;0.0;0.0;0.0;-6.17
20;09:30;123438.22;0.0;0.0;0.0;-6.17
21;10:00;123438.48;0.0;0.0;0.0;246.88
22;10:30;123438.32;0.0;0.0;0.0;246.88
23;11:00;119715.97;0.0;0.0;0.0;496.82
24;11:30;123438.56;0.0;0.0;0.0;512.27
25;12:00;123438.3;0.0;0.0;0.0;438.21
26;12:30;123437.99;0.0;0.0;0.0;438.2
27;13:00;123437.11;0.0;0.0;0.0;-104.92
28;13:30;123438.25;0.0;0.0;0.0;-104.92
29;14:00;123440.25;0.0;0.0;0.0;-104.92
30;14:30;123440.67;0.0;0.0;0.0;-104.92
31;15:00;123438.23;0.0;0.0;0.0;-209.84
32;15:30;123437.65;0.0;0.0;0.0;-209.84
33;16:00;123438.89;0.0;0.0;0.0;-61.72
34;16:30;123438.24;0.0;0.0;0.0;-61.72
35;17:00;55844.53;0.0;0.0;0.0;332.27
36;17:30;51466.96;0.0;0.0;0.0;306.23
37;18:00;113097.22;0.0;0.0;0.0;554.18
38;18:30;63587.3;0.0;0.0;0.0;311.58
39;19:00;52299.76;0.0;0.0;0.0;347.79
40;19:30;48707.51;0.0;0.0;0.0;323.9
41;20:00;107491.49;0.0;0.0;0.0;429.97
42;20:30;102695.94;0.0;0.0;0.0;410.78
43;21:00;107259.2;0.0;0.0;0.0;412.95
44;21:30;123438.73;0.0;0.0;0.0;475.24
45;22:00;46737.4;0.0;0.0;0.0;200.97
46;22:30;41156.08;0.0;0.0;0.0;176.97
47;23:00;123437.88;0.0;0.0;0.0;-222.19
48;23:30;123437.03;0.0;0.0;0.0;-222.19
