timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.52;168.83;0.0;0.0;3118.93;-3118.93;15.59;2924.6;0.0;118.9;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.93;21.28;209.37;0.0;0.0;2911.32;-2911.32;14.56;3079.2;0.0;133.9;0.22;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.2;0.0;21.24;208.94;0.0;0.0;732.19;-732.19;4.36;3081.1;0.0;132.2;0.26;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.2;0.0;21.2;208.51;0.0;0.0;715.16;-715.16;4.26;2956.8;0.0;115.2;0.3;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;1.0;0.0;21.93;208.08;0.0;0.0;3113.44;-3113.44;14.94;3107.8;0.0;113.4;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;21.86;207.65;0.0;0.0;727.84;-727.84;3.49;3422.1;0.0;127.8;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;1.0;0.0;22.56;207.22;0.0;0.0;3136.0;-3136.0;12.23;3447.8;0.0;136.0;0.06;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;22.53;206.79;0.0;0.0;741.05;-741.05;2.89;2970.8;0.0;141.0;0.03;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.52;0.0;22.8;206.36;0.0;0.0;2114.83;-2114.83;9.2;2997.2;0.0;546.7;0.3;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.28;0.0;22.8;205.93;0.0;0.0;2205.52;-2205.52;9.59;3463.8;0.0;1377.5;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.0;1.0;22.5;250.0;0.0;0.0;4684.58;-4684.58;21.08;3859.0;0.0;1684.6;0.0;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.64;0.0;22.8;249.57;0.0;0.0;3372.12;-3372.12;15.17;4290.9;0.0;1441.9;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
