timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;114905.49;0.0;0.0;0.0;-86.18
2;00:30;114904.4;0.0;0.0;0.0;-86.18
3;01:00;114905.1;0.0;0.0;0.0;-212.57
4;01:30;114905.87;0.0;0.0;0.0;-212.58
5;02:00;114905.69;0.0;0.0;0.0;-327.48
6;02:30;114904.6;0.0;0.0;0.0;-327.48
7;03:00;114905.69;0.0;0.0;0.0;-384.93
8;03:30;114905.27;0.0;0.0;0.0;-384.93
9;04:00;114905.39;0.0;0.0;0.0;-327.48
10;04:30;114907.42;0.0;0.0;0.0;-327.49
11;05:00;114905.67;0.0;0.0;0.0;-132.14
12;05:30;114905.59;0.0;0.0;0.0;-132.14
13;06:00;114904.41;0.0;0.0;0.0;-1528.23
14;06:30;114905.26;0.0;0.0;0.0;-1528.24
15;07:00;114906.44;0.0;0.0;0.0;-1062.88
16;07:30;114904.8;0.0;0.0;0.0;-1062.87
17;08:00;114906.2;0.0;0.0;0.0;-488.35
18;08:30;114904.92;0.0;0.0;0.0;-488.35
19;09:00;114905.87;0.0;0.0;0.0;-5.75
20;09:30;114906.22;0.0;0.0;0.0;-5.75
21;10:00;114904.98;0.0;0.0;0.0;229.81
22;10:30;114904.82;0.0;0.0;0.0;229.81
23;11:00;114905.47;0.0;0.0;0.0;476.86
24;11:30;114905.66;0.0;0.0;0.0;476.86
25;12:00;114904.5;0.0;0.0;0.0;407.91
26;12:30;114905.99;0.0;0.0;0.0;407.92
27;13:00;114905.41;0.0;0.0;0.0;-97.67
28;13:30;114905.05;0.0;0.0;0.0;-97.67
29;14:00;114906.15;0.0;0.0;0.0;-97.67
30;14:30;114905.07;0.0;0.0;0.0;-97.67
31;15:00;114904.13;0.0;0.0;0.0;-195.34
32;15:30;114905.65;0.0;0.0;0.0;-195.34
33;16:00;114905.09;0.0;0.0;0.0;-57.45
34;16:30;114906.24;0.0;0.0;0.0;-57.45
35;17:00;114904.63;0.0;0.0;0.0;683.68
36;17:30;114906.76;0.0;0.0;0.0;683.7
37;18:00;114906.52;0.0;0.0;0.0;563.04
38;18:30;114905.3;0.0;0.0;0.0;563.04
39;19:00;52299.76;0.0;0.0;0.0;347.79
40;19:30;45707.51;0.0;0.0;0.0;303.95
41;20:00;107491.49;0.0;0.0;0.0;429.97
42;20:30;106559.64;0.0;0.0;0.0;426.24
43;21:00;114905.6;0.0;0.0;0.0;442.39
44;21:30;114904.33;0.0;0.0;0.0;442.38
45;22:00;38937.4;0.0;0.0;0.0;167.43
46;22:30;49043.68;0.0;0.0;0.0;210.89
47;23:00;114905.88;0.0;0.0;0.0;-206.83
48;23:30;114906.53;0.0;0.0;0.0;-206.83
