timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;114597.01;0.0;0.0;0.0;572.99
2;00:30;114597.18;0.0;0.0;0.0;572.99
3;01:00;14328.15;0.0;0.0;0.0;85.25
4;01:30;22949.46;0.0;0.0;0.0;136.55
5;02:00;114597.99;0.0;0.0;0.0;550.07
6;02:30;114596.86;0.0;0.0;0.0;550.06
7;03:00;114597.21;0.0;0.0;0.0;446.93
8;03:30;114598.45;0.0;0.0;0.0;446.93
9;04:00;114596.37;0.0;0.0;0.0;498.49
10;04:30;114596.38;0.0;0.0;0.0;498.49
11;05:00;114596.88;0.0;0.0;0.0;515.69
12;05:30;114596.76;0.0;0.0;0.0;515.69
13;06:00;114220.22;0.0;0.0;0.0;1056.54
14;06:30;114597.28;0.0;0.0;0.0;1060.02
15;07:00;59256.53;0.0;0.0;0.0;965.88
16;07:30;50757.17;0.0;0.0;0.0;827.34
17;08:00;114597.3;0.0;0.0;0.0;1627.28
18;08:30;114598.44;0.0;0.0;0.0;1627.3
19;09:00;114595.73;0.0;0.0;0.0;1529.85
20;09:30;114596.58;0.0;0.0;0.0;1529.86
21;10:00;114597.55;0.0;0.0;0.0;1541.34
22;10:30;114596.68;0.0;0.0;0.0;1541.33
23;11:00;114596.45;0.0;0.0;0.0;1724.68
24;11:30;103643.33;0.0;0.0;0.0;1559.83
25;12:00;114597.81;0.0;0.0;0.0;1690.32
26;12:30;114597.77;0.0;0.0;0.0;1690.32
27;13:00;114597.01;0.0;0.0;0.0;1627.28
28;13:30;114595.82;0.0;0.0;0.0;1627.26
29;14:00;114597.57;0.0;0.0;0.0;1581.45
30;14:30;114597.17;0.0;0.0;0.0;1581.44
31;15:00;114598.38;0.0;0.0;0.0;1598.65
32;15:30;114597.14;0.0;0.0;0.0;1598.63
33;16:00;114595.75;0.0;0.0;0.0;1632.99
34;16:30;114596.91;0.0;0.0;0.0;1633.01
35;17:00;60425.33;0.0;0.0;0.0;963.78
36;17:30;57088.93;0.0;0.0;0.0;910.57
37;18:00;72047.22;0.0;0.0;0.0;1123.94
38;18:30;65927.32;0.0;0.0;0.0;1028.47
39;19:00;66080.33;0.0;0.0;0.0;1053.98
40;19:30;65237.32;0.0;0.0;0.0;1040.54
41;20:00;114595.77;0.0;0.0;0.0;1632.99
42;20:30;121802.41;0.0;0.0;0.0;1735.68
43;21:00;122068.95;0.0;0.0;0.0;1531.97
44;21:30;111797.57;0.0;0.0;0.0;1403.06
45;22:00;75597.25;0.0;0.0;0.0;755.97
46;22:30;57818.0;0.0;0.0;0.0;578.18
47;23:00;80444.15;0.0;0.0;0.0;526.91
48;23:30;65650.53;0.0;0.0;0.0;430.01
