timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;0.0;21.58;164.18;40.0;24.0;0.0;0.0;3324.48;-3324.48;-2.49;2172.2;0.0;324.5;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.2;4700.0;21.43;171.67;43.49;26.09;0.0;0.0;5483.28;-5483.28;-4.11;1914.2;0.0;183.3;1.0;0.0;0.07;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;4700.0;21.47;171.24;46.97;28.18;0.0;0.0;5412.51;-5412.51;-10.01;1857.0;0.0;112.5;1.0;0.0;0.03;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;0.0;21.51;170.81;46.97;28.18;0.0;0.0;716.41;-716.41;-1.33;1921.9;0.0;116.4;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;0.0;21.52;170.38;46.97;28.18;0.0;0.0;716.13;-716.13;-2.04;2158.0;0.0;116.1;1.0;0.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;4700.0;21.51;169.95;50.46;30.27;0.0;0.0;5411.9;-5411.9;-15.42;2473.1;0.0;111.9;1.0;0.0;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.75;0.0;0.0;21.98;169.52;50.46;30.27;0.0;0.0;2378.88;-2378.88;-7.97;2872.5;0.0;114.8;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;0.2;0.0;21.72;176.0;50.46;30.27;0.0;0.0;725.53;-725.53;-2.43;3318.4;0.0;125.5;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.2;0.0;0.0;21.62;175.57;50.46;30.27;0.0;0.0;741.34;-741.34;-2.11;3590.7;0.0;141.3;1.0;0.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;0.0;22.21;175.14;50.46;30.27;0.0;0.0;3158.23;-3158.23;-9.0;3556.1;0.0;158.2;1.0;0.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
