timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;109995.05;0.0;0.0;0.0;-82.5
2;00:30;109995.2;0.0;0.0;0.0;-82.5
3;01:00;109995.1;0.0;0.0;0.0;-203.49
4;01:30;109995.93;0.0;0.0;0.0;-203.49
5;02:00;109995.5;0.0;0.0;0.0;-313.49
6;02:30;109995.04;0.0;0.0;0.0;-313.49
7;03:00;109994.49;0.0;0.0;0.0;-368.48
8;03:30;109994.63;0.0;0.0;0.0;-368.48
9;04:00;109993.89;0.0;0.0;0.0;-313.48
10;04:30;109996.72;0.0;0.0;0.0;-313.49
11;05:00;109994.67;0.0;0.0;0.0;-126.49
12;05:30;109995.49;0.0;0.0;0.0;-126.49
13;06:00;109994.31;0.0;0.0;0.0;-1462.92
14;06:30;109995.46;0.0;0.0;0.0;-1462.94
15;07:00;109996.04;0.0;0.0;0.0;-1017.46
16;07:30;109995.0;0.0;0.0;0.0;-1017.45
17;08:00;109995.8;0.0;0.0;0.0;-467.48
18;08:30;109994.82;0.0;0.0;0.0;-467.48
19;09:00;109993.97;0.0;0.0;0.0;-5.5
20;09:30;109994.32;0.0;0.0;0.0;-5.5
21;10:00;109996.08;0.0;0.0;0.0;219.99
22;10:30;109995.02;0.0;0.0;0.0;219.99
23;11:00;109994.77;0.0;0.0;0.0;456.48
24;11:30;109994.06;0.0;0.0;0.0;456.48
25;12:00;109994.4;0.0;0.0;0.0;390.48
26;12:30;109995.59;0.0;0.0;0.0;390.48
27;13:00;109994.71;0.0;0.0;0.0;-93.5
28;13:30;109996.15;0.0;0.0;0.0;-93.5
29;14:00;109995.15;0.0;0.0;0.0;-93.5
30;14:30;109993.47;0.0;0.0;0.0;-93.49
31;15:00;109996.73;0.0;0.0;0.0;-186.99
32;15:30;109995.55;0.0;0.0;0.0;-186.99
33;16:00;109995.59;0.0;0.0;0.0;-55.0
34;16:30;109996.14;0.0;0.0;0.0;-55.0
35;17:00;109995.13;0.0;0.0;0.0;654.47
36;17:30;109993.96;0.0;0.0;0.0;654.46
37;18:00;109994.92;0.0;0.0;0.0;538.98
38;18:30;109996.7;0.0;0.0;0.0;538.98
39;19:00;109995.46;0.0;0.0;0.0;731.47
40;19:30;109994.21;0.0;0.0;0.0;731.46
41;20:00;107491.49;0.0;0.0;0.0;429.97
42;20:30;113281.94;0.0;0.0;0.0;453.13
43;21:00;112344.9;0.0;0.0;0.0;432.53
44;21:30;109994.83;0.0;0.0;0.0;423.48
45;22:00;38337.4;0.0;0.0;0.0;164.85
46;22:30;56470.48;0.0;0.0;0.0;242.82
47;23:00;109995.18;0.0;0.0;0.0;-197.99
48;23:30;109994.93;0.0;0.0;0.0;-197.99
