timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;85630.89;0.0;0.0;0.0;-64.22
2;00:30;93561.3;0.0;0.0;0.0;-70.17
3;01:00;18588.5;0.0;0.0;0.0;-34.39
4;01:30;78281.73;0.0;0.0;0.0;-144.82
5;02:00;110023.0;0.0;0.0;0.0;-313.57
6;02:30;110023.14;0.0;0.0;0.0;-313.57
7;03:00;110022.69;0.0;0.0;0.0;-368.58
8;03:30;110022.87;0.0;0.0;0.0;-368.58
9;04:00;110023.59;0.0;0.0;0.0;-313.57
10;04:30;110024.62;0.0;0.0;0.0;-313.57
11;05:00;110022.27;0.0;0.0;0.0;-126.53
12;05:30;110023.47;0.0;0.0;0.0;-126.53
13;06:00;110022.51;0.0;0.0;0.0;-1463.3
14;06:30;110021.86;0.0;0.0;0.0;-1463.29
15;07:00;110023.94;0.0;0.0;0.0;-1017.72
16;07:30;110022.0;0.0;0.0;0.0;-1017.7
17;08:00;110024.9;0.0;0.0;0.0;-467.61
18;08:30;110023.02;0.0;0.0;0.0;-467.6
19;09:00;110022.77;0.0;0.0;0.0;-5.5
20;09:30;110022.82;0.0;0.0;0.0;-5.5
21;10:00;110023.08;0.0;0.0;0.0;220.05
22;10:30;110022.62;0.0;0.0;0.0;220.05
23;11:00;110022.37;0.0;0.0;0.0;456.59
24;11:30;110023.16;0.0;0.0;0.0;456.6
25;12:00;110024.1;0.0;0.0;0.0;390.59
26;12:30;110023.49;0.0;0.0;0.0;390.58
27;13:00;110022.01;0.0;0.0;0.0;-93.52
28;13:30;110022.55;0.0;0.0;0.0;-93.52
29;14:00;110023.95;0.0;0.0;0.0;-93.52
30;14:30;110022.27;0.0;0.0;0.0;-93.52
31;15:00;110022.83;0.0;0.0;0.0;-187.04
32;15:30;110023.15;0.0;0.0;0.0;-187.04
33;16:00;110022.29;0.0;0.0;0.0;-55.01
34;16:30;110022.84;0.0;0.0;0.0;-55.01
35;17:00;110021.83;0.0;0.0;0.0;654.63
36;17:30;110020.66;0.0;0.0;0.0;654.62
37;18:00;110021.62;0.0;0.0;0.0;539.11
38;18:30;110023.1;0.0;0.0;0.0;539.11
39;19:00;112371.86;0.0;0.0;0.0;747.27
40;19:30;112372.41;0.0;0.0;0.0;747.28
41;20:00;110024.99;0.0;0.0;0.0;440.1
42;20:30;133523.14;0.0;0.0;0.0;534.09
43;21:00;110590.4;0.0;0.0;0.0;425.77
44;21:30;114263.93;0.0;0.0;0.0;439.92
45;22:00;96678.6;0.0;0.0;0.0;415.72
46;22:30;81174.98;0.0;0.0;0.0;349.05
47;23:00;114722.58;0.0;0.0;0.0;-206.5
48;23:30;110023.13;0.0;0.0;0.0;-198.04
