timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.6;0.0;22.13;124.57;0.0;0.0;1941.03;-1941.03;-1.46;2329.9;0.0;131.1;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;21.92;124.14;0.0;0.0;128.6;-128.6;-0.1;2795.7;0.0;128.6;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.0;21.68;123.71;0.0;0.0;131.04;-131.04;-0.24;3034.1;0.0;131.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;22.37;123.28;0.0;0.0;3145.1;-3145.1;-5.82;3155.8;0.0;145.1;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;1.0;22.12;160.92;0.0;0.0;3145.35;-3145.35;-8.96;3142.5;0.0;145.4;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;1.0;0.0;22.8;160.49;0.0;0.0;3132.42;-3132.42;-8.93;3067.8;0.0;132.4;0.3;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.27;0.0;22.8;160.06;0.0;0.0;1076.42;-1076.42;-3.61;3181.1;0.0;259.8;0.3;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;22.72;159.63;0.0;0.0;1149.21;-1149.21;-3.85;3397.0;0.0;549.2;0.22;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.2;0.0;22.59;159.2;0.0;0.0;1360.29;-1360.29;-3.88;3948.8;0.0;760.3;0.09;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.67;0.0;22.8;158.77;0.0;0.0;2948.3;-2948.3;-8.4;4830.8;0.0;935.0;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.49;0.0;22.8;158.34;0.0;0.0;2367.14;-2367.14;-2.72;5473.3;0.0;898.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.52;0.0;22.8;157.91;0.0;0.0;2235.37;-2235.37;-2.57;5783.0;0.0;669.1;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.52;0.0;22.8;157.48;0.0;0.0;2054.31;-2054.31;-27.32;5647.3;0.0;503.9;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.48;0.0;22.8;157.05;0.0;0.0;1857.42;-1857.42;-24.7;5150.6;0.0;417.7;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.49;0.0;22.8;117.5;0.0;0.0;1787.41;-1787.41;-16.53;5162.4;4088.4;325.8;0.3;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.47;0.0;22.72;117.07;0.0;0.0;1622.67;-1622.67;-15.01;5937.9;0.0;216.9;0.22;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.2;0.0;22.42;116.64;0.0;0.0;931.8;-931.8;-3.96;5951.6;0.0;331.8;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;1.0;0.0;22.8;112.86;0.0;0.0;3680.26;-3680.26;-15.64;5198.4;350.7;680.3;0.3;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.35;0.0;22.68;112.43;0.0;0.0;1795.52;-1795.52;-0.09;5015.1;0.0;743.7;0.18;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.2;0.0;22.43;76.35;0.0;0.0;1113.62;-1113.62;-0.06;5224.3;3725.7;513.6;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.0;0.0;22.01;75.92;0.0;0.0;334.02;-334.02;0.67;5443.6;0.0;334.0;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.0;0.0;21.6;75.49;0.0;0.0;219.17;-219.17;0.44;5404.2;0.0;219.2;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.0;0.0;21.21;75.06;0.0;0.0;348.41;-348.41;1.45;5031.4;0.0;348.4;0.29;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.54;0.0;21.34;73.77;0.0;0.0;2359.42;-2359.42;9.79;4017.2;90.2;748.7;0.16;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;1.0;0.0;21.88;73.34;0.0;0.0;4059.54;-4059.54;14.41;3758.7;0.0;1059.5;0.0;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.0;0.0;21.56;72.91;0.0;0.0;1259.77;-1259.77;4.47;4190.2;0.0;1259.8;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.0;0.0;21.2;72.47;0.0;0.0;1163.94;-1163.94;-0.99;4604.8;0.0;1163.9;0.3;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;1.0;0.0;21.66;72.04;0.0;0.0;3727.56;-3727.56;-3.17;4928.9;0.0;727.6;0.0;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;1.0;0.0;22.12;71.61;0.0;0.0;3504.86;-3504.86;-2.98;4929.4;0.0;504.9;0.0;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;0.51;0.0;22.21;71.18;0.0;0.0;2024.84;-2024.84;-1.72;4424.4;0.0;498.7;0.0;-4.15;-1.7;3.69;1.0;0.0;0.0
