timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;102074.79;0.0;0.0;0.0;510.37
2;00:30;102074.74;0.0;0.0;0.0;510.37
3;01:00;99825.75;0.0;0.0;0.0;593.96
4;01:30;59776.56;0.0;0.0;0.0;355.67
5;02:00;102076.29;0.0;0.0;0.0;489.97
6;02:30;102073.8;0.0;0.0;0.0;489.95
7;03:00;102074.91;0.0;0.0;0.0;398.09
8;03:30;102074.34;0.0;0.0;0.0;398.09
9;04:00;102073.71;0.0;0.0;0.0;444.02
10;04:30;102073.48;0.0;0.0;0.0;444.02
11;05:00;102074.28;0.0;0.0;0.0;459.33
12;05:30;102074.16;0.0;0.0;0.0;459.33
13;06:00;102076.52;0.0;0.0;0.0;944.21
14;06:30;102073.18;0.0;0.0;0.0;944.18
15;07:00;85629.83;0.0;0.0;0.0;1395.77
16;07:30;71510.27;0.0;0.0;0.0;1165.62
17;08:00;102074.1;0.0;0.0;0.0;1449.45
18;08:30;102073.14;0.0;0.0;0.0;1449.44
19;09:00;102073.43;0.0;0.0;0.0;1362.68
20;09:30;102076.68;0.0;0.0;0.0;1362.72
21;10:00;102074.65;0.0;0.0;0.0;1372.9
22;10:30;102074.68;0.0;0.0;0.0;1372.9
23;11:00;102073.85;0.0;0.0;0.0;1536.21
24;11:30;102074.93;0.0;0.0;0.0;1536.23
25;12:00;102073.41;0.0;0.0;0.0;1505.58
26;12:30;102073.67;0.0;0.0;0.0;1505.59
27;13:00;102073.51;0.0;0.0;0.0;1449.44
28;13:30;102072.92;0.0;0.0;0.0;1449.44
29;14:00;102074.37;0.0;0.0;0.0;1408.63
30;14:30;102074.87;0.0;0.0;0.0;1408.63
31;15:00;102074.58;0.0;0.0;0.0;1423.94
32;15:30;102073.94;0.0;0.0;0.0;1423.93
33;16:00;102074.35;0.0;0.0;0.0;1454.56
34;16:30;102072.21;0.0;0.0;0.0;1454.53
35;17:00;102075.53;0.0;0.0;0.0;1628.1
36;17:30;102074.83;0.0;0.0;0.0;1628.09
37;18:00;102075.12;0.0;0.0;0.0;1592.37
38;18:30;102074.92;0.0;0.0;0.0;1592.37
39;19:00;90271.73;0.0;0.0;0.0;1439.83
40;19:30;93295.12;0.0;0.0;0.0;1488.06
41;20:00;102074.07;0.0;0.0;0.0;1454.56
42;20:30;127924.21;0.0;0.0;0.0;1822.92
43;21:00;127924.05;0.0;0.0;0.0;1605.45
44;21:30;109481.57;0.0;0.0;0.0;1373.99
45;22:00;104423.95;0.0;0.0;0.0;1044.24
46;22:30;30218.0;0.0;0.0;0.0;302.18
47;23:00;98890.55;0.0;0.0;0.0;647.73
48;23:30;42221.43;0.0;0.0;0.0;276.55
