timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;0.0;21.52;168.83;40.0;24.0;0.0;0.0;3119.4;-3119.4;15.6;2958.1;0.0;119.4;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;1.0;0.0;21.28;212.65;40.0;24.0;0.0;0.0;3133.18;-3133.18;15.67;3080.6;0.0;133.2;1.0;0.0;0.22;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.4;0.0;0.0;21.43;212.22;40.0;24.0;0.0;0.0;1345.03;-1345.03;8.0;3100.9;0.0;132.1;1.0;0.0;0.07;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.72;0.0;21.2;243.76;40.0;24.0;0.0;0.0;2282.12;-2282.12;13.58;3011.9;0.0;115.2;1.0;0.0;0.3;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.25;0.0;0.0;21.2;243.33;40.0;24.0;0.0;0.0;867.64;-867.64;4.16;3147.4;0.0;113.4;1.0;0.0;0.3;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;1.0;0.0;4700.0;21.89;242.9;43.49;26.09;0.0;0.0;7827.85;-7827.85;37.57;3522.7;0.0;127.8;1.0;0.0;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;4700.0;21.82;242.47;46.97;28.18;0.0;0.0;5437.15;-5437.15;21.2;3502.3;0.0;137.1;1.0;0.0;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.27;0.0;4700.0;21.84;242.04;50.46;30.27;0.0;0.0;5657.9;-5657.9;22.07;3058.8;0.0;141.0;1.0;0.0;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;1.0;0.0;1323.9;22.58;241.61;51.44;30.86;0.0;0.0;4868.8;-4868.8;21.18;3040.6;0.0;544.9;1.0;0.0;0.08;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.0;0.2;0.0;22.31;250.0;51.44;30.86;0.0;0.0;1976.44;-1976.44;8.6;3477.2;0.0;1376.4;1.0;0.0;0.0;-1.13;8.7;4.24;1.54;0.0;0.0
