timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;99919.29;0.0;0.0;0.0;499.6
2;00:30;99919.54;0.0;0.0;0.0;499.6
3;01:00;99920.85;0.0;0.0;0.0;594.53
4;01:30;78338.76;0.0;0.0;0.0;466.12
5;02:00;99921.99;0.0;0.0;0.0;479.63
6;02:30;99919.8;0.0;0.0;0.0;479.62
7;03:00;99921.51;0.0;0.0;0.0;389.69
8;03:30;99920.34;0.0;0.0;0.0;389.69
9;04:00;99919.41;0.0;0.0;0.0;434.65
10;04:30;99918.88;0.0;0.0;0.0;434.65
11;05:00;99920.28;0.0;0.0;0.0;449.64
12;05:30;99920.16;0.0;0.0;0.0;449.64
13;06:00;99921.02;0.0;0.0;0.0;924.27
14;06:30;99919.78;0.0;0.0;0.0;924.26
15;07:00;99919.13;0.0;0.0;0.0;1628.68
16;07:30;99919.37;0.0;0.0;0.0;1628.69
17;08:00;99920.4;0.0;0.0;0.0;1418.87
18;08:30;99919.44;0.0;0.0;0.0;1418.86
19;09:00;99918.83;0.0;0.0;0.0;1333.92
20;09:30;99920.58;0.0;0.0;0.0;1333.94
21;10:00;99920.95;0.0;0.0;0.0;1343.94
22;10:30;99920.08;0.0;0.0;0.0;1343.93
23;11:00;99919.25;0.0;0.0;0.0;1503.78
24;11:30;99920.63;0.0;0.0;0.0;1503.81
25;12:00;99920.31;0.0;0.0;0.0;1473.82
26;12:30;99919.97;0.0;0.0;0.0;1473.82
27;13:00;99919.81;0.0;0.0;0.0;1418.86
28;13:30;99919.22;0.0;0.0;0.0;1418.85
29;14:00;99920.07;0.0;0.0;0.0;1378.9
30;14:30;99920.27;0.0;0.0;0.0;1378.9
31;15:00;99919.98;0.0;0.0;0.0;1393.88
32;15:30;99918.44;0.0;0.0;0.0;1393.86
33;16:00;99919.75;0.0;0.0;0.0;1423.86
34;16:30;99918.81;0.0;0.0;0.0;1423.84
35;17:00;99919.73;0.0;0.0;0.0;1593.72
36;17:30;99919.63;0.0;0.0;0.0;1593.72
37;18:00;99919.92;0.0;0.0;0.0;1558.75
38;18:30;99920.02;0.0;0.0;0.0;1558.75
39;19:00;99918.83;0.0;0.0;0.0;1593.71
40;19:30;99920.32;0.0;0.0;0.0;1593.73
41;20:00;99919.77;0.0;0.0;0.0;1423.86
42;20:30;125770.21;0.0;0.0;0.0;1792.23
43;21:00;125770.05;0.0;0.0;0.0;1578.41
44;21:30;108064.37;0.0;0.0;0.0;1356.21
45;22:00;98598.85;0.0;0.0;0.0;985.99
46;22:30;32618.0;0.0;0.0;0.0;326.18
47;23:00;102268.25;0.0;0.0;0.0;669.86
48;23:30;46663.83;0.0;0.0;0.0;305.65
