timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.46;0.0;22.02;124.57;0.0;0.0;1524.26;-1524.26;7.62;2367.8;0.0;134.1;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.2;0.0;22.01;124.14;0.0;0.0;733.4;-733.4;3.67;2555.8;0.0;133.4;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.94;21.8;165.52;0.0;0.0;2967.98;-2967.98;17.66;2689.3;0.0;133.6;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.2;21.58;173.94;0.0;0.0;732.91;-732.91;4.36;2840.1;0.0;132.9;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;1.0;0.0;22.32;173.51;0.0;0.0;3133.35;-3133.35;15.04;2974.9;0.0;133.4;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;22.27;173.08;0.0;0.0;732.2;-732.2;3.51;3114.6;0.0;132.2;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;22.22;172.65;0.0;0.0;733.04;-733.04;2.86;3207.3;0.0;133.0;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;22.16;172.22;0.0;0.0;733.75;-733.75;2.86;3286.9;0.0;133.8;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.2;0.0;22.09;171.79;0.0;0.0;743.44;-743.44;3.23;3371.5;0.0;143.4;0.0;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;1.0;0.0;22.8;171.36;0.0;0.0;3166.17;-3166.17;13.77;3400.8;0.0;166.2;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.28;0.0;22.8;170.93;0.0;0.0;1471.72;-1471.72;6.62;3498.9;0.0;638.0;0.3;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.21;0.0;22.73;170.5;0.0;0.0;2203.1;-2203.1;9.91;3539.6;0.0;1571.0;0.23;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.2;0.0;22.63;167.05;0.0;0.0;2519.88;-2519.88;23.31;3890.8;315.9;1919.9;0.13;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.2;0.0;22.48;166.62;0.0;0.0;2246.25;-2246.25;20.78;4519.4;0.0;1646.3;0.0;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.2;0.0;22.31;127.55;0.0;0.0;1844.4;-1844.4;30.06;4687.4;4038.0;1244.4;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.2;0.0;22.15;125.13;0.0;0.0;1360.59;-1360.59;22.18;4607.3;208.8;760.6;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.2;0.0;21.98;124.17;0.0;0.0;1117.43;-1117.43;15.87;4750.9;55.2;517.4;0.0;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;1.0;0.0;22.57;123.74;0.0;0.0;3562.75;-3562.75;50.59;5253.3;0.0;562.8;0.07;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.2;0.0;22.35;123.31;0.0;0.0;1323.44;-1323.44;17.67;5390.6;0.0;723.4;0.0;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.85;0.0;22.8;122.88;0.0;0.0;3576.39;-3576.39;47.74;5096.2;0.0;1024.3;0.3;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.2;0.0;22.62;120.73;0.0;0.0;1661.67;-1661.67;22.35;4880.3;179.8;1061.7;0.12;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;0.2;0.0;22.46;120.29;0.0;0.0;1400.26;-1400.26;18.83;4734.9;0.0;800.3;0.0;-0.53;26.9;4.35;1.65;0.0;0.0
23;11:00;0.2;0.0;22.31;119.86;0.0;0.0;1647.08;-1647.08;24.79;4477.2;0.0;1047.1;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
24;11:30;0.0;0.0;21.99;119.43;0.0;0.0;1832.31;-1832.31;27.58;4089.2;0.0;1832.3;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
25;12:00;1.0;0.0;22.68;117.33;0.0;0.0;4844.32;-4844.32;71.45;4050.1;175.0;1844.3;0.18;-0.52;29.5;4.35;1.65;0.0;0.0
26;12:30;0.2;0.0;22.55;115.14;0.0;0.0;1596.63;-1596.63;23.55;4230.4;183.4;996.6;0.05;-0.57;29.5;4.34;1.64;0.0;0.0
27;13:00;0.2;0.0;22.41;114.71;0.0;0.0;1238.18;-1238.18;17.58;4387.1;0.0;638.2;0.0;-0.65;28.4;4.32;1.62;0.0;0.0
28;13:30;0.2;0.0;22.26;114.28;0.0;0.0;1377.06;-1377.06;19.55;4457.9;0.0;777.1;0.0;-0.75;28.4;4.31;1.61;0.0;0.0
29;14:00;0.2;0.0;22.11;113.85;0.0;0.0;1464.69;-1464.69;20.21;4451.4;0.0;864.7;0.0;-0.85;27.6;4.29;1.59;0.0;0.0
30;14:30;1.0;0.0;22.75;113.42;0.0;0.0;3880.67;-3880.67;53.55;4504.5;0.0;880.7;0.25;-0.95;27.6;4.27;1.57;0.0;0.0
31;15:00;0.2;0.0;22.59;112.99;0.0;0.0;1335.37;-1335.37;18.63;4579.8;0.0;735.4;0.09;-0.98;27.9;4.26;1.56;0.0;0.0
32;15:30;0.52;0.0;22.74;112.56;0.0;0.0;1993.44;-1993.44;27.81;4700.8;0.0;421.4;0.24;-0.93;27.9;4.27;1.57;0.0;0.0
33;16:00;0.0;0.0;22.39;112.13;0.0;0.0;493.7;-493.7;7.04;4516.6;0.0;493.7;0.0;-0.95;28.5;4.27;1.57;0.0;0.0
34;16:30;0.0;0.0;22.06;111.7;0.0;0.0;956.68;-956.68;13.63;4252.1;0.0;956.7;0.0;-1.05;28.5;4.25;1.55;0.0;0.0
35;17:00;0.0;0.0;21.75;111.27;0.0;0.0;1042.13;-1042.13;16.62;4075.1;0.0;1042.1;0.0;-1.15;31.9;4.23;1.53;0.0;0.0
36;17:30;0.2;0.0;21.62;110.84;0.0;0.0;1337.37;-1337.37;21.33;4094.6;0.0;737.4;0.0;-1.25;31.9;4.22;1.52;0.0;0.0
37;18:00;0.2;0.0;21.51;110.41;0.0;0.0;1174.15;-1174.15;18.32;4009.6;0.0;574.2;0.0;-1.32;31.2;4.2;1.5;0.0;0.0
38;18:30;0.2;0.0;21.41;109.98;0.0;0.0;1160.04;-1160.04;18.1;3774.5;0.0;560.0;0.09;-1.37;31.2;4.19;1.49;0.0;0.0
39;19:00;0.2;0.0;21.33;108.68;0.0;0.0;1227.16;-1227.16;19.57;3503.4;90.2;627.2;0.17;-1.38;31.9;4.19;1.49;0.0;0.0
40;19:30;0.2;0.0;21.27;108.25;0.0;0.0;1398.09;-1398.09;22.3;3179.0;0.0;798.1;0.23;-1.33;31.9;4.2;1.5;0.0;0.0
41;20:00;0.2;0.0;21.23;107.82;0.0;0.0;1487.04;-1487.04;21.19;3033.0;0.0;887.0;0.27;-1.32;28.5;4.2;1.5;0.0;0.0
42;20:30;0.22;0.0;21.2;101.39;0.0;0.0;1512.41;-1512.41;21.55;3067.9;627.6;864.1;0.3;-1.37;28.5;4.19;1.49;0.0;0.0
43;21:00;0.28;0.0;21.24;100.96;0.0;0.0;1610.61;-1610.61;20.21;3009.5;0.0;759.8;0.26;-1.4;25.1;4.19;1.49;0.0;0.0
44;21:30;0.2;0.0;21.2;96.72;0.0;0.0;1178.61;-1178.61;14.79;2976.8;397.9;578.6;0.3;-1.4;25.1;4.19;1.49;0.0;0.0
45;22:00;0.37;0.0;21.35;96.29;0.0;0.0;1502.78;-1502.78;15.03;2582.5;0.0;395.5;0.15;-1.47;20.0;4.17;1.47;0.0;0.0
46;22:30;0.0;0.0;21.2;95.86;0.0;0.0;225.54;-225.54;2.26;1950.1;0.0;225.5;0.3;-1.62;20.0;4.15;1.45;0.0;0.0
47;23:00;0.46;0.0;21.5;95.43;0.0;0.0;1531.93;-1531.93;10.03;1728.9;0.0;138.4;0.0;-1.75;13.1;4.13;1.43;0.0;0.0
48;23:30;0.0;0.0;21.35;95.0;0.0;0.0;149.59;-149.59;0.98;1970.2;0.0;149.6;5.0;-1.85;13.1;4.11;1.41;0.0;0.0
