timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;0.0;21.59;124.57;40.0;24.0;0.0;0.0;130.16;-130.16;-0.1;1994.2;0.0;130.2;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;0.0;21.39;124.14;40.0;24.0;0.0;0.0;134.29;-134.29;-0.1;2586.5;0.0;134.3;1.0;0.0;0.11;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;0.0;21.35;123.71;40.0;24.0;0.0;0.0;726.22;-726.22;-1.34;3018.9;0.0;126.2;1.0;0.0;0.15;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;0.0;21.28;123.28;40.0;24.0;0.0;0.0;708.8;-708.8;-1.31;3203.4;0.0;108.8;1.0;0.0;0.22;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.75;0.0;0.0;21.72;122.85;40.0;24.0;0.0;0.0;2350.06;-2350.06;-6.7;3217.9;0.0;110.0;1.0;0.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;1.0;4700.0;21.49;159.46;43.49;26.09;0.0;0.0;7829.68;-7829.68;-22.31;3050.0;0.0;129.7;1.0;0.0;0.01;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;1.0;0.0;4700.0;22.15;159.03;46.97;28.18;0.0;0.0;7844.68;-7844.68;-26.28;3116.0;0.0;144.7;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;1.0;4700.0;21.89;193.19;50.46;30.27;0.0;0.0;7862.0;-7862.0;-26.34;3427.0;0.0;162.0;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;4700.0;21.6;225.94;53.94;32.37;0.0;0.0;7983.49;-7983.49;-22.75;3714.8;0.0;283.5;1.0;0.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;4700.0;22.16;225.5;57.43;34.46;0.0;0.0;8212.92;-8212.92;-23.41;4017.7;0.0;512.9;1.0;0.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
