timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;123394.25;0.0;0.0;0.0;-92.55
2;00:30;123393.5;0.0;0.0;0.0;-92.55
3;01:00;123393.3;0.0;0.0;0.0;-228.28
4;01:30;123393.87;0.0;0.0;0.0;-228.28
5;02:00;123393.05;0.0;0.0;0.0;-351.67
6;02:30;123393.95;0.0;0.0;0.0;-351.67
7;03:00;123393.95;0.0;0.0;0.0;-413.37
8;03:30;123393.23;0.0;0.0;0.0;-413.37
9;04:00;123392.19;0.0;0.0;0.0;-351.67
10;04:30;123395.92;0.0;0.0;0.0;-351.68
11;05:00;123392.97;0.0;0.0;0.0;-141.9
12;05:30;123393.79;0.0;0.0;0.0;-141.9
13;06:00;123392.61;0.0;0.0;0.0;-1641.12
14;06:30;123393.16;0.0;0.0;0.0;-1641.13
15;07:00;123394.94;0.0;0.0;0.0;-1141.4
16;07:30;123393.9;0.0;0.0;0.0;-1141.39
17;08:00;123394.7;0.0;0.0;0.0;-524.43
18;08:30;123392.22;0.0;0.0;0.0;-524.42
19;09:00;123391.67;0.0;0.0;0.0;-6.17
20;09:30;123393.82;0.0;0.0;0.0;-6.17
21;10:00;123392.88;0.0;0.0;0.0;246.79
22;10:30;123393.02;0.0;0.0;0.0;246.79
23;11:00;120508.87;0.0;0.0;0.0;500.11
24;11:30;123392.66;0.0;0.0;0.0;512.08
25;12:00;123393.9;0.0;0.0;0.0;438.05
26;12:30;123393.29;0.0;0.0;0.0;438.05
27;13:00;123392.41;0.0;0.0;0.0;-104.88
28;13:30;123394.45;0.0;0.0;0.0;-104.89
29;14:00;123393.15;0.0;0.0;0.0;-104.88
30;14:30;123394.47;0.0;0.0;0.0;-104.89
31;15:00;123393.23;0.0;0.0;0.0;-209.77
32;15:30;123392.95;0.0;0.0;0.0;-209.77
33;16:00;123393.29;0.0;0.0;0.0;-61.7
34;16:30;123393.54;0.0;0.0;0.0;-61.7
35;17:00;58844.53;0.0;0.0;0.0;350.12
36;17:30;51466.96;0.0;0.0;0.0;306.23
37;18:00;118569.22;0.0;0.0;0.0;580.99
38;18:30;55076.3;0.0;0.0;0.0;269.87
39;19:00;52299.76;0.0;0.0;0.0;347.79
40;19:30;48707.51;0.0;0.0;0.0;323.9
41;20:00;107491.49;0.0;0.0;0.0;429.97
42;20:30;102695.94;0.0;0.0;0.0;410.78
43;21:00;107305.1;0.0;0.0;0.0;413.12
44;21:30;123394.33;0.0;0.0;0.0;475.07
45;22:00;46737.4;0.0;0.0;0.0;200.97
46;22:30;41156.08;0.0;0.0;0.0;176.97
47;23:00;123394.08;0.0;0.0;0.0;-222.11
48;23:30;123393.23;0.0;0.0;0.0;-222.11
