timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;22.5;124.57;0.0;0.0;3131.13;-3131.13;-2.35;2329.9;0.0;131.1;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.2;0.0;22.47;124.14;0.0;0.0;728.6;-728.6;-0.55;2795.7;0.0;128.6;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;1.0;22.24;163.07;0.0;0.0;3131.04;-3131.04;-5.79;3034.1;0.0;131.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.0;0.36;21.99;176.73;0.0;0.0;1233.8;-1233.8;-2.28;3155.8;0.0;145.1;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.56;0.0;22.27;176.3;0.0;0.0;1825.65;-1825.65;-5.2;3142.5;0.0;145.4;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;1.0;22.03;212.91;0.0;0.0;3132.42;-3132.42;-8.93;3067.8;0.0;132.4;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;1.0;0.0;22.69;212.48;0.0;0.0;3259.82;-3259.82;-10.92;3181.1;0.0;259.8;0.19;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;22.61;212.05;0.0;0.0;1149.21;-1149.21;-3.85;3397.0;0.0;549.2;0.11;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;22.3;244.8;0.0;0.0;3760.29;-3760.29;-10.72;3948.8;0.0;760.3;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.8;244.37;0.0;0.0;3935.0;-3935.0;-11.21;4830.8;0.0;935.0;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.0;0.2;22.38;250.0;0.0;0.0;1498.04;-1498.04;-1.72;5473.3;0.0;898.0;0.0;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;1.0;0.0;22.79;249.57;0.0;0.0;3669.07;-3669.07;-4.22;5783.0;0.0;669.1;0.29;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.53;0.0;22.8;249.14;0.0;0.0;2104.41;-2104.41;-27.99;5647.3;0.0;503.9;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.48;0.0;22.8;248.71;0.0;0.0;1857.42;-1857.42;-24.7;5150.6;0.0;417.7;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.49;0.0;22.8;209.16;0.0;0.0;1787.41;-1787.41;-16.53;5162.4;4088.4;325.8;0.3;-4.87;-18.5;3.56;1.0;0.0;0.0
