timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.44;21.58;142.07;0.0;0.0;1446.66;-1446.66;-1.08;2142.4;0.0;121.3;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.3;0.0;21.68;141.64;0.0;0.0;1014.02;-1014.02;-0.76;2339.4;0.0;121.2;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;1.0;21.48;180.57;0.0;0.0;3121.87;-3121.87;-5.78;2535.9;0.0;121.9;0.02;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.0;1.0;21.27;218.98;0.0;0.0;3121.7;-3121.7;-5.78;2733.8;0.0;121.7;0.23;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;21.23;218.55;0.0;0.0;729.61;-729.61;-2.08;2878.9;0.0;129.6;0.27;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;1.0;0.0;21.91;218.12;0.0;0.0;3145.51;-3145.51;-8.96;3075.3;0.0;145.5;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;21.84;217.68;0.0;0.0;752.21;-752.21;-2.52;3237.5;0.0;152.2;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;1.0;0.0;22.47;217.25;0.0;0.0;3152.92;-3152.92;-10.56;3376.7;0.0;152.9;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;22.21;250.0;0.0;0.0;3295.41;-3295.41;-9.39;3444.9;0.0;295.4;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.8;249.57;0.0;0.0;3586.39;-3586.39;-10.22;3586.7;0.0;586.4;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.35;0.0;22.8;249.14;0.0;0.0;1898.56;-1898.56;-2.18;3943.1;0.0;836.9;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
