timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;21.57;124.57;0.0;0.0;131.57;-131.57;-0.1;2331.0;0.0;131.6;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.52;21.35;144.72;0.0;0.0;1688.21;-1688.21;-1.27;2776.2;0.0;129.4;0.15;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;21.3;144.29;0.0;0.0;731.67;-731.67;-1.35;3077.9;0.0;131.7;0.2;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.8;0.0;21.8;143.86;0.0;0.0;2533.94;-2533.94;-4.69;3156.6;0.0;143.5;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;1.0;21.55;181.5;0.0;0.0;3144.69;-3144.69;-8.96;3139.7;0.0;144.7;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;1.0;21.32;218.11;0.0;0.0;3133.81;-3133.81;-8.93;3061.5;0.0;133.8;0.18;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;1.0;0.0;21.98;217.68;0.0;0.0;3263.44;-3263.44;-10.93;3134.5;0.0;263.4;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;1.0;0.0;22.61;217.25;0.0;0.0;3544.11;-3544.11;-11.87;3406.5;0.0;544.1;0.11;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;22.3;250.0;0.0;0.0;3764.44;-3764.44;-10.73;4010.3;0.0;764.4;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.8;249.57;0.0;0.0;3928.15;-3928.15;-11.2;4840.0;0.0;928.1;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
