timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.44;0.0;21.58;143.99;40.0;24.0;0.0;0.0;1460.19;-1460.19;7.3;2135.9;0.0;143.8;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.85;0.0;0.0;22.22;143.56;40.0;24.0;0.0;0.0;2698.51;-2698.51;13.49;2432.3;0.0;143.1;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.0;0.0;22.0;143.13;40.0;24.0;0.0;0.0;143.75;-143.75;0.86;2818.6;0.0;143.7;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.0;0.0;21.75;142.7;40.0;24.0;0.0;0.0;145.81;-145.81;0.87;3300.9;0.0;145.8;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.0;0.0;198.98;21.47;142.27;40.15;24.09;0.0;0.0;342.53;-342.53;1.64;3542.3;0.0;143.6;1.0;0.0;0.03;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.0;0.0;4700.0;21.2;141.84;43.63;26.18;0.0;0.0;4836.69;-4836.69;23.22;3526.2;0.0;136.7;1.0;0.0;0.3;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;1.0;0.0;4700.0;21.9;141.41;47.12;28.27;0.0;0.0;7828.83;-7828.83;30.53;3489.0;0.0;128.8;1.0;0.0;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;4700.0;21.82;140.98;50.61;30.36;0.0;0.0;5419.91;-5419.91;21.14;3429.1;0.0;119.9;1.0;0.0;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.56;0.0;4700.0;22.1;140.55;54.09;32.45;0.0;0.0;6532.45;-6532.45;28.42;3455.6;0.0;138.9;1.0;0.0;0.0;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;1.0;0.0;0.0;22.8;140.11;54.09;32.45;0.0;0.0;3187.87;-3187.87;13.87;3574.5;0.0;187.9;1.0;0.0;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
