timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;21.58;132.49;0.0;0.0;924.48;-924.48;-0.69;2172.2;0.0;324.5;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;21.43;132.06;0.0;0.0;183.28;-183.28;-0.14;1914.2;0.0;183.3;0.07;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.0;21.28;131.63;0.0;0.0;112.51;-112.51;-0.21;1857.0;0.0;112.5;0.22;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;22.06;131.2;0.0;0.0;3116.41;-3116.41;-5.77;1921.9;0.0;116.4;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.46;0.0;22.32;130.77;0.0;0.0;1496.13;-1496.13;-4.26;2158.0;0.0;116.1;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.46;0.0;22.55;130.34;0.0;0.0;1491.9;-1491.9;-4.25;2473.1;0.0;111.9;0.05;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.56;0.0;22.83;129.91;0.0;0.0;1794.78;-1794.78;-6.01;2872.5;0.0;114.8;0.33;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.56;0.0;23.08;129.48;0.0;0.0;1805.01;-1805.01;-6.05;3318.4;0.0;125.5;0.58;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.2;0.0;22.98;129.05;0.0;0.0;741.34;-741.34;-2.11;3590.7;0.0;141.3;0.48;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.32;0.0;22.98;128.62;0.0;0.0;1105.43;-1105.43;-3.15;3556.1;0.0;158.2;0.48;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.32;0.0;22.98;128.19;0.0;0.0;1283.56;-1283.56;-1.48;3569.3;0.0;321.4;0.48;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.32;0.0;22.98;127.76;0.0;0.0;1588.61;-1588.61;-1.83;3499.7;0.0;635.9;0.48;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.34;0.0;22.98;127.32;0.0;0.0;1931.45;-1931.45;-25.69;3752.0;0.0;897.3;0.48;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.41;0.0;22.98;126.89;0.0;0.0;2325.48;-2325.48;-30.93;4377.7;0.0;1099.9;0.48;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.53;0.0;23.05;116.66;0.0;0.0;2630.42;-2630.42;-24.33;4733.2;1025.0;1034.5;0.55;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.47;0.0;23.05;116.23;0.0;0.0;2093.7;-2093.7;-19.37;4913.3;0.0;691.4;0.55;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.76;0.0;23.24;115.8;0.0;0.0;2758.63;-2758.63;-11.72;5364.2;0.0;483.6;0.74;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.84;0.0;23.43;115.37;0.0;0.0;2930.91;-2930.91;-12.46;6103.6;0.0;396.4;0.93;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.66;0.0;23.43;114.94;0.0;0.0;2306.35;-2306.35;-0.12;6640.9;0.0;313.6;0.93;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.57;0.0;23.32;114.5;0.0;0.0;1934.13;-1934.13;-0.1;7145.9;0.0;211.9;0.82;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.68;0.0;23.32;114.07;0.0;0.0;2317.81;-2317.81;4.64;6920.0;0.0;285.1;0.82;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.59;0.0;23.32;112.06;0.0;0.0;2311.34;-2311.34;4.62;6112.5;165.9;546.7;0.82;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.54;0.0;23.32;111.63;0.0;0.0;2223.42;-2223.42;9.23;5669.1;0.0;611.0;0.82;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.53;0.0;23.32;111.2;0.0;0.0;2043.36;-2043.36;8.48;5672.7;0.0;450.1;0.82;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.0;1.0;22.89;101.57;0.0;0.0;3315.4;-3315.4;11.77;5556.5;3961.3;315.4;0.39;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;1.0;0.0;23.34;99.34;0.0;0.0;3212.02;-3212.02;11.4;4940.0;188.4;212.0;0.84;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.42;0.0;23.34;98.9;0.0;0.0;1665.02;-1665.02;-1.42;4561.4;0.0;399.1;0.84;-4.45;-1.7;3.64;1.0;0.0;0.0
