timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.57;164.18;0.0;0.0;3131.13;-3131.13;-2.35;2329.9;0.0;131.1;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.2;0.0;21.54;163.75;0.0;0.0;728.6;-728.6;-0.55;2795.7;0.0;128.6;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.47;21.3;181.98;0.0;0.0;1553.64;-1553.64;-2.87;3034.1;0.0;131.0;0.2;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.8;0.0;21.8;181.55;0.0;0.0;2551.4;-2551.4;-4.72;3155.8;0.0;145.1;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;21.74;181.12;0.0;0.0;745.35;-745.35;-2.12;3142.5;0.0;145.4;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.2;21.51;188.1;0.0;0.0;732.42;-732.42;-2.09;3067.8;0.0;132.4;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;1.0;0.0;22.17;187.67;0.0;0.0;3259.82;-3259.82;-10.92;3181.1;0.0;259.8;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;1.0;0.0;22.8;187.24;0.0;0.0;3549.21;-3549.21;-11.89;3397.0;0.0;549.2;0.3;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;0.2;22.49;193.44;0.0;0.0;1360.29;-1360.29;-3.88;3948.8;0.0;760.3;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.78;0.0;22.8;193.01;0.0;0.0;3267.8;-3267.8;-9.31;4830.8;0.0;935.0;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
