timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;4700.0;22.5;124.57;43.49;26.09;0.0;0.0;7831.0;-7831.0;-5.87;2344.7;0.0;131.0;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.55;0.0;4700.0;22.8;124.14;46.97;28.18;0.0;0.0;6474.27;-6474.27;-4.86;2797.1;0.0;129.4;1.0;0.0;0.3;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.2;4700.0;22.56;131.58;50.46;30.27;0.0;0.0;5432.67;-5432.67;-10.05;3062.5;0.0;132.7;1.0;0.0;0.06;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;3619.51;22.5;131.15;53.14;31.89;0.0;0.0;4362.99;-4362.99;-8.07;3140.9;0.0;143.5;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;0.44;4700.0;22.26;147.43;56.63;33.98;0.0;0.0;6160.95;-6160.95;-17.56;3163.8;0.0;144.3;1.0;0.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.2;0.0;22.02;154.41;56.63;33.98;0.0;0.0;732.98;-732.98;-2.09;3054.6;0.0;133.0;1.0;0.0;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;1.0;0.0;0.0;22.68;153.98;56.63;33.98;0.0;0.0;3263.49;-3263.49;-10.93;3138.5;0.0;263.5;1.0;0.0;0.18;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;1.0;0.0;22.42;188.14;56.63;33.98;0.0;0.0;3545.54;-3545.54;-11.88;3408.2;0.0;545.5;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.77;0.0;0.0;22.8;187.71;56.63;33.98;0.0;0.0;3080.94;-3080.94;-8.78;3943.9;0.0;761.0;1.0;0.0;0.3;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.0;0.2;4700.0;22.43;193.6;60.11;36.07;0.0;0.0;6222.63;-6222.63;-17.73;4808.0;0.0;922.6;1.0;0.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.92;0.0;0.0;22.8;193.17;60.11;36.07;0.0;0.0;3668.88;-3668.88;-4.22;5471.2;0.0;908.6;1.0;0.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.52;0.0;0.0;22.8;192.74;60.11;36.07;0.0;0.0;2228.82;-2228.82;-2.56;5755.6;0.0;669.7;1.0;0.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.53;0.0;0.0;22.8;192.31;60.11;36.07;0.0;0.0;2084.16;-2084.16;-27.72;5740.0;0.0;508.6;1.0;0.0;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.21;0.0;0.0;22.57;191.88;60.11;36.07;0.0;0.0;1035.67;-1035.67;-13.77;5181.5;0.0;415.9;1.0;0.0;0.07;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.56;0.0;0.0;22.63;151.77;60.11;36.07;0.0;0.0;1999.36;-1999.36;-18.49;5214.3;4147.9;322.1;1.0;0.0;0.13;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;0.0;22.33;151.34;60.11;36.07;0.0;0.0;816.65;-816.65;-7.55;5979.7;0.0;216.7;1.0;0.0;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;1.0;0.0;0.0;22.66;150.91;60.11;36.07;0.0;0.0;3333.82;-3333.82;-14.17;6005.5;0.0;333.8;1.0;0.0;0.16;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.0;0.0;0.0;22.26;147.33;60.11;36.07;0.0;0.0;682.72;-682.72;-2.9;5278.9;329.2;682.7;1.0;0.0;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.0;0.0;0.0;21.86;146.9;59.27;35.56;0.0;0.0;736.39;-736.39;-0.04;5075.9;0.0;736.4;0.0;1813636.3636363638;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
