timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.58;164.18;0.0;0.0;3324.48;-3324.48;-2.49;2172.2;0.0;324.5;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.36;0.0;21.76;163.75;0.0;0.0;1252.78;-1252.78;-0.94;1914.2;0.0;183.3;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;21.81;163.32;0.0;0.0;712.51;-712.51;-1.32;1857.0;0.0;112.5;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.0;0.2;21.66;170.65;0.0;0.0;716.41;-716.41;-1.33;1921.9;0.0;116.4;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;0.37;21.49;184.43;0.0;0.0;1235.73;-1235.73;-3.52;2158.0;0.0;116.1;0.01;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;21.48;184.0;0.0;0.0;711.9;-711.9;-2.03;2473.1;0.0;111.9;0.02;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;1.0;0.0;22.16;183.57;0.0;0.0;3114.78;-3114.78;-10.43;2872.5;0.0;114.8;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;1.0;0.0;22.8;183.14;0.0;0.0;3125.53;-3125.53;-10.47;3318.4;0.0;125.5;0.3;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;22.52;215.89;0.0;0.0;3141.34;-3141.34;-8.95;3590.7;0.0;141.3;0.02;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.2;0.0;22.42;215.46;0.0;0.0;758.23;-758.23;-2.16;3556.1;0.0;158.2;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.76;0.0;22.8;215.03;0.0;0.0;2602.64;-2602.64;-2.99;3569.3;0.0;321.4;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.32;0.0;22.8;214.6;0.0;0.0;1588.68;-1588.68;-1.83;3499.7;0.0;635.9;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.34;0.0;22.8;214.16;0.0;0.0;1931.37;-1931.37;-25.69;3752.0;0.0;897.3;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.2;0.0;22.63;213.73;0.0;0.0;1699.87;-1699.87;-22.61;4377.7;0.0;1099.9;0.13;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.66;0.0;22.8;203.5;0.0;0.0;3009.14;-3009.14;-27.83;4733.2;1025.0;1034.5;0.3;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;22.58;203.07;0.0;0.0;1291.44;-1291.44;-11.95;4913.3;0.0;691.4;0.08;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.2;0.0;22.33;202.64;0.0;0.0;1083.59;-1083.59;-4.61;5364.2;0.0;483.6;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.2;0.0;22.01;202.21;0.0;0.0;996.36;-996.36;-4.23;6103.6;0.0;396.4;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.2;0.0;21.66;201.78;0.0;0.0;913.56;-913.56;-0.05;6640.9;0.0;313.6;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;21.88;201.34;0.0;0.0;3211.9;-3211.9;-0.16;7145.9;0.0;211.9;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.2;0.0;21.51;200.91;0.0;0.0;885.08;-885.08;1.77;6920.0;0.0;285.1;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;1.0;0.0;21.84;198.9;0.0;0.0;3546.74;-3546.74;7.09;6112.5;165.9;546.7;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.47;0.0;21.78;198.47;0.0;0.0;2022.78;-2022.78;8.39;5669.1;0.0;611.0;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;1.0;0.0;22.17;198.04;0.0;0.0;3450.14;-3450.14;14.32;5672.7;0.0;450.1;0.0;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;1.0;0.0;22.57;159.71;0.0;0.0;3315.4;-3315.4;11.77;5556.5;3961.3;315.4;0.07;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.0;0.0;22.19;157.47;0.0;0.0;212.02;-212.02;0.75;4940.0;188.4;212.0;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.0;0.0;21.84;157.04;0.0;0.0;399.06;-399.06;-0.34;4561.4;0.0;399.1;0.0;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;0.0;0.0;21.51;156.61;0.0;0.0;897.92;-897.92;-0.76;4188.1;0.0;897.9;0.0;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;0.0;0.0;21.2;156.18;0.0;0.0;1203.83;-1203.83;-1.02;4032.1;0.0;1203.8;0.3;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;0.38;0.0;21.2;155.75;0.0;0.0;2424.82;-2424.82;-2.06;4169.6;0.0;1283.6;0.3;-4.15;-1.7;3.69;1.0;0.0;0.0
31;15:00;1.0;0.0;21.72;155.32;0.0;0.0;4152.08;-4152.08;-7.06;4289.8;0.0;1152.1;0.0;-4.08;-3.4;3.71;1.01;0.0;0.0
32;15:30;0.2;0.0;21.55;154.89;0.0;0.0;1377.33;-1377.33;-2.34;4424.4;0.0;777.3;0.0;-4.03;-3.4;3.72;1.02;0.0;0.0
33;16:00;1.0;0.0;22.07;154.46;0.0;0.0;3594.26;-3594.26;-1.8;4380.3;0.0;594.3;0.0;-3.95;-1.0;3.73;1.03;0.0;0.0
34;16:30;0.2;0.0;21.92;154.03;0.0;0.0;1195.38;-1195.38;-0.6;4060.2;0.0;595.4;0.0;-3.85;-1.0;3.75;1.05;0.0;0.0
35;17:00;0.2;0.0;21.78;153.6;0.0;0.0;1149.12;-1149.12;6.84;4089.5;0.0;549.1;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
36;17:30;0.84;0.0;22.16;153.17;0.0;0.0;2988.79;-2988.79;17.78;4434.1;0.0;459.8;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
37;18:00;0.0;0.0;21.82;151.7;0.0;0.0;533.9;-533.9;2.62;4393.6;108.6;533.9;0.0;-3.87;9.8;3.74;1.04;0.0;0.0
38;18:30;0.0;0.0;21.52;151.27;0.0;0.0;761.46;-761.46;3.73;3966.3;0.0;761.5;0.0;-4.02;9.8;3.72;1.02;0.0;0.0
39;19:00;0.0;0.0;21.2;150.84;0.0;0.0;933.75;-933.75;6.21;4091.3;0.0;933.8;0.3;-3.91;13.3;3.74;1.04;0.0;0.0
40;19:30;0.41;0.0;21.2;150.41;0.0;0.0;2264.71;-2264.71;15.06;4614.4;0.0;1041.3;0.3;-3.51;13.3;3.81;1.11;0.0;0.0
41;20:00;0.42;0.0;21.2;149.98;0.0;0.0;2184.6;-2184.6;8.74;4832.6;0.0;933.3;0.3;-3.01;8.0;3.9;1.2;0.0;0.0
42;20:30;0.38;0.0;21.2;148.51;0.0;0.0;1766.4;-1766.4;7.07;4493.5;108.6;633.6;0.3;-2.41;8.0;4.01;1.31;0.0;0.0
43;21:00;0.35;0.0;21.2;148.08;0.0;0.0;1546.6;-1546.6;5.95;4224.5;0.0;506.8;0.3;-1.86;7.7;4.11;1.41;0.0;0.0
44;21:30;0.88;0.0;21.75;147.65;0.0;0.0;3220.16;-3220.16;12.4;3807.4;0.0;590.7;0.0;-1.36;7.7;4.2;1.5;0.0;0.0
45;22:00;0.0;0.0;21.47;147.22;0.0;0.0;622.29;-622.29;2.68;3567.0;0.0;622.3;0.03;-0.98;8.6;4.26;1.56;0.0;0.0
