timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;95897.7;0.0;0.0;0.0;479.49
2;00:30;101166.59;0.0;0.0;0.0;505.83
3;01:00;17686.65;0.0;0.0;0.0;105.24
4;01:30;22949.46;0.0;0.0;0.0;136.55
5;02:00;118110.99;0.0;0.0;0.0;566.93
6;02:30;118111.65;0.0;0.0;0.0;566.94
7;03:00;118112.31;0.0;0.0;0.0;460.64
8;03:30;118113.17;0.0;0.0;0.0;460.64
9;04:00;118111.77;0.0;0.0;0.0;513.79
10;04:30;118110.28;0.0;0.0;0.0;513.78
11;05:00;118111.68;0.0;0.0;0.0;531.5
12;05:30;118111.56;0.0;0.0;0.0;531.5
13;06:00;114220.22;0.0;0.0;0.0;1056.54
14;06:30;118112.08;0.0;0.0;0.0;1092.54
15;07:00;62256.53;0.0;0.0;0.0;1014.78
16;07:30;53757.17;0.0;0.0;0.0;876.24
17;08:00;118111.8;0.0;0.0;0.0;1677.19
18;08:30;118112.04;0.0;0.0;0.0;1677.19
19;09:00;118112.33;0.0;0.0;0.0;1576.8
20;09:30;118111.98;0.0;0.0;0.0;1576.79
21;10:00;118112.35;0.0;0.0;0.0;1588.61
22;10:30;118111.48;0.0;0.0;0.0;1588.6
23;11:00;75978.95;0.0;0.0;0.0;1143.48
24;11:30;82704.83;0.0;0.0;0.0;1244.71
25;12:00;118112.31;0.0;0.0;0.0;1742.16
26;12:30;112019.87;0.0;0.0;0.0;1652.29
27;13:00;118111.51;0.0;0.0;0.0;1677.18
28;13:30;118110.62;0.0;0.0;0.0;1677.17
29;14:00;118112.97;0.0;0.0;0.0;1629.96
30;14:30;118112.57;0.0;0.0;0.0;1629.95
31;15:00;118111.98;0.0;0.0;0.0;1647.66
32;15:30;118111.94;0.0;0.0;0.0;1647.66
33;16:00;118112.05;0.0;0.0;0.0;1683.1
34;16:30;118113.51;0.0;0.0;0.0;1683.12
35;17:00;62225.33;0.0;0.0;0.0;992.49
36;17:30;57688.93;0.0;0.0;0.0;920.14
37;18:00;67194.12;0.0;0.0;0.0;1048.23
38;18:30;65538.52;0.0;0.0;0.0;1022.4
39;19:00;67280.33;0.0;0.0;0.0;1073.12
40;19:30;69881.02;0.0;0.0;0.0;1114.6
41;20:00;118112.07;0.0;0.0;0.0;1683.1
42;20:30;118281.01;0.0;0.0;0.0;1685.5
43;21:00;126045.15;0.0;0.0;0.0;1581.87
44;21:30;106792.37;0.0;0.0;0.0;1340.24
45;22:00;79018.75;0.0;0.0;0.0;790.19
46;22:30;54218.0;0.0;0.0;0.0;542.18
47;23:00;81204.05;0.0;0.0;0.0;531.89
48;23:30;64185.33;0.0;0.0;0.0;420.41
