timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;21.58;124.57;0.0;0.0;122.03;-122.03;-0.09;2159.4;0.0;122.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;21.4;124.14;0.0;0.0;122.03;-122.03;-0.09;2374.9;0.0;122.0;0.1;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;1.0;0.0;22.13;123.71;0.0;0.0;3122.03;-3122.03;-5.78;2576.2;0.0;122.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.49;0.0;22.37;123.28;0.0;0.0;1596.53;-1596.53;-2.95;2762.4;0.0;122.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;22.33;122.85;0.0;0.0;729.32;-729.32;-2.08;2937.2;0.0;129.3;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;1.0;22.09;159.46;0.0;0.0;3144.42;-3144.42;-8.96;3099.9;0.0;144.4;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;1.0;0.0;22.74;159.03;0.0;0.0;3152.21;-3152.21;-10.56;3256.0;0.0;152.2;0.24;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;1.0;22.48;193.19;0.0;0.0;3152.21;-3152.21;-10.56;3405.1;0.0;152.2;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;22.21;225.94;0.0;0.0;3292.01;-3292.01;-9.38;3520.9;0.0;292.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.8;225.5;0.0;0.0;3581.23;-3581.23;-10.21;3601.1;0.0;581.2;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.2;0.0;22.66;225.07;0.0;0.0;1440.38;-1440.38;-1.66;3991.4;0.0;840.4;0.16;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.59;0.0;22.8;224.64;0.0;0.0;2825.37;-2825.37;-3.25;4713.4;0.0;1067.4;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.0;0.9;22.39;250.0;0.0;0.0;3736.25;-3736.25;-49.69;5318.2;0.0;1040.8;0.0;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;1.0;0.0;22.77;249.57;0.0;0.0;3743.04;-3743.04;-49.78;5797.8;0.0;743.0;0.27;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.0;1.0;22.31;234.94;0.0;0.0;3533.88;-3533.88;-32.69;6005.8;4484.3;533.9;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;1.0;0.0;22.66;215.12;0.0;0.0;3419.39;-3419.39;-31.63;5923.3;2026.5;419.4;0.16;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.43;0.0;22.53;214.47;0.0;0.0;1589.53;-1589.53;-6.76;6116.5;22.7;313.9;0.03;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;1.0;0.0;22.8;208.33;0.0;0.0;3218.15;-3218.15;-13.68;6604.5;597.0;218.1;0.3;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.66;0.0;22.8;207.9;0.0;0.0;2301.59;-2301.59;-0.12;6634.3;0.0;310.8;0.3;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.61;0.0;22.8;168.64;0.0;0.0;2443.85;-2443.85;-0.12;6174.4;4058.3;604.9;0.3;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.57;0.0;22.8;168.21;0.0;0.0;2393.58;-2393.58;4.79;5787.3;0.0;691.4;0.3;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.53;0.0;22.8;167.78;0.0;0.0;2138.86;-2138.86;4.28;5478.0;0.0;556.1;0.3;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.0;0.0;22.39;167.35;0.0;0.0;413.28;-413.28;1.72;5269.1;0.0;413.3;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.0;0.0;21.99;166.92;0.0;0.0;262.52;-262.52;1.09;5167.5;0.0;262.5;0.0;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.0;0.0;21.62;166.49;0.0;0.0;443.38;-443.38;1.57;4784.9;0.0;443.4;0.0;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.0;0.0;21.31;165.44;0.0;0.0;978.73;-978.73;3.47;4102.0;64.6;978.7;0.19;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.24;0.0;21.2;165.01;0.0;0.0;1978.66;-1978.66;-1.68;4005.0;0.0;1251.2;0.3;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;1.0;0.0;21.69;164.58;0.0;0.0;4242.52;-4242.52;-3.61;4534.3;0.0;1242.5;0.0;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;0.2;0.0;21.49;164.15;0.0;0.0;1680.28;-1680.28;-1.43;4794.4;0.0;1080.3;0.01;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;1.0;0.0;21.97;163.72;0.0;0.0;3753.84;-3753.84;-3.19;4766.7;0.0;753.8;0.0;-4.15;-1.7;3.69;1.0;0.0;0.0
31;15:00;0.2;0.0;21.77;163.29;0.0;0.0;1187.29;-1187.29;-2.02;4767.4;0.0;587.3;0.0;-4.08;-3.4;3.71;1.01;0.0;0.0
32;15:30;1.0;0.0;22.25;162.86;0.0;0.0;3591.66;-3591.66;-6.11;4798.7;0.0;591.7;0.0;-4.03;-3.4;3.72;1.02;0.0;0.0
33;16:00;0.52;0.0;22.32;162.43;0.0;0.0;2133.05;-2133.05;-1.07;4847.0;0.0;582.6;0.0;-3.95;-1.0;3.73;1.03;0.0;0.0
34;16:30;1.0;0.0;22.8;162.0;0.0;0.0;3559.34;-3559.34;-1.78;4913.7;0.0;559.3;0.3;-3.85;-1.0;3.75;1.05;0.0;0.0
