timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;16329.65;0.0;0.0;0.0;-12.25
2;00:30;12615.5;0.0;0.0;0.0;-9.46
3;01:00;150880.2;0.0;0.0;0.0;-279.13
4;01:30;150880.53;0.0;0.0;0.0;-279.13
5;02:00;150878.8;0.0;0.0;0.0;-430.0
6;02:30;150881.28;0.0;0.0;0.0;-430.01
7;03:00;150880.04;0.0;0.0;0.0;-505.45
8;03:30;150879.85;0.0;0.0;0.0;-505.45
9;04:00;150879.69;0.0;0.0;0.0;-430.01
10;04:30;150881.02;0.0;0.0;0.0;-430.01
11;05:00;62519.67;0.0;0.0;0.0;-71.9
12;05:30;79972.69;0.0;0.0;0.0;-91.97
13;06:00;150878.91;0.0;0.0;0.0;-2006.69
14;06:30;150880.36;0.0;0.0;0.0;-2006.71
15;07:00;150878.54;0.0;0.0;0.0;-1395.63
16;07:30;150880.5;0.0;0.0;0.0;-1395.64
17;08:00;150881.3;0.0;0.0;0.0;-641.25
18;08:30;150879.42;0.0;0.0;0.0;-641.24
19;09:00;134609.57;0.0;0.0;0.0;-6.73
20;09:30;133304.02;0.0;0.0;0.0;-6.67
21;10:00;100063.68;0.0;0.0;0.0;200.13
22;10:30;150882.62;0.0;0.0;0.0;301.77
23;11:00;43296.37;0.0;0.0;0.0;179.68
24;11:30;46089.26;0.0;0.0;0.0;191.27
25;12:00;51471.6;0.0;0.0;0.0;182.72
26;12:30;63076.79;0.0;0.0;0.0;223.92
27;13:00;150879.31;0.0;0.0;0.0;-128.25
28;13:30;150879.25;0.0;0.0;0.0;-128.25
29;14:00;150880.65;0.0;0.0;0.0;-128.25
30;14:30;150880.47;0.0;0.0;0.0;-128.25
31;15:00;150880.43;0.0;0.0;0.0;-256.5
32;15:30;150879.55;0.0;0.0;0.0;-256.5
33;16:00;150879.89;0.0;0.0;0.0;-75.44
34;16:30;150879.84;0.0;0.0;0.0;-75.44
35;17:00;67297.03;0.0;0.0;0.0;400.42
36;17:30;51466.96;0.0;0.0;0.0;306.23
37;18:00;113097.22;0.0;0.0;0.0;554.18
38;18:30;55076.3;0.0;0.0;0.0;269.87
39;19:00;52299.76;0.0;0.0;0.0;347.79
40;19:30;45707.51;0.0;0.0;0.0;303.95
41;20:00;104750.99;0.0;0.0;0.0;419.0
42;20:30;102241.44;0.0;0.0;0.0;408.97
43;21:00;95198.3;0.0;0.0;0.0;366.51
44;21:30;135241.33;0.0;0.0;0.0;520.68
45;22:00;46737.4;0.0;0.0;0.0;200.97
46;22:30;41156.08;0.0;0.0;0.0;176.97
47;23:00;150879.94;0.0;0.0;0.0;-271.58
48;23:30;150881.12;0.0;0.0;0.0;-271.59
