timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;21.61;0.0;0.0;1883.96;-1883.96;9.42;11915.3;1884.0;0.0;-1.1;10.0;4.24;0.0;0.0
2;00:30;0.0;21.47;0.0;0.0;1522.1;-1522.1;7.61;10736.6;1522.1;0.03;-1.1;10.0;4.24;0.0;0.0
3;01:00;0.0;21.33;0.0;0.0;1316.53;-1316.53;7.83;11608.8;1316.5;0.17;-1.1;11.9;4.24;0.0;0.0
4;01:30;0.2;21.31;0.0;0.0;4278.03;-4278.03;25.45;14673.1;1278.0;0.19;-1.1;11.9;4.24;0.0;0.0
5;02:00;0.2;21.28;0.0;0.0;4409.51;-4409.51;21.17;15266.6;1409.5;0.22;-1.15;9.6;4.23;0.0;0.0
6;02:30;0.2;21.27;0.0;0.0;4722.68;-4722.68;22.67;13218.7;1722.7;0.23;-1.25;9.6;4.22;0.0;0.0
7;03:00;0.54;21.51;0.0;0.0;10273.34;-10273.34;40.07;13780.5;2114.8;0.0;-1.28;7.8;4.21;0.0;0.0
8;03:30;1.0;22.05;0.0;0.0;17591.42;-17591.42;68.61;17132.0;2591.4;0.0;-1.23;7.8;4.22;0.0;0.0
9;04:00;0.65;22.31;0.0;0.0;13648.91;-13648.91;59.37;19913.2;3832.9;0.0;-1.18;8.7;4.23;0.0;0.0
10;04:30;1.0;22.8;0.0;0.0;20892.07;-20892.07;90.88;22084.8;5892.1;0.3;-1.13;8.7;4.24;0.0;0.0
11;05:00;0.2;22.65;0.0;0.0;9451.4;-9451.4;42.53;24992.0;6451.4;0.15;-1.05;9.0;4.25;0.0;0.0
12;05:30;0.65;22.8;0.0;0.0;15100.48;-15100.48;67.95;28685.6;5407.5;0.3;-0.95;9.0;4.27;0.0;0.0
13;06:00;0.2;22.6;0.0;0.0;7419.79;-7419.79;68.63;29719.0;4419.8;0.1;-0.88;18.5;4.28;0.0;0.0
14;06:30;0.7;22.8;0.0;0.0;14032.73;-14032.73;129.8;27908.7;3492.2;0.3;-0.83;18.5;4.29;0.0;0.0
15;07:00;0.0;22.46;0.0;0.0;3165.65;-3165.65;51.6;28252.0;3165.6;0.0;-0.8;32.6;4.3;0.0;0.0
16;07:30;0.0;22.09;0.0;0.0;3481.51;-3481.51;56.75;30897.4;3481.5;0.0;-0.8;32.6;4.3;0.0;0.0
17;08:00;0.0;21.72;0.0;0.0;3902.24;-3902.24;55.41;31170.3;3902.2;0.0;-0.78;28.4;4.3;0.0;0.0
18;08:30;0.0;21.37;0.0;0.0;4435.06;-4435.06;62.98;28907.0;4435.1;0.13;-0.73;28.4;4.31;0.0;0.0
19;09:00;0.45;21.39;0.0;0.0;11258.11;-11258.11;150.3;26884.6;4500.6;0.11;-0.68;26.7;4.32;0.0;0.0
20;09:30;1.0;21.87;0.0;0.0;19066.64;-19066.64;254.54;25119.6;4066.6;0.0;-0.63;26.7;4.33;0.0;0.0
21;10:00;1.0;22.34;0.0;0.0;18619.16;-18619.16;250.43;24913.3;3619.2;0.0;-0.58;26.9;4.34;0.0;0.0
22;10:30;1.0;22.8;0.0;0.0;18157.23;-18157.23;244.21;26373.4;3157.2;0.3;-0.53;26.9;4.35;0.0;0.0
23;11:00;0.2;22.63;0.0;0.0;6959.41;-6959.41;104.74;27422.9;3959.4;0.13;-0.5;30.1;4.35;0.0;0.0
24;11:30;0.2;22.45;0.0;0.0;9112.88;-9112.88;137.15;28033.6;6112.9;0.0;-0.5;30.1;4.35;0.0;0.0
25;12:00;0.2;22.27;0.0;0.0;9556.52;-9556.52;140.96;27875.2;6556.5;0.0;-0.52;29.5;4.35;0.0;0.0
26;12:30;0.2;22.1;0.0;0.0;8172.42;-8172.42;120.54;26894.9;5172.4;0.0;-0.57;29.5;4.34;0.0;0.0
27;13:00;0.2;21.93;0.0;0.0;7942.35;-7942.35;112.78;26427.1;4942.4;0.0;-0.65;28.4;4.32;0.0;0.0
28;13:30;0.2;21.77;0.0;0.0;8945.88;-8945.88;127.03;26507.2;5945.9;0.0;-0.75;28.4;4.31;0.0;0.0
29;14:00;1.0;22.23;0.0;0.0;21575.25;-21575.25;297.74;25729.1;6575.2;0.0;-0.85;27.6;4.29;0.0;0.0
30;14:30;0.99;22.69;0.0;0.0;21653.17;-21653.17;298.81;24033.3;6804.7;0.19;-0.95;27.6;4.27;0.0;0.0
31;15:00;0.2;22.57;0.0;0.0;9469.34;-9469.34;132.1;23150.7;6469.3;0.07;-0.98;27.9;4.26;0.0;0.0
32;15:30;0.67;22.8;0.0;0.0;15577.3;-15577.3;217.3;23137.3;5530.3;0.3;-0.93;27.9;4.27;0.0;0.0
33;16:00;0.36;22.8;0.0;0.0;11331.82;-11331.82;161.48;22664.0;5970.8;0.3;-0.95;28.5;4.27;0.0;0.0
34;16:30;0.33;22.79;0.0;0.0;12876.52;-12876.52;183.49;21699.0;7886.0;0.29;-1.05;28.5;4.25;0.0;0.0
35;17:00;0.0;22.52;0.0;0.0;8744.74;-8744.74;139.48;22326.0;8744.7;0.02;-1.15;31.9;4.23;0.0;0.0
36;17:30;0.0;22.23;0.0;0.0;8474.11;-8474.11;135.16;24654.7;8474.1;0.0;-1.25;31.9;4.22;0.0;0.0
37;18:00;0.0;21.94;0.0;0.0;8355.65;-8355.65;130.35;23809.1;8355.6;0.0;-1.32;31.2;4.2;0.0;0.0
38;18:30;0.0;21.71;0.0;0.0;8399.86;-8399.86;131.04;19570.2;8399.9;0.0;-1.37;31.2;4.19;0.0;0.0
39;19:00;0.0;21.5;0.0;0.0;7585.57;-7585.57;120.99;17068.7;7585.6;0.0;-1.38;31.9;4.19;0.0;0.0
40;19:30;0.0;21.3;0.0;0.0;5853.6;-5853.6;93.36;16424.6;5853.6;0.2;-1.33;31.9;4.2;0.0;0.0
41;20:00;0.2;21.25;0.0;0.0;7812.41;-7812.41;111.33;16346.9;4812.4;0.25;-1.32;28.5;4.2;0.0;0.0
42;20:30;0.2;21.2;0.0;0.0;7509.65;-7509.65;107.01;16874.8;4509.6;0.3;-1.37;28.5;4.19;0.0;0.0
43;21:00;0.25;21.2;0.0;0.0;7658.54;-7658.54;96.11;15288.1;3955.0;0.3;-1.4;25.1;4.19;0.0;0.0
44;21:30;0.2;21.21;0.0;0.0;6131.19;-6131.19;76.95;11441.0;3131.2;0.29;-1.4;25.1;4.19;0.0;0.0
45;22:00;0.2;21.25;0.0;0.0;5511.44;-5511.44;55.11;8950.9;2511.4;0.25;-1.47;20.0;4.17;0.0;0.0
46;22:30;0.2;21.3;0.0;0.0;5109.86;-5109.86;51.1;7911.3;2109.9;0.2;-1.62;20.0;4.15;0.0;0.0
47;23:00;0.2;21.35;0.0;0.0;4793.55;-4793.55;31.4;8354.5;1793.6;0.15;-1.75;13.1;4.13;0.0;0.0
48;23:30;0.2;21.37;0.0;0.0;4568.4;-4568.4;29.92;10382.6;1568.4;0.13;-1.85;13.1;4.11;0.0;0.0
