timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;21.59;124.57;0.0;0.0;129.64;-129.64;-0.1;2004.0;0.0;129.6;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;21.39;124.14;0.0;0.0;133.44;-133.44;-0.1;2611.6;0.0;133.4;0.11;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;1.0;0.0;22.09;123.71;0.0;0.0;3127.52;-3127.52;-5.79;3016.9;0.0;127.5;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;22.77;123.28;0.0;0.0;3109.37;-3109.37;-5.75;3199.7;0.0;109.4;0.27;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;22.71;122.85;0.0;0.0;709.66;-709.66;-2.02;3222.4;0.0;109.7;0.21;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.26;0.0;22.71;122.42;0.0;0.0;915.37;-915.37;-2.61;3068.1;0.0;128.8;0.21;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;1.0;22.47;157.87;0.0;0.0;3147.21;-3147.21;-10.54;3079.3;0.0;147.2;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;1.0;22.2;192.03;0.0;0.0;3161.51;-3161.51;-10.59;3430.8;0.0;161.5;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;1.0;0.0;22.8;191.6;0.0;0.0;3279.86;-3279.86;-9.35;3738.2;0.0;279.9;0.3;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.0;1.0;22.49;222.8;0.0;0.0;3503.37;-3503.37;-9.98;3997.0;0.0;503.4;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.77;0.0;22.8;222.37;0.0;0.0;3062.68;-3062.68;-3.52;4557.6;0.0;761.4;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.0;0.96;22.38;250.0;0.0;0.0;3908.8;-3908.8;-4.5;5439.0;0.0;1034.5;0.0;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;1.0;0.0;22.77;249.57;0.0;0.0;4053.72;-4053.72;-53.91;5887.6;0.0;1053.7;0.27;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.57;0.0;22.8;249.14;0.0;0.0;2538.91;-2538.91;-33.77;5761.3;0.0;818.4;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.0;0.55;22.36;250.0;0.0;0.0;2269.49;-2269.49;-20.99;5711.5;1508.0;626.4;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;1.0;0.0;22.74;249.57;0.0;0.0;3478.04;-3478.04;-32.17;5595.7;0.0;478.0;0.24;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.62;0.0;22.8;249.14;0.0;0.0;2203.88;-2203.88;-9.37;5605.3;0.0;352.6;0.3;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.57;0.0;22.8;248.71;0.0;0.0;1937.61;-1937.61;-8.23;5721.5;0.0;235.7;0.3;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.59;0.0;22.8;240.79;0.0;0.0;2069.93;-2069.93;-0.1;5890.4;782.7;300.8;0.3;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.62;0.0;22.8;240.36;0.0;0.0;2425.37;-2425.37;-0.12;6292.4;0.0;551.6;0.3;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.2;0.0;22.47;239.93;0.0;0.0;1216.13;-1216.13;2.43;6318.7;0.0;616.1;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.98;0.0;22.8;238.59;0.0;0.0;3447.84;-3447.84;6.9;5890.3;95.0;512.3;0.3;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.0;0.0;22.38;238.16;0.0;0.0;377.69;-377.69;1.57;5493.7;0.0;377.7;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
