timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;73929.65;0.0;0.0;0.0;-55.45
2;00:30;81369.5;0.0;0.0;0.0;-61.03
3;01:00;131878.2;0.0;0.0;0.0;-243.97
4;01:30;131876.67;0.0;0.0;0.0;-243.97
5;02:00;131877.35;0.0;0.0;0.0;-375.85
6;02:30;131877.95;0.0;0.0;0.0;-375.85
7;03:00;131877.05;0.0;0.0;0.0;-441.79
8;03:30;131877.53;0.0;0.0;0.0;-441.79
9;04:00;131876.49;0.0;0.0;0.0;-375.85
10;04:30;131879.62;0.0;0.0;0.0;-375.86
11;05:00;131876.67;0.0;0.0;0.0;-151.66
12;05:30;131878.39;0.0;0.0;0.0;-151.66
13;06:00;131876.91;0.0;0.0;0.0;-1753.96
14;06:30;131877.16;0.0;0.0;0.0;-1753.97
15;07:00;131877.74;0.0;0.0;0.0;-1219.87
16;07:30;131877.3;0.0;0.0;0.0;-1219.87
17;08:00;131876.9;0.0;0.0;0.0;-560.48
18;08:30;131878.02;0.0;0.0;0.0;-560.48
19;09:00;131875.67;0.0;0.0;0.0;-6.59
20;09:30;131877.52;0.0;0.0;0.0;-6.59
21;10:00;131877.48;0.0;0.0;0.0;263.75
22;10:30;131877.62;0.0;0.0;0.0;263.76
23;11:00;46296.37;0.0;0.0;0.0;192.13
24;11:30;49089.26;0.0;0.0;0.0;203.72
25;12:00;131877.6;0.0;0.0;0.0;468.17
26;12:30;131877.59;0.0;0.0;0.0;468.17
27;13:00;131876.11;0.0;0.0;0.0;-112.09
28;13:30;131878.45;0.0;0.0;0.0;-112.1
29;14:00;131876.85;0.0;0.0;0.0;-112.1
30;14:30;131878.17;0.0;0.0;0.0;-112.1
31;15:00;131877.23;0.0;0.0;0.0;-224.19
32;15:30;131876.95;0.0;0.0;0.0;-224.19
33;16:00;131878.49;0.0;0.0;0.0;-65.94
34;16:30;131876.64;0.0;0.0;0.0;-65.94
35;17:00;67297.03;0.0;0.0;0.0;400.42
36;17:30;51466.96;0.0;0.0;0.0;306.23
37;18:00;113097.22;0.0;0.0;0.0;554.18
38;18:30;55076.3;0.0;0.0;0.0;269.87
39;19:00;52299.76;0.0;0.0;0.0;347.79
40;19:30;45707.51;0.0;0.0;0.0;303.95
41;20:00;104750.99;0.0;0.0;0.0;419.0
42;20:30;102272.94;0.0;0.0;0.0;409.09
43;21:00;103984.1;0.0;0.0;0.0;400.34
44;21:30;131879.23;0.0;0.0;0.0;507.74
45;22:00;43737.4;0.0;0.0;0.0;188.07
46;22:30;38156.08;0.0;0.0;0.0;164.07
47;23:00;131877.48;0.0;0.0;0.0;-237.38
48;23:30;131876.93;0.0;0.0;0.0;-237.38
