timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;119903.09;0.0;0.0;0.0;-89.93
2;00:30;119903.3;0.0;0.0;0.0;-89.93
3;01:00;119903.1;0.0;0.0;0.0;-221.82
4;01:30;119902.53;0.0;0.0;0.0;-221.82
5;02:00;119903.45;0.0;0.0;0.0;-341.72
6;02:30;119903.15;0.0;0.0;0.0;-341.72
7;03:00;119902.55;0.0;0.0;0.0;-401.67
8;03:30;119903.33;0.0;0.0;0.0;-401.68
9;04:00;119902.29;0.0;0.0;0.0;-341.72
10;04:30;119904.52;0.0;0.0;0.0;-341.73
11;05:00;119902.77;0.0;0.0;0.0;-137.89
12;05:30;119903.59;0.0;0.0;0.0;-137.89
13;06:00;119901.81;0.0;0.0;0.0;-1594.69
14;06:30;119902.96;0.0;0.0;0.0;-1594.71
15;07:00;119903.84;0.0;0.0;0.0;-1109.11
16;07:30;119902.8;0.0;0.0;0.0;-1109.1
17;08:00;119904.5;0.0;0.0;0.0;-509.59
18;08:30;119902.02;0.0;0.0;0.0;-509.58
19;09:00;119902.97;0.0;0.0;0.0;-6.0
20;09:30;119903.32;0.0;0.0;0.0;-6.0
21;10:00;119904.18;0.0;0.0;0.0;239.81
22;10:30;119903.42;0.0;0.0;0.0;239.81
23;11:00;119902.87;0.0;0.0;0.0;497.6
24;11:30;119902.16;0.0;0.0;0.0;497.59
25;12:00;119903.1;0.0;0.0;0.0;425.66
26;12:30;119903.39;0.0;0.0;0.0;425.66
27;13:00;119902.51;0.0;0.0;0.0;-101.92
28;13:30;119903.95;0.0;0.0;0.0;-101.92
29;14:00;119904.75;0.0;0.0;0.0;-101.92
30;14:30;119903.07;0.0;0.0;0.0;-101.92
31;15:00;119904.23;0.0;0.0;0.0;-203.84
32;15:30;119903.05;0.0;0.0;0.0;-203.84
33;16:00;119904.29;0.0;0.0;0.0;-59.95
34;16:30;119902.44;0.0;0.0;0.0;-59.95
35;17:00;61297.03;0.0;0.0;0.0;364.72
36;17:30;51466.96;0.0;0.0;0.0;306.23
37;18:00;119902.72;0.0;0.0;0.0;587.52
38;18:30;119101.4;0.0;0.0;0.0;583.6
39;19:00;52299.76;0.0;0.0;0.0;347.79
40;19:30;48707.51;0.0;0.0;0.0;323.9
41;20:00;107491.49;0.0;0.0;0.0;429.97
42;20:30;103320.24;0.0;0.0;0.0;413.28
43;21:00;115612.1;0.0;0.0;0.0;445.11
44;21:30;119904.43;0.0;0.0;0.0;461.63
45;22:00;43737.4;0.0;0.0;0.0;188.07
46;22:30;38756.08;0.0;0.0;0.0;166.65
47;23:00;119902.08;0.0;0.0;0.0;-215.82
48;23:30;119902.73;0.0;0.0;0.0;-215.82
