timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.69;4700.0;21.59;151.77;43.49;26.09;0.0;0.0;6890.56;-6890.56;-5.17;1994.2;0.0;130.2;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;1.0;0.0;4700.0;22.33;151.34;46.97;28.18;0.0;0.0;7834.29;-7834.29;-5.88;2586.5;0.0;134.3;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;4700.0;22.28;150.91;50.46;30.27;0.0;0.0;5426.22;-5426.22;-10.04;3018.9;0.0;126.2;1.0;0.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;4700.0;22.22;150.48;53.94;32.37;0.0;0.0;5408.8;-5408.8;-10.01;3203.4;0.0;108.8;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.86;0.0;4700.0;22.76;150.05;57.43;34.46;0.0;0.0;7386.96;-7386.96;-21.05;3217.9;0.0;110.0;1.0;0.0;0.26;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;4700.0;22.71;149.62;60.92;36.55;0.0;0.0;5429.68;-5429.68;-15.47;3050.0;0.0;129.7;1.0;0.0;0.21;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;1.0;2494.59;22.47;185.07;62.77;37.66;0.0;0.0;5639.26;-5639.26;-18.89;3116.0;0.0;144.7;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;1.0;0.0;22.2;219.23;62.77;37.66;0.0;0.0;3162.0;-3162.0;-10.59;3427.0;0.0;162.0;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;1.0;0.0;0.0;22.8;218.8;62.77;37.66;0.0;0.0;3283.49;-3283.49;-9.36;3714.8;0.0;283.5;1.0;0.0;0.3;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.0;1.0;0.0;22.49;250.0;62.77;37.66;0.0;0.0;3512.92;-3512.92;-10.01;4017.7;0.0;512.9;1.0;0.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.78;0.0;0.0;22.8;249.57;62.77;37.66;0.0;0.0;3093.53;-3093.53;-3.56;4643.1;0.0;764.0;1.0;0.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.5;0.0;0.0;22.8;249.14;62.77;37.66;0.0;0.0;2515.41;-2515.41;-2.89;5489.6;0.0;1027.7;1.0;0.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.53;0.0;0.0;22.8;248.71;62.77;37.66;0.0;0.0;2642.57;-2642.57;-35.15;5840.6;0.0;1039.7;1.0;0.0;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.54;0.0;0.0;22.8;248.28;62.77;37.66;0.0;0.0;2421.82;-2421.82;-32.21;5755.3;0.0;814.4;0.5;0.0;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.4;0.0;0.0;22.69;233.38;61.92;37.15;0.0;0.0;1819.15;-1819.15;-16.83;5662.0;1511.9;620.0;0.0;1827272.7272727273;0.19;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;0.0;22.42;232.95;61.07;36.64;0.0;0.0;1073.0;-1073.0;-9.93;5631.3;0.0;473.0;0.0;1827272.7272727273;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.2;0.0;0.0;22.15;232.52;60.23;36.14;0.0;0.0;947.61;-947.61;-4.03;5599.4;0.0;347.6;0.0;1827272.7272727273;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;1.0;0.0;0.0;22.48;232.09;59.38;35.63;0.0;0.0;3237.34;-3237.34;-13.76;5702.3;0.0;237.3;0.0;1827272.7272727273;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;1.0;0.0;0.0;22.8;224.39;58.54;35.12;0.0;0.0;3302.36;-3302.36;-0.17;5891.1;759.5;302.4;0.0;1827272.7272727273;0.3;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.2;0.0;0.0;22.47;223.96;57.69;34.61;0.0;0.0;1148.36;-1148.36;-0.06;6331.7;0.0;548.4;0.0;1827272.7272727273;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.2;0.0;0.0;22.14;223.53;56.84;34.11;0.0;0.0;1219.33;-1219.33;2.44;6281.1;0.0;619.3;0.0;1827272.7272727273;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;1.0;0.0;0.0;22.49;222.26;56.0;33.6;0.0;0.0;3510.67;-3510.67;7.02;5869.6;88.3;510.7;0.0;1827272.7272727273;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.2;0.0;0.0;22.23;221.83;55.15;33.09;0.0;0.0;980.48;-980.48;4.07;5429.8;0.0;380.5;0.0;1827272.7272727273;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;1.0;0.0;0.0;22.65;221.4;54.31;32.58;0.0;0.0;3230.72;-3230.72;13.41;5223.1;0.0;230.7;0.0;1827272.7272727273;0.15;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.0;0.0;0.0;22.27;220.97;53.46;32.08;0.0;0.0;431.03;-431.03;1.53;5016.9;0.0;431.0;0.0;1827272.7272727273;0.0;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.0;0.0;0.0;21.91;220.54;52.61;31.57;0.0;0.0;1011.32;-1011.32;3.59;4651.5;0.0;1011.3;0.0;1827272.7272727273;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.0;0.0;0.0;21.54;220.1;51.77;31.06;0.0;0.0;1271.48;-1271.48;-1.08;4703.8;0.0;1271.5;0.0;1827272.7272727273;0.0;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;1.0;0.0;0.0;21.98;219.67;50.92;30.55;0.0;0.0;4225.18;-4225.18;-3.59;5203.5;0.0;1225.2;0.0;1827272.7272727273;0.0;-4.35;-1.7;3.66;1.0;0.0;0.0
