timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
1;00:00;0.6;22.04;0.0;0.0;12491.35;-12491.35;-9.37;12482.6;3467.4;0.0;-2.0;-1.5;4.08;0.0;0.0
2;00:30;0.2;22.08;0.0;0.0;5251.78;-5251.78;-3.94;8303.2;2251.8;0.0;-2.0;-1.5;4.08;0.0;0.0
3;01:00;0.2;22.14;0.0;0.0;4495.73;-4495.73;-8.32;7275.2;1495.7;0.0;-2.05;-3.7;4.07;0.0;0.0
4;01:30;1.0;22.74;0.0;0.0;16230.9;-16230.9;-30.03;9616.0;1230.9;0.24;-2.15;-3.7;4.05;0.0;0.0
5;02:00;0.2;22.75;0.0;0.0;4152.89;-4152.89;-11.84;11362.3;1152.9;0.25;-2.3;-5.7;4.03;0.0;0.0
6;02:30;0.2;22.74;0.0;0.0;4274.59;-4274.59;-12.18;12473.1;1274.6;0.24;-2.5;-5.7;3.99;0.0;0.0
7;03:00;0.32;22.8;0.0;0.0;6047.47;-6047.47;-20.26;13571.4;1304.5;0.3;-2.72;-6.7;3.95;0.0;0.0
8;03:30;0.25;22.8;0.0;0.0;5046.2;-5046.2;-16.9;14656.3;1236.2;0.3;-2.97;-6.7;3.91;0.0;0.0
9;04:00;0.26;22.8;0.0;0.0;5160.31;-5160.31;-14.71;14757.4;1275.3;0.3;-3.24;-5.7;3.86;0.0;0.0
10;04:30;0.25;22.8;0.0;0.0;5120.68;-5120.68;-14.59;13807.0;1429.2;0.3;-3.54;-5.7;3.8;0.0;0.0
11;05:00;0.26;22.8;0.0;0.0;5392.32;-5392.32;-6.2;14321.2;1520.8;0.3;-3.8;-2.3;3.76;0.0;0.0
12;05:30;0.3;22.8;0.0;0.0;6014.43;-6014.43;-6.92;16401.1;1545.9;0.3;-4.0;-2.3;3.72;0.0;0.0
13;06:00;0.34;22.8;0.0;0.0;7133.37;-7133.37;-94.87;18566.2;2015.4;0.3;-4.27;-26.6;3.67;0.0;0.0
14;06:30;0.39;22.8;0.0;0.0;8791.77;-8791.77;-116.93;20822.4;2959.8;0.3;-4.62;-26.6;3.61;0.0;0.0
15;07:00;0.47;22.8;0.0;0.0;10933.56;-10933.56;-101.14;25105.3;3823.6;0.3;-4.87;-18.5;3.56;0.0;0.0
16;07:30;0.6;22.8;0.0;0.0;13589.18;-13589.18;-125.7;31554.7;4601.2;0.3;-5.02;-18.5;3.54;0.0;0.0
17;08:00;0.7;22.8;0.0;0.0;15408.93;-15408.93;-65.49;36256.9;4920.9;0.3;-5.34;-8.5;3.48;0.0;0.0
